Unnamed: 0_level_0,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Gender,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Age,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity,Voter Registration by Ethnicity
VTD,Total,Male,Male %,Female,Female %,Undes.,Undes.,Total,18-25,18-25 %,26-40,26-40 %,41-65,41-65 %,66+,66+ %,Total,Hispanic,Hisp %,Non-Hisp,Non H %,Undesign.,Undes. %
OLDF,1273,550,0.432050274941,713,0.560094265515,10,0.00785545954438,1273,107,0.0840534171249,275,0.216025137471,612,0.480754124116,279,0.219167321288,1273,10,0.00785545954438,1014,0.7965435978,249,0.195600942655
PANTE,1087,506,0.465501379945,572,0.526218951242,9,0.00827966881325,1087,95,0.0873965041398,195,0.179392824287,482,0.443422263109,315,0.289788408464,1087,0,0.0,948,0.872125114995,139,0.127874885005
PINET,813,369,0.453874538745,438,0.538745387454,6,0.00738007380074,813,64,0.0787207872079,192,0.236162361624,402,0.494464944649,155,0.190651906519,813,3,0.00369003690037,697,0.857318573186,113,0.138991389914
PSJW3,1575,577,0.366349206349,987,0.626666666667,11,0.00698412698413,1575,163,0.103492063492,318,0.201904761905,626,0.39746031746,468,0.297142857143,1575,12,0.00761904761905,1134,0.72,429,0.272380952381
RVRD,1962,889,0.453109072375,1062,0.54128440367,11,0.00560652395515,1962,162,0.0825688073394,395,0.201325178389,958,0.488277268094,447,0.227828746177,1962,19,0.00968399592253,1611,0.821100917431,332,0.169215086646
SURBA,1720,809,0.470348837209,909,0.528488372093,2,0.00116279069767,1720,141,0.081976744186,281,0.163372093023,833,0.484302325581,465,0.270348837209,1720,4,0.00232558139535,1449,0.842441860465,267,0.15523255814
TCRK,2209,999,0.452240832956,1190,0.538705296514,20,0.00905387052965,2209,199,0.09008601177,570,0.258035310095,1034,0.468085106383,406,0.183793571752,2209,11,0.00497962879131,1814,0.821186057039,384,0.173834314169
WASH1,1466,608,0.414733969986,843,0.575034106412,15,0.0102319236016,1466,157,0.107094133697,336,0.229195088677,696,0.474761255116,277,0.18894952251,1466,8,0.00545702592087,1082,0.738062755798,376,0.256480218281
WASH2,1543,619,0.401166558652,899,0.582631237848,25,0.0162022034997,1543,132,0.0855476344783,400,0.259235255995,691,0.447828904731,320,0.207388204796,1543,4,0.00259235255995,1196,0.775113415424,343,0.222294232016
WASH4,2093,909,0.434304825609,1174,0.560917343526,10,0.00477783086479,2093,210,0.100334448161,447,0.213569039656,908,0.433827042523,528,0.252269469661,2093,16,0.00764452938366,1704,0.81414237936,373,0.178213091257
WASHP,1210,555,0.45867768595,647,0.534710743802,8,0.00661157024793,1210,85,0.0702479338843,214,0.176859504132,558,0.461157024793,353,0.29173553719,1210,8,0.00661157024793,1035,0.855371900826,167,0.138016528926
WDPD,1354,626,0.462333825702,715,0.528064992614,13,0.0096011816839,1354,123,0.0908419497784,266,0.196454948301,573,0.423190546529,392,0.289512555391,1354,7,0.00516986706056,1166,0.861152141802,181,0.133677991137
C1,879,371,0.422070534699,489,0.556313993174,19,0.0216154721274,879,67,0.0762229806598,175,0.199089874858,372,0.423208191126,265,0.301478953356,879,3,0.00341296928328,704,0.800910125142,172,0.195676905575
C2,1483,631,0.425488873904,827,0.55765340526,25,0.0168577208361,1483,147,0.0991233985165,347,0.233985165206,645,0.434929197572,344,0.231962238705,1483,1,0.000674308833446,1149,0.774780849629,333,0.224544841537
IW,424,197,0.464622641509,223,0.525943396226,4,0.00943396226415,424,39,0.0919811320755,91,0.214622641509,207,0.48820754717,87,0.205188679245,424,0,0.0,363,0.856132075472,61,0.143867924528
M1,725,321,0.44275862069,400,0.551724137931,4,0.00551724137931,725,83,0.114482758621,168,0.231724137931,351,0.484137931034,123,0.169655172414,725,0,0.0,541,0.746206896552,184,0.253793103448
M2,821,331,0.403166869671,482,0.587088915956,8,0.00974421437272,821,75,0.0913520097442,167,0.20341047503,382,0.465286236297,197,0.239951278928,821,3,0.00365408038977,653,0.795371498173,165,0.200974421437
MH,790,348,0.440506329114,432,0.546835443038,10,0.0126582278481,790,63,0.079746835443,139,0.175949367089,391,0.494936708861,197,0.249367088608,790,0,0.0,667,0.844303797468,123,0.155696202532
RX,1128,479,0.424645390071,631,0.559397163121,18,0.0159574468085,1128,119,0.105496453901,276,0.244680851064,505,0.447695035461,228,0.202127659574,1128,4,0.00354609929078,821,0.727836879433,303,0.268617021277
SN,955,412,0.431413612565,535,0.560209424084,8,0.00837696335079,955,94,0.0984293193717,224,0.234554973822,460,0.48167539267,177,0.185340314136,955,0,0.0,771,0.807329842932,184,0.192670157068
W1,4065,1687,0.415006150062,2327,0.572447724477,51,0.0125461254613,4065,428,0.105289052891,875,0.215252152522,1876,0.461500615006,886,0.217958179582,4065,5,0.00123001230012,3402,0.836900369004,658,0.161869618696
W2,687,308,0.448326055313,375,0.545851528384,4,0.00582241630277,687,56,0.0815138282387,143,0.208151382824,335,0.487627365357,153,0.222707423581,687,0,0.0,637,0.927219796215,50,0.0727802037846
WD,916,376,0.410480349345,528,0.576419213974,12,0.0131004366812,916,118,0.128820960699,197,0.215065502183,426,0.465065502183,175,0.191048034934,916,3,0.00327510917031,716,0.781659388646,197,0.215065502183
WH,1040,474,0.455769230769,554,0.532692307692,12,0.0115384615385,1040,86,0.0826923076923,211,0.202884615385,504,0.484615384615,239,0.229807692308,1040,2,0.00192307692308,870,0.836538461538,168,0.161538461538
P10,696,336,0.48275862069,359,0.515804597701,1,0.0014367816092,696,85,0.122126436782,154,0.221264367816,337,0.484195402299,120,0.172413793103,696,1,0.0014367816092,590,0.847701149425,105,0.150862068966
P15,2602,1184,0.455034588778,1396,0.536510376633,22,0.00845503458878,2602,274,0.105303612606,654,0.251345119139,1188,0.456571867794,486,0.186779400461,2602,28,0.010760953113,2163,0.831283627978,411,0.157955418909
P201,1509,699,0.463220675944,805,0.533465871438,5,0.00331345261763,1509,104,0.0689198144467,350,0.231941683234,719,0.476474486415,336,0.222664015905,1509,3,0.00198807157058,1312,0.869449966865,194,0.128561961564
P202,2500,1102,0.4408,1391,0.5564,7,0.0028,2500,246,0.0984,616,0.2464,1171,0.4684,467,0.1868,2500,6,0.0024,2063,0.8252,431,0.1724
P25,1242,532,0.428341384863,701,0.564412238325,9,0.00724637681159,1242,142,0.114331723027,259,0.208534621578,598,0.481481481481,243,0.195652173913,1242,4,0.00322061191626,996,0.80193236715,242,0.194847020934
P30,1327,581,0.437829691032,740,0.557648831952,6,0.00452147701583,1327,121,0.0911831198191,287,0.216277317257,641,0.483044461191,278,0.209495101733,1327,1,0.000753579502638,1045,0.787490580256,281,0.211755840241
P35,757,343,0.453104359313,411,0.542932628798,3,0.00396301188904,757,95,0.125495376486,189,0.249669749009,361,0.476882430647,112,0.147952443857,757,6,0.00792602377807,589,0.778071334214,162,0.214002642008
P40,1409,669,0.474804826118,735,0.521646557842,5,0.00354861603974,1409,124,0.0880056777857,306,0.217175301632,716,0.508161816891,263,0.186657203691,1409,6,0.00425833924769,1142,0.810503903478,261,0.185237757275
P45,536,260,0.485074626866,270,0.503731343284,6,0.0111940298507,536,55,0.102611940299,147,0.274253731343,250,0.466417910448,84,0.15671641791,536,4,0.00746268656716,440,0.820895522388,92,0.171641791045
P501,2794,1221,0.437007874016,1564,0.559770937724,9,0.00322118826056,2794,287,0.102720114531,689,0.246599856836,1280,0.458124552613,538,0.19255547602,2794,22,0.00787401574803,2262,0.80959198282,510,0.182534001432
P502,1760,721,0.409659090909,1029,0.584659090909,10,0.00568181818182,1760,183,0.103977272727,383,0.217613636364,774,0.439772727273,420,0.238636363636,1760,10,0.00568181818182,1354,0.769318181818,396,0.225
P55,577,272,0.471403812825,303,0.525129982669,2,0.00346620450607,577,34,0.0589254766031,122,0.21143847487,278,0.481802426343,143,0.247833622184,577,1,0.00173310225303,505,0.875216637782,71,0.123050259965
P60,1416,619,0.437146892655,794,0.560734463277,3,0.0021186440678,1416,136,0.0960451977401,336,0.237288135593,691,0.487994350282,253,0.178672316384,1416,13,0.00918079096045,1141,0.805790960452,262,0.185028248588
P65,523,243,0.464627151052,277,0.529636711281,3,0.0057361376673,523,35,0.0669216061185,78,0.14913957935,279,0.533460803059,131,0.250478011472,523,5,0.00956022944551,430,0.822179732314,88,0.168260038241
P70,477,222,0.465408805031,249,0.522012578616,6,0.0125786163522,477,53,0.111111111111,119,0.249475890985,222,0.465408805031,83,0.174004192872,477,8,0.0167714884696,381,0.798742138365,88,0.184486373166
P75,1275,572,0.44862745098,698,0.547450980392,5,0.00392156862745,1275,134,0.105098039216,299,0.234509803922,595,0.466666666667,247,0.193725490196,1275,6,0.00470588235294,974,0.763921568627,295,0.23137254902
P80,1023,477,0.466275659824,538,0.525904203324,8,0.00782013685239,1023,97,0.0948191593353,227,0.221896383187,500,0.488758553275,199,0.194525904203,1023,14,0.0136852394917,837,0.818181818182,172,0.168132942326
01,1670,763,0.456886227545,888,0.531736526946,19,0.011377245509,1670,199,0.119161676647,429,0.256886227545,803,0.480838323353,239,0.143113772455,1670,10,0.0059880239521,1356,0.811976047904,304,0.182035928144
02,3724,1674,0.449516648765,2003,0.537862513426,47,0.0126208378088,3724,398,0.106874328679,1245,0.334317937701,1582,0.424812030075,499,0.133995703545,3724,48,0.0128893662728,2893,0.776852846402,783,0.210257787325
03,1488,692,0.465053763441,778,0.522849462366,18,0.0120967741935,1488,168,0.112903225806,399,0.26814516129,649,0.436155913978,272,0.182795698925,1488,14,0.00940860215054,1159,0.778897849462,315,0.211693548387
04,9050,4170,0.460773480663,4764,0.526408839779,116,0.012817679558,9050,568,0.0627624309392,2521,0.278563535912,4125,0.455801104972,1836,0.202872928177,9050,73,0.00806629834254,7145,0.789502762431,1832,0.202430939227
05,3334,1549,0.464607078584,1758,0.527294541092,27,0.00809838032394,3334,343,0.102879424115,901,0.27024595081,1553,0.465806838632,537,0.161067786443,3334,18,0.00539892021596,2691,0.807138572286,625,0.187462507499
06,1522,711,0.46714848883,793,0.521024967148,18,0.011826544021,1522,200,0.131406044678,324,0.212877792378,704,0.462549277267,294,0.193166885677,1522,3,0.00197109067017,1124,0.738501971091,395,0.259526938239
07,2441,1114,0.456370340025,1312,0.537484637444,15,0.00614502253175,2441,166,0.068004916018,370,0.15157722245,1176,0.481769766489,729,0.298648095043,2441,24,0.0098320360508,1862,0.762802130274,555,0.227365833675
08,3482,1627,0.46726019529,1833,0.526421596783,22,0.00631820792648,3482,232,0.0666283744974,535,0.153647329121,1625,0.466685812751,1090,0.31303848363,3482,20,0.00574382538771,2509,0.720562894888,953,0.273693279724
09,1072,498,0.464552238806,559,0.521455223881,15,0.0139925373134,1072,60,0.0559701492537,110,0.102611940299,483,0.450559701493,419,0.390858208955,1072,5,0.00466417910448,808,0.753731343284,259,0.241604477612
10,5412,2626,0.485218033999,2756,0.509238728751,30,0.00554323725055,5412,219,0.040465631929,470,0.0868440502587,2562,0.473392461197,2161,0.399297856615,5412,20,0.00369549150037,3740,0.691056910569,1652,0.305247597931
11,2230,981,0.439910313901,1237,0.554708520179,12,0.00538116591928,2230,235,0.105381165919,542,0.243049327354,1047,0.469506726457,406,0.182062780269,2230,15,0.0067264573991,1611,0.722421524664,604,0.270852017937
12,2731,1298,0.475283778836,1409,0.515928231417,24,0.00878798974735,2731,164,0.0600512632735,427,0.156352984255,1251,0.45807396558,889,0.325521786891,2731,5,0.00183083119736,1927,0.705602343464,799,0.292566825339
13,3122,1362,0.436258808456,1743,0.558295964126,17,0.00544522741832,3122,331,0.10602178091,766,0.24535554132,1394,0.446508648302,631,0.202114029468,3122,42,0.0134529147982,2083,0.667200512492,997,0.31934657271
14,3904,1759,0.45056352459,2125,0.54431352459,20,0.00512295081967,3904,298,0.0763319672131,636,0.162909836066,1782,0.456454918033,1188,0.304303278689,3904,16,0.00409836065574,2825,0.723616803279,1063,0.272284836066
15,4418,2072,0.468990493436,2314,0.52376641014,32,0.00724309642372,4418,263,0.0595291987325,716,0.162064282481,2120,0.479855138072,1319,0.298551380715,4418,21,0.00475328202807,3081,0.697374377546,1316,0.297872340426
16,3873,1837,0.47430932094,2008,0.518461141234,28,0.00722953782597,3873,124,0.0320165246579,275,0.0710043893623,1681,0.434030467338,1793,0.462948618642,3873,14,0.00361476891299,2729,0.704621740253,1130,0.291763490834
17,4634,2216,0.478204574881,2380,0.513595166163,38,0.00820025895555,4634,328,0.0707811825637,638,0.137678031938,2234,0.482088908071,1434,0.309451877428,4634,25,0.0053949072076,3215,0.693785066897,1394,0.300820025896
18,1915,876,0.457441253264,1029,0.537336814621,10,0.00522193211488,1915,194,0.101305483029,486,0.253785900783,866,0.452219321149,369,0.192689295039,1915,39,0.020365535248,1450,0.757180156658,426,0.222454308094
19,3861,1762,0.456358456358,2079,0.538461538462,20,0.00518000518001,3861,131,0.033929033929,340,0.0880600880601,1419,0.367521367521,1971,0.51048951049,3861,9,0.002331002331,2819,0.730121730122,1033,0.267547267547
20,3220,1490,0.462732919255,1715,0.532608695652,15,0.00465838509317,3220,241,0.0748447204969,482,0.149689440994,1482,0.460248447205,1015,0.315217391304,3220,41,0.0127329192547,2214,0.687577639752,965,0.299689440994
21,4012,1899,0.47333000997,2086,0.519940179462,27,0.0067298105683,4012,381,0.0949651046859,966,0.240777666999,1905,0.47482552343,760,0.189431704885,4012,20,0.0049850448654,2960,0.73778664008,1032,0.257228315055
22,2328,1071,0.460051546392,1232,0.529209621993,25,0.0107388316151,2328,143,0.0614261168385,328,0.14089347079,1220,0.524054982818,637,0.273625429553,2328,1,0.000429553264605,1683,0.72293814433,644,0.276632302405
23,2282,1049,0.459684487292,1207,0.528921998247,26,0.011393514461,2282,135,0.0591586327783,358,0.156879929886,1130,0.495179666959,659,0.288781770377,2282,8,0.00350569675723,1688,0.739702015776,586,0.256792287467
01.1,1855,872,0.470080862534,956,0.515363881402,27,0.0145552560647,1855,172,0.0927223719677,609,0.328301886792,713,0.384366576819,361,0.19460916442,1855,14,0.00754716981132,1358,0.732075471698,483,0.260377358491
02.1,3269,1409,0.431018660141,1784,0.545732639951,76,0.0232486999082,3269,571,0.174671153258,1336,0.408687672071,1081,0.3306821658,281,0.0859590088712,3269,25,0.00764759865402,2340,0.715815234017,904,0.276537167329
03.1,2652,1182,0.445701357466,1411,0.532051282051,59,0.0222473604827,2652,286,0.107843137255,1194,0.450226244344,864,0.325791855204,308,0.116138763198,2652,20,0.00754147812971,1996,0.752639517345,636,0.239819004525
04.1,1411,652,0.462083628632,735,0.520907158044,24,0.0170092133239,1411,112,0.0793763288448,391,0.277108433735,649,0.459957476967,259,0.183557760454,1411,4,0.00283486888731,1171,0.829907866761,236,0.167257264352
05.1,2438,1140,0.467596390484,1271,0.521328958162,27,0.0110746513536,2438,255,0.10459392945,443,0.181706316653,1134,0.46513535685,606,0.248564397047,2438,15,0.00615258408532,2105,0.863412633306,318,0.130434782609
06.1,1469,600,0.408441116406,851,0.579305650102,18,0.0122532334922,1469,95,0.0646698434309,347,0.236215112321,654,0.445200816882,373,0.253914227366,1469,11,0.0074880871341,1213,0.825731790334,245,0.166780122532
07.1,1754,777,0.442987457241,949,0.541049030787,28,0.0159635119726,1754,159,0.0906499429875,538,0.306727480046,791,0.450969213227,266,0.15165336374,1754,9,0.00513112884835,1400,0.798175598632,345,0.19669327252
09.1,2807,1192,0.424652654079,1576,0.561453509084,39,0.0138938368365,2807,273,0.0972568578554,959,0.341645885287,1073,0.382258639116,502,0.178838617741,2807,35,0.0124688279302,2186,0.778767367296,586,0.208763804774
10.1,1563,585,0.374280230326,949,0.607165706974,29,0.0185540626999,1563,200,0.127959053103,550,0.351887396033,581,0.371721049264,232,0.148432501599,1563,13,0.0083173384517,1123,0.718490083173,427,0.273192578375
100.1,6260,2770,0.44249201278,3412,0.545047923323,78,0.0124600638978,6260,595,0.0950479233227,1767,0.282268370607,2742,0.438019169329,1156,0.184664536741,6260,69,0.0110223642173,4980,0.79552715655,1211,0.193450479233
101.1,6921,3046,0.440109810721,3785,0.546886288109,90,0.0130039011704,6921,674,0.0973847709869,1627,0.235081635602,2915,0.421181910129,1705,0.246351683283,6921,64,0.00924721861003,5639,0.814766652218,1218,0.175986129172
102.1,4840,2073,0.428305785124,2711,0.560123966942,56,0.0115702479339,4840,314,0.0648760330579,1023,0.211363636364,1949,0.402685950413,1554,0.321074380165,4840,38,0.00785123966942,4090,0.845041322314,712,0.147107438017
103.1,3899,1694,0.43447037702,2165,0.555270582201,40,0.0102590407797,3899,383,0.0982303154655,805,0.206463195691,1725,0.442421133624,986,0.252885355219,3899,26,0.0066683765068,3238,0.830469351116,635,0.162862272378
104.1,2972,1328,0.446837146703,1613,0.542732166891,31,0.0104306864065,2972,196,0.0659488559892,524,0.176312247645,1404,0.472409152086,848,0.28532974428,2972,18,0.00605652759085,2510,0.844549125168,444,0.149394347241
105.1,3189,1398,0.438381937912,1761,0.552210724365,30,0.00940733772342,3189,377,0.118218877391,1034,0.324239573534,1270,0.398243963625,508,0.15929758545,3189,40,0.0125431169646,2483,0.778613985575,666,0.20884289746
106.1,4109,1825,0.444146994403,2232,0.54319785836,52,0.0126551472378,4109,388,0.0944268678511,1505,0.366269165247,1557,0.378924312485,659,0.160379654417,4109,79,0.0192260890728,3288,0.800194694573,742,0.180579216354
107.1,5332,2492,0.46736684171,2777,0.520817704426,63,0.0118154538635,5332,522,0.0978994748687,1273,0.238747186797,2611,0.48968492123,926,0.173668417104,5332,17,0.00318829707427,4309,0.808139534884,1006,0.188672168042
11.1,1434,783,0.546025104603,624,0.435146443515,27,0.0188284518828,1434,116,0.0808926080893,431,0.300557880056,716,0.49930264993,171,0.119246861925,1434,16,0.0111576011158,944,0.65829846583,474,0.330543933054
12.1,1890,856,0.45291005291,1008,0.533333333333,26,0.0137566137566,1890,166,0.0878306878307,844,0.446560846561,699,0.369841269841,181,0.0957671957672,1890,26,0.0137566137566,1504,0.795767195767,360,0.190476190476
13.1,2199,941,0.427921782628,1222,0.555707139609,36,0.0163710777626,2199,263,0.119599818099,1021,0.464301955434,690,0.31377899045,225,0.102319236016,2199,23,0.0104592996817,1674,0.761255115962,502,0.228285584357
14.2,2090,875,0.418660287081,1171,0.56028708134,44,0.0210526315789,2090,199,0.0952153110048,833,0.398564593301,712,0.340669856459,346,0.165550239234,2090,34,0.0162679425837,1588,0.75980861244,468,0.223923444976
15.1,2118,911,0.430122757318,1183,0.558545797923,24,0.0113314447592,2118,145,0.0684608120869,830,0.391879131256,787,0.371576959396,356,0.168083097262,2118,15,0.0070821529745,1726,0.8149197356,377,0.177998111426
17.1,1754,841,0.479475484607,894,0.509692132269,19,0.0108323831243,1754,157,0.0895096921323,565,0.322120866591,766,0.436716077537,266,0.15165336374,1754,10,0.00570125427594,1420,0.809578107184,324,0.18472063854
19.1,1082,492,0.45471349353,580,0.536044362292,10,0.00924214417745,1082,109,0.100739371534,348,0.321626617375,368,0.34011090573,257,0.23752310536,1082,20,0.0184842883549,875,0.808687615527,187,0.172828096118
20.1,972,442,0.454732510288,520,0.534979423868,10,0.0102880658436,972,98,0.100823045267,304,0.312757201646,406,0.417695473251,164,0.168724279835,972,8,0.0082304526749,778,0.800411522634,186,0.191358024691
24.1,2226,997,0.447888589398,1200,0.539083557951,29,0.0130278526505,2226,221,0.0992812219227,635,0.285265049416,893,0.401168014376,477,0.214285714286,2226,28,0.0125786163522,1871,0.840521114106,327,0.146900269542
25.1,2485,1182,0.475653923541,1274,0.512676056338,29,0.0116700201207,2485,211,0.0849094567404,646,0.259959758551,1050,0.422535211268,578,0.232595573441,2485,22,0.00885311871227,1997,0.803621730382,466,0.187525150905
26.1,1599,692,0.432770481551,883,0.552220137586,24,0.015009380863,1599,145,0.0906816760475,607,0.379612257661,553,0.345841150719,294,0.183864915572,1599,22,0.0137585991245,1290,0.806754221388,287,0.179487179487
28.1,2756,1177,0.427068214804,1521,0.551886792453,58,0.0210449927431,2756,1239,0.449564586357,709,0.257256894049,592,0.214804063861,216,0.0783744557329,2756,44,0.0159651669086,1754,0.636429608128,958,0.347605224964
30.1,3782,1702,0.450026441036,2046,0.540983606557,34,0.00898995240613,3782,316,0.0835536753041,923,0.24405076679,1795,0.474616604971,748,0.197778952935,3782,31,0.00819672131148,3110,0.822316234796,641,0.169487043892
31.1,1321,640,0.484481453444,668,0.505677517033,13,0.00984102952309,1321,118,0.0893262679788,175,0.132475397426,601,0.454958364875,427,0.32323996972,1321,4,0.00302800908403,1187,0.898561695685,130,0.0984102952309
32.1,1784,816,0.457399103139,952,0.533632286996,16,0.00896860986547,1784,179,0.10033632287,388,0.217488789238,857,0.480381165919,360,0.201793721973,1784,12,0.0067264573991,1469,0.823430493274,303,0.169843049327
33.2,1198,546,0.455759599332,640,0.534223706177,12,0.0100166944908,1198,99,0.0826377295492,236,0.196994991653,587,0.489983305509,276,0.230383973289,1198,2,0.0016694490818,1011,0.843906510851,185,0.154424040067
33.3,1855,808,0.435579514825,1025,0.5525606469,22,0.0118598382749,1855,169,0.0911051212938,440,0.237196765499,849,0.457681940701,397,0.214016172507,1855,17,0.00916442048518,1542,0.831266846361,296,0.159568733154
34.1,1215,536,0.441152263374,664,0.546502057613,15,0.0123456790123,1215,87,0.0716049382716,276,0.227160493827,572,0.470781893004,280,0.230452674897,1215,7,0.00576131687243,1033,0.850205761317,175,0.144032921811
