,STATEFP10,COUNTYFP10,VTDST10,GEOID10,VTDI10,NAME10,NAMELSAD10,LSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,VTD
18,37,97,CS,37097CS,P,CS,Voting District CS,V1,G5240,S,78309018.0,520621.0,35.846443799999996,-80.77167390000001,37097CSCS
19,37,97,BA,37097BA,P,BA,Voting District BA,V1,G5240,S,77803611.0,178736.0,35.6667474,-80.81921340000001,37097BABA
20,37,97,CC3,37097CC3,P,CC3,Voting District CC3,V1,G5240,S,46142305.0,113391.0,35.564692799999996,-80.76762059999999,37097CC3CC3
21,37,15,C2,37015C2,P,C2,Voting District C2,V1,G5240,S,107133775.0,0.0,36.1906755,-76.9001823,37015C2C2
22,37,15,M1,37015M1,P,M1,Voting District M1,V1,G5240,S,122462397.0,0.0,36.1767714,-76.99498359999998,37015M1M1
23,37,15,C1,37015C1,P,C1,Voting District C1,V1,G5240,S,106326967.0,16781121.0,36.180137,-76.81286750000001,37015C1C1
24,37,15,MH,37015MH,P,MH,Voting District MH,V1,G5240,S,181009893.0,51443434.0,35.9543522,-76.7520209,37015MHMH
25,37,15,W2,37015W2,P,W2,Voting District W2,V1,G5240,S,59086394.0,0.0,36.0876545,-76.9271426,37015W2W2
26,37,15,W1,37015W1,P,W1,Voting District W1,V1,G5240,S,331983883.0,8038641.0,35.9620471,-76.9357773,37015W1W1
27,37,15,M2,37015M2,P,M2,Voting District M2,V1,G5240,S,49912564.0,0.0,36.2040843,-77.08228000000001,37015M2M2
28,37,15,SN,37015SN,P,SN,Voting District SN,V1,G5240,S,176870283.0,0.0,36.092186100000006,-77.058165,37015SNSN
29,37,189,03,3718903,P,03,Voting District 03,V1,G5240,S,50857663.0,535028.0,36.1460469,-81.68664809999999,371890303
30,37,189,04,3718904,P,04,Voting District 04,V1,G5240,S,72142974.0,35647.0,36.1433245,-81.5833329,371890404
31,37,189,13,3718913,P,13,Voting District 13,V1,G5240,S,15279634.0,19274.0,36.1875295,-81.6974705,371891313
32,37,189,17,3718917,P,17,Voting District 17,V1,G5240,S,31748572.0,7599.0,36.1848768,-81.8278571,371891717
33,37,189,09,3718909,P,09,Voting District 09,V1,G5240,S,60514185.0,990.0,36.184240100000004,-81.54124959999999,371890909
34,37,189,12,3718912,P,12,Voting District 12,V1,G5240,S,1494296.0,0.0,36.2116685,-81.6827469,371891212
35,37,189,05,3718905,P,05,Voting District 05,V1,G5240,S,1481400.0,0.0,36.2212566,-81.6817592,371890505
36,37,189,15,3718915,P,15,Voting District 15,V1,G5240,S,19494869.0,103154.0,36.213336,-81.6192643,371891515
37,37,189,20,3718920,P,20,Voting District 20,V1,G5240,S,13687048.0,7594.0,36.216220299999996,-81.8862378,371892020
38,37,189,19,3718919,P,19,Voting District 19,V1,G5240,S,84477036.0,315443.0,36.1828958,-81.7618631,371891919
39,37,189,14,3718914,P,14,Voting District 14,V1,G5240,S,29366722.0,252703.0,36.240199700000005,-81.6698714,371891414
40,37,189,07,3718907,P,07,Voting District 07,V1,G5240,S,32399065.0,21461.0,36.2273866,-81.7423068,371890707
41,37,189,18,3718918,P,18,Voting District 18,V1,G5240,S,68528824.0,153845.0,36.2317695,-81.521208,371891818
42,37,189,10,3718910,P,10,Voting District 10,V1,G5240,S,55163113.0,256119.0,36.2432583,-81.8475668,371891010
43,37,189,11,3718911,P,11,Voting District 11,V1,G5240,S,77986695.0,106361.0,36.2824126,-81.6599241,371891111
44,37,189,01,3718901,P,01,Voting District 01,V1,G5240,S,30184870.0,354969.0,36.3047636,-81.616905,371890101
45,37,189,08,3718908,P,08,Voting District 08,V1,G5240,S,62703592.0,21926.0,36.301972799999994,-81.75813690000001,371890808
46,37,189,02,3718902,P,02,Voting District 02,V1,G5240,S,69287545.0,132525.0,36.314565,-81.837539,371890202
47,37,189,16,3718916,P,16,Voting District 16,V1,G5240,S,31553967.0,6023.0,36.3523674,-81.69295679999999,371891616
48,37,189,06,3718906,P,06,Voting District 06,V1,G5240,S,1155204.0,0.0,36.2126813,-81.6746218,371890606
49,37,11,12,3701112,P,12,Voting District 12,V1,G5240,S,22067910.0,0.0,36.1085615,-82.0033554,370111212
50,37,11,01,3701101,P,01,Voting District 01,V1,G5240,S,42186441.0,0.0,36.000352299999996,-81.9405678,370110101
51,37,11,03,3701103,P,03,Voting District 03,V1,G5240,S,35383147.0,0.0,36.2354622,-81.92978570000001,370110303
52,37,11,02,3701102,P,02,Voting District 02,V1,G5240,S,71867565.0,54397.0,36.16133189999999,-81.877814,370110202
53,37,33,PELH,37033PELH,P,PELH,Voting District PELH,V1,G5240,S,162118757.0,373969.0,36.498639600000004,-79.4247909,37033PELHPELH
54,37,33,LOCU,37033LOCU,P,LOCU,Voting District LOCU,V1,G5240,S,129582320.0,21994.0,36.392066899999996,-79.4322659,37033LOCULOCU
55,37,33,PROVI,37033PROVI,P,PROVI,Voting District PROVI,V1,G5240,S,40710001.0,36734.0,36.4770532,-79.3472998,37033PROVIPROVI
56,37,33,STON,37033STON,P,STON,Voting District STON,V1,G5240,S,111658050.0,114937.0,36.2844967,-79.4613698,37033STONSTON
57,37,33,YAN2,37033YAN2,P,YAN2,Voting District YAN2,V1,G5240,S,99105069.0,527572.0,36.39709620000001,-79.31684920000001,37033YAN2YAN2
58,37,11,05,3701105,P,05,Voting District 05,V1,G5240,S,23622055.0,0.0,36.1350609,-81.9602292,370110505
59,37,11,09,3701109,P,09,Voting District 09,V1,G5240,S,11323279.0,0.0,36.0583844,-81.9679842,370110909
60,37,11,18,3701118,P,18,Voting District 18,V1,G5240,S,14435371.0,0.0,36.0205245,-81.9692111,370111818
61,37,11,19,3701119,P,19,Voting District 19,V1,G5240,S,36265913.0,0.0,36.0830133,-82.0455572,370111919
62,37,11,10,3701110,P,10,Voting District 10,V1,G5240,S,56570323.0,0.0,35.960495200000004,-82.0019767,370111010
63,37,11,04,3701104,P,04,Voting District 04,V1,G5240,S,113555522.0,0.0,36.03415510000001,-81.8098176,370110404
64,37,11,17,3701117,P,17,Voting District 17,V1,G5240,S,36273396.0,0.0,36.0241523,-82.01902740000001,370111717
65,37,33,YAN4,37033YAN4,P,YAN4,Voting District YAN4,V1,G5240,S,54221756.0,1519722.0,36.364648700000004,-79.3686907,37033YAN4YAN4
66,37,33,MILT,37033MILT,P,MILT,Voting District MILT,V1,G5240,S,169239165.0,3376470.0,36.4955611,-79.2246812,37033MILTMILT
67,37,33,LEAS,37033LEAS,P,LEAS,Voting District LEAS,V1,G5240,S,88612126.0,588905.0,36.404214200000006,-79.20368990000001,37033LEASLEAS
68,37,33,HIGH,37033HIGH,P,HIGH,Voting District HIGH,V1,G5240,S,94640617.0,67980.0,36.3328556,-79.25883950000001,37033HIGHHIGH
69,37,33,PROS,37033PROS,P,PROS,Voting District PROS,V1,G5240,S,84370402.0,1874878.0,36.286347799999994,-79.1981499,37033PROSPROS
70,37,33,ANDE,37033ANDE,P,ANDE,Voting District ANDE,V1,G5240,S,66283870.0,121933.0,36.288887700000004,-79.322889,37033ANDEANDE
71,37,15,WH,37015WH,P,WH,Voting District WH,V1,G5240,S,163970322.0,26306685.0,36.0726925,-76.78989159999999,37015WHWH
72,37,15,WD,37015WD,P,WD,Voting District WD,V1,G5240,S,261554953.0,4902888.0,36.0379001,-77.17826459999999,37015WDWD
73,37,15,RX,37015RX,P,RX,Voting District RX,V1,G5240,S,151958984.0,505307.0,36.1831685,-77.1946679,37015RXRX
74,37,15,IW,37015IW,P,IW,Voting District IW,V1,G5240,S,98827264.0,749681.0,35.973839500000004,-77.0607897,37015IWIW
75,37,11,06,3701106,P,06,Voting District 06,V1,G5240,S,23867783.0,0.0,36.1721758,-81.979,370110606
76,37,11,08,3701108,P,08,Voting District 08,V1,G5240,S,14215802.0,0.0,36.1668643,-81.9379904,370110808
77,37,11,14,3701114,P,14,Voting District 14,V1,G5240,S,21997892.0,0.0,36.1088208,-81.9375403,370111414
78,37,11,13,3701113,P,13,Voting District 13,V1,G5240,S,17519926.0,0.0,36.09002279999999,-81.89791640000001,370111313
79,37,11,16,3701116,P,16,Voting District 16,V1,G5240,S,28808273.0,167336.0,36.018075599999996,-81.8898538,370111616
80,37,11,15,3701115,P,15,Voting District 15,V1,G5240,S,19645338.0,0.0,36.0761396,-81.94667340000001,370111515
81,37,11,07,3701107,P,07,Voting District 07,V1,G5240,S,7975230.0,0.0,36.074091700000004,-82.00682490000001,370110707
82,37,11,11,3701111,P,11,Voting District 11,V1,G5240,S,42374084.0,142202.0,36.102138000000004,-81.8411755,370111111
83,37,93,62,3709362,P,62,Voting District 62,V1,G5240,S,2777469.0,5278.0,34.9796688,-79.2291941,370936262
84,37,93,01,3709301,P,01,Voting District 01,V1,G5240,S,61710760.0,0.0,34.8647518,-79.29105059999999,370930101
85,37,93,02,3709302,P,02,Voting District 02,V1,G5240,S,90861495.0,666060.0,34.8880515,-79.2090431,370930202
86,37,93,63,3709363,P,63,Voting District 63,V1,G5240,S,43994473.0,167220.0,35.0175867,-79.20030200000001,370936363
87,37,93,06,3709306,P,06,Voting District 06,V1,G5240,S,248960729.0,1002748.0,35.0806298,-79.1582306,370930606
88,37,93,05,3709305,P,05,Voting District 05,V1,G5240,S,253287327.0,702980.0,35.1032172,-79.3225843,370930505
89,37,93,13,3709313,P,13,Voting District 13,V1,G5240,S,85640516.0,404966.0,34.9353998,-79.1339394,370931313
90,37,93,12,3709312,P,12,Voting District 12,V1,G5240,S,28903157.0,517935.0,34.9791462,-79.07166540000001,370931212
91,37,93,03,3709303,P,03,Voting District 03,V1,G5240,S,79866724.0,69680.0,34.9406878,-79.312384,370930303
92,37,93,61,3709361,P,61,Voting District 61,V1,G5240,S,11846028.0,55735.0,34.9717135,-79.20707879999999,370936161
93,37,93,65,3709365,P,65,Voting District 65,V1,G5240,S,3990802.0,0.0,34.9970693,-79.2292378,370936565
94,37,93,64,3709364,P,64,Voting District 64,V1,G5240,S,39593786.0,221691.0,34.9880282,-79.2674224,370936464
95,37,93,04,3709304,P,04,Voting District 04,V1,G5240,S,60596411.0,198083.0,35.02973789999999,-79.3942455,370930404
96,37,159,32,3715932,P,32,Voting District 32,V1,G5240,S,64315737.0,86737.0,35.76694570000001,-80.5797929,371593232
97,37,159,25,3715925,P,25,Voting District 25,V1,G5240,S,43181893.0,200979.0,35.537468200000006,-80.385343,371592525
98,37,159,27,3715927,P,27,Voting District 27,V1,G5240,S,91413865.0,92513.0,35.806419,-80.667968,371592727
99,37,159,11,3715911,P,11,Voting District 11,V1,G5240,S,48387222.0,108449.0,35.742775,-80.5076645,371591111
100,37,159,10,3715910,P,10,Voting District 10,V1,G5240,S,23239801.0,46893.0,35.5958482,-80.4762827,371591010
101,37,159,33,3715933,P,33,Voting District 33,V1,G5240,S,25606722.0,165643.0,35.5291294,-80.5555565,371593333
102,37,159,17,3715917,P,17,Voting District 17,V1,G5240,S,6374368.0,107482.0,35.511228100000004,-80.5941549,371591717
103,37,159,21,3715921,P,21,Voting District 21,V1,G5240,S,35657531.0,0.0,35.6804585,-80.5601875,371592121
104,37,159,02,3715902,P,02,Voting District 02,V1,G5240,S,5380538.0,257427.0,35.5265799,-80.6159949,371590202
105,37,159,24,3715924,P,24,Voting District 24,V1,G5240,S,73986163.0,60913.0,35.6647633,-80.73557629999999,371592424
106,37,159,30,3715930,P,30,Voting District 30,V1,G5240,S,35033430.0,0.0,35.623777600000004,-80.52108249999999,371593030
107,37,159,04,3715904,P,04,Voting District 04,V1,G5240,S,105610537.0,227105.0,35.5975898,-80.66410909999999,371590404
108,37,159,29,3715929,P,29,Voting District 29,V1,G5240,S,56893323.0,32604.0,35.6797875,-80.664364,371592929
109,37,159,34,3715934,P,34,Voting District 34,V1,G5240,S,7790593.0,0.0,35.6546121,-80.5041238,371593434
110,37,159,08,3715908,P,08,Voting District 08,V1,G5240,S,23310051.0,0.0,35.633745700000006,-80.5695488,371590808
111,37,159,31,3715931,P,31,Voting District 31,V1,G5240,S,34675002.0,8647239.0,35.7000886,-80.3555769,371593131
112,37,159,15,3715915,P,15,Voting District 15,V1,G5240,S,75279188.0,7151494.0,35.642258,-80.3682739,371591515
113,37,159,23,3715923,P,23,Voting District 23,V1,G5240,S,60906691.0,7608032.0,35.5781898,-80.30835,371592323
114,37,159,19,3715919,P,19,Voting District 19,V1,G5240,S,15634782.0,144481.0,35.5581818,-80.62234570000001,371591919
115,37,159,05,3715905,P,05,Voting District 05,V1,G5240,S,21718104.0,0.0,35.5853559,-80.5769215,371590505
116,37,159,36,3715936,P,36,Voting District 36,V1,G5240,S,8539620.0,0.0,35.6466972,-80.4673437,371593636
117,37,159,18,3715918,P,18,Voting District 18,V1,G5240,S,5468446.0,0.0,35.6797465,-80.429467,371591818
118,37,159,26,3715926,P,26,Voting District 26,V1,G5240,S,28692205.0,93642.0,35.5844685,-80.3759733,371592626
119,37,159,22,3715922,P,22,Voting District 22,V1,G5240,S,84945393.0,4916364.0,35.5353311,-80.2540429,371592222
120,37,159,01,3715901,P,01,Voting District 01,V1,G5240,S,27498111.0,6781.0,35.538139799999996,-80.4428635,371590101
121,37,159,38,3715938,P,38,Voting District 38,V1,G5240,S,6234696.0,0.0,35.660703999999996,-80.4517008,371593838
122,37,159,42,3715942,P,42,Voting District 42,V1,G5240,S,3335569.0,0.0,35.676168100000005,-80.4955478,371594242
123,37,159,06,3715906,P,06,Voting District 06,V1,G5240,S,8220960.0,0.0,35.5638487,-80.5869929,371590606
124,37,159,39,3715939,P,39,Voting District 39,V1,G5240,S,4878937.0,0.0,35.6927029,-80.4795399,371593939
125,37,159,12,3715912,P,12,Voting District 12,V1,G5240,S,19775171.0,0.0,35.7154379,-80.55471309999999,371591212
126,37,159,28,3715928,P,28,Voting District 28,V1,G5240,S,10763084.0,657846.0,35.702974,-80.42282209999999,371592828
127,37,159,35,3715935,P,35,Voting District 35,V1,G5240,S,2222232.0,0.0,35.666619,-80.490084,371593535
128,37,159,40,3715940,P,40,Voting District 40,V1,G5240,S,4974026.0,0.0,35.6818028,-80.46562519999999,371594040
129,37,101,PR26,37101PR26,P,PR26,Voting District PR26,V1,G5240,S,74198987.0,60775.0,35.4712315,-78.30947940000001,37101PR26PR26
130,37,101,PR24,37101PR24,P,PR24,Voting District PR24,V1,G5240,S,30437225.0,0.0,35.5309173,-78.31081400000001,37101PR24PR24
131,37,101,PR20,37101PR20,P,PR20,Voting District PR20,V1,G5240,S,100620115.0,813476.0,35.731114899999994,-78.24181540000001,37101PR20PR20
132,37,101,PR09,37101PR09,P,PR09,Voting District PR09,V1,G5240,S,38917407.0,115441.0,35.613508200000005,-78.4139889,37101PR09PR09
133,37,101,PR01,37101PR01,P,PR01,Voting District PR01,V1,G5240,S,32263237.0,43893.0,35.390339000000004,-78.50343690000001,37101PR01PR01
134,37,101,PR22,37101PR22,P,PR22,Voting District PR22,V1,G5240,S,51357574.0,69131.0,35.513251600000004,-78.2322791,37101PR22PR22
135,37,101,PR21,37101PR21,P,PR21,Voting District PR21,V1,G5240,S,91675189.0,492996.0,35.6604033,-78.24023259999998,37101PR21PR21
136,37,101,PR25,37101PR25,P,PR25,Voting District PR25,V1,G5240,S,42436749.0,52957.0,35.5745035,-78.29335470000001,37101PR25PR25
137,37,101,PR27,37101PR27,P,PR27,Voting District PR27,V1,G5240,S,42807834.0,0.0,35.5418971,-78.38976009999999,37101PR27PR27
138,37,101,PR28,37101PR28,P,PR28,Voting District PR28,V1,G5240,S,57861258.0,1024240.0,35.4936563,-78.413452,37101PR28PR28
139,37,101,PR10,37101PR10,P,PR10,Voting District PR10,V1,G5240,S,35653210.0,57102.0,35.6685563,-78.45629079999999,37101PR10PR10
140,37,101,PR19,37101PR19,P,PR19,Voting District PR19,V1,G5240,S,60123527.0,38993.0,35.56942120000001,-78.20167070000001,37101PR19PR19
141,37,101,PR12,37101PR12,P,PR12,Voting District PR12,V1,G5240,S,49683431.0,105421.0,35.591026,-78.5261475,37101PR12PR12
142,37,101,PR13,37101PR13,P,PR13,Voting District PR13,V1,G5240,S,65175228.0,228003.0,35.4934528,-78.5185173,37101PR13PR13
143,37,101,PR30,37101PR30,P,PR30,Voting District PR30,V1,G5240,S,52165034.0,82657.0,35.5776892,-78.3558204,37101PR30PR30
144,37,101,PR06,37101PR06,P,PR06,Voting District PR06,V1,G5240,S,54853745.0,15205.0,35.564568200000004,-78.1143001,37101PR06PR06
145,37,101,PR08,37101PR08,P,PR08,Voting District PR08,V1,G5240,S,76645713.0,123369.0,35.424975200000006,-78.2343068,37101PR08PR08
146,37,101,PR05,37101PR05,P,PR05,Voting District PR05,V1,G5240,S,52218186.0,0.0,35.620476200000006,-78.1704677,37101PR05PR05
147,37,101,PR14,37101PR14,P,PR14,Voting District PR14,V1,G5240,S,68825002.0,169475.0,35.443455799999995,-78.5180624,37101PR14PR14
148,37,101,PR16,37101PR16,P,PR16,Voting District PR16,V1,G5240,S,43569013.0,110089.0,35.4051781,-78.44470009999999,37101PR16PR16
149,37,101,PR15,37101PR15,P,PR15,Voting District PR15,V1,G5240,S,110162919.0,3789491.0,35.4048098,-78.3700792,37101PR15PR15
150,37,101,PR02,37101PR02,P,PR02,Voting District PR02,V1,G5240,S,33969868.0,198214.0,35.341749799999995,-78.5111389,37101PR02PR02
151,37,101,PR07,37101PR07,P,PR07,Voting District PR07,V1,G5240,S,97721970.0,209001.0,35.4511972,-78.1617118,37101PR07PR07
152,37,101,PR04,37101PR04,P,PR04,Voting District PR04,V1,G5240,S,139289908.0,416193.0,35.3350135,-78.2903079,37101PR04PR04
153,37,101,PR18,37101PR18,P,PR18,Voting District PR18,V1,G5240,S,56978840.0,604643.0,35.2915699,-78.4614287,37101PR18PR18
154,37,101,PR29A,37101PR29A,P,PR29A,Voting District PR29A,V1,G5240,S,55416550.0,166564.0,35.702224,-78.39076920000001,37101PR29APR29A
155,37,101,PR32,37101PR32,P,PR32,Voting District PR32,V1,G5240,S,58184440.0,342698.0,35.7156799,-78.3285877,37101PR32PR32
156,37,101,PR29B,37101PR29B,P,PR29B,Voting District PR29B,V1,G5240,S,42396988.0,352036.0,35.658978399999995,-78.35798299999999,37101PR29BPR29B
157,37,101,PR34,37101PR34,P,PR34,Voting District PR34,V1,G5240,S,34269872.0,64002.0,35.5905019,-78.45791,37101PR34PR34
158,37,101,PR11B,37101PR11B,P,PR11B,Voting District PR11B,V1,G5240,S,17557662.0,73966.0,35.646837700000006,-78.50104040000001,37101PR11BPR11B
159,37,101,PR31B,37101PR31B,P,PR31B,Voting District PR31B,V1,G5240,S,29674438.0,126879.0,35.5819562,-78.5853764,37101PR31BPR31B
160,37,101,PR31A,37101PR31A,P,PR31A,Voting District PR31A,V1,G5240,S,21820755.0,21028.0,35.5392684,-78.51746899999999,37101PR31APR31A
161,37,101,PR23,37101PR23,P,PR23,Voting District PR23,V1,G5240,S,61116160.0,162767.0,35.5412493,-78.6171641,37101PR23PR23
162,37,101,PR33,37101PR33,P,PR33,Voting District PR33,V1,G5240,S,55584208.0,332590.0,35.49874439999999,-78.634462,37101PR33PR33
163,37,101,PR03,37101PR03,P,PR03,Voting District PR03,V1,G5240,S,33246285.0,112044.0,35.4163838,-78.5656506,37101PR03PR03
164,37,101,PR17,37101PR17,P,PR17,Voting District PR17,V1,G5240,S,60901828.0,315636.0,35.317560799999995,-78.41056640000001,37101PR17PR17
165,37,101,PR11A,37101PR11A,P,PR11A,Voting District PR11A,V1,G5240,S,19674800.0,0.0,35.6069524,-78.5006769,37101PR11APR11A
166,37,17,P201,37017P201,P,P201,Voting District P201,V1,G5240,S,79341850.0,98575.0,34.4969603,-78.81877890000001,37017P201P201
167,37,17,P10,37017P10,P,P10,Voting District P10,V1,G5240,S,72965913.0,16975.0,34.511256700000004,-78.7217457,37017P10P10
168,37,17,P202,37017P202,P,P202,Voting District P202,V1,G5240,S,87087881.0,471895.0,34.583144399999995,-78.7772848,37017P202P202
169,37,17,P40,37017P40,P,P40,Voting District P40,V1,G5240,S,242919727.0,8464854.0,34.660934399999995,-78.4954598,37017P40P40
170,37,17,P25,37017P25,P,P25,Voting District P25,V1,G5240,S,82103385.0,143220.0,34.516326,-78.621783,37017P25P25
171,37,17,P30,37017P30,P,P30,Voting District P30,V1,G5240,S,191700624.0,1921275.0,34.413765500000004,-78.39223929999999,37017P30P30
172,37,17,P75,37017P75,P,P75,Voting District P75,V1,G5240,S,186643924.0,1006157.0,34.4724361,-78.51971309999999,37017P75P75
173,37,17,P60,37017P60,P,P60,Voting District P60,V1,G5240,S,117817980.0,950128.0,34.764511999999996,-78.8228439,37017P60P60
174,37,17,P45,37017P45,P,P45,Voting District P45,V1,G5240,S,116891439.0,98623.0,34.770640500000006,-78.4624121,37017P45P45
175,37,17,P80,37017P80,P,P80,Voting District P80,V1,G5240,S,207604986.0,5634319.0,34.7845233,-78.7090118,37017P80P80
176,37,17,P70,37017P70,P,P70,Voting District P70,V1,G5240,S,126812389.0,0.0,34.7959322,-78.587748,37017P70P70
177,37,17,P15,37017P15,P,P15,Voting District P15,V1,G5240,S,110998351.0,1126178.0,34.6550979,-78.7531338,37017P15P15
178,37,17,P35,37017P35,P,P35,Voting District P35,V1,G5240,S,84236574.0,3092430.0,34.6770109,-78.6109284,37017P35P35
179,37,17,P501,37017P501,P,P501,Voting District P501,V1,G5240,S,86429959.0,935547.0,34.6156821,-78.6752875,37017P501P501
180,37,17,P502,37017P502,P,P502,Voting District P502,V1,G5240,S,71472363.0,1067721.0,34.5859815,-78.5782875,37017P502P502
181,37,17,P65,37017P65,P,P65,Voting District P65,V1,G5240,S,195968703.0,6566952.0,34.6006855,-78.3388385,37017P65P65
182,37,17,P55,37017P55,P,P55,Voting District P55,V1,G5240,S,203619135.0,1515111.0,34.47423320000001,-78.2988806,37017P55P55
183,37,87,BC,37087BC,P,BC,Voting District BC,V1,G5240,S,289176413.0,41953.0,35.653307500000004,-83.1397694,37087BCBC
184,37,87,CL-N,37087CL-N,P,CL-N,Voting District CL-N,V1,G5240,S,18151213.0,0.0,35.5480884,-82.9128933,37087CL-NCL-N
185,37,87,IH,37087IH,P,IH,Voting District IH,V1,G5240,S,99985326.0,0.0,35.5177123,-83.09863490000001,37087IHIH
186,37,87,ID,37087ID,P,ID,Voting District ID,V1,G5240,S,25919324.0,0.0,35.585006899999996,-82.9732879,37087IDID
187,37,87,BE-2,37087BE-2,P,BE-2,Voting District BE-2,V1,G5240,S,19028801.0,0.0,35.5640131,-82.8656929,37087BE-2BE-2
188,37,87,JC,37087JC,P,JC,Voting District JC,V1,G5240,S,73386467.0,0.0,35.580037,-83.03417850000001,37087JCJC
189,37,87,WS-2,37087WS-2,P,WS-2,Voting District WS-2,V1,G5240,S,10176921.0,0.0,35.4692953,-82.9731788,37087WS-2WS-2
190,37,87,WS-1,37087WS-1,P,WS-1,Voting District WS-1,V1,G5240,S,15616054.0,0.0,35.4886289,-83.0288723,37087WS-1WS-1
191,37,87,WO,37087WO,P,WO,Voting District WO,V1,G5240,S,30185702.0,633666.0,35.656580299999995,-83.0316821,37087WOWO
192,37,87,WW,37087WW,P,WW,Voting District WW,V1,G5240,S,11498085.0,0.0,35.5106497,-82.99712590000001,37087WWWW
193,37,87,LJ,37087LJ,P,LJ,Voting District LJ,V1,G5240,S,14050110.0,808790.0,35.541148299999996,-82.96375359999999,37087LJLJ
194,37,87,AC,37087AC,P,AC,Voting District AC,V1,G5240,S,56295402.0,0.0,35.4183377,-83.00123690000001,37087ACAC
195,37,87,PC,37087PC,P,PC,Voting District PC,V1,G5240,S,14356427.0,16069.0,35.490522600000006,-82.84373070000001,37087PCPC
196,37,87,BE-1,37087BE-1,P,BE-1,Voting District BE-1,V1,G5240,S,11221821.0,0.0,35.5242907,-82.86478890000001,37087BE-1BE-1
197,37,87,P,37087P,P,P,Voting District P,V1,G5240,S,47722431.0,764.0,35.4631523,-82.89343670000001,37087PP
198,37,87,FC-1,37087FC-1,P,FC-1,Voting District FC-1,V1,G5240,S,161003942.0,513188.0,35.704063500000004,-82.9855404,37087FC-1FC-1
199,37,87,EF,37087EF,P,EF,Voting District EF,V1,G5240,S,125559256.0,0.0,35.4009814,-82.823324,37087EFEF
200,37,87,CL-S,37087CL-S,P,CL-S,Voting District CL-S,V1,G5240,S,20898404.0,0.0,35.5196958,-82.9108344,37087CL-SCL-S
201,37,87,WE,37087WE,P,WE,Voting District WE,V1,G5240,S,19438349.0,700.0,35.4914165,-82.9498953,37087WEWE
202,37,87,BE56,37087BE56,P,BE56,Voting District BE56,V1,G5240,S,10961416.0,0.0,35.5258404,-82.816694,37087BE56BE56
203,37,87,CE,37087CE,P,CE,Voting District CE,V1,G5240,S,141153578.0,393868.0,35.3525591,-82.8990522,37087CECE
204,37,87,BE-3,37087BE-3,P,BE-3,Voting District BE-3,V1,G5240,S,33968805.0,0.0,35.584895200000005,-82.82722700000001,37087BE-3BE-3
205,37,87,BE-7,37087BE-7,P,BE-7,Voting District BE-7,V1,G5240,S,21185426.0,5520.0,35.5010289,-82.8193905,37087BE-7BE-7
206,37,87,HA,37087HA,P,HA,Voting District HA,V1,G5240,S,2875874.0,0.0,35.4744816,-83.0077181,37087HAHA
207,37,87,SA,37087SA,P,SA,Voting District SA,V1,G5240,S,38060257.0,0.0,35.455988899999994,-83.0566809,37087SASA
208,37,83,BUTWD,37083BUTWD,P,BUTWD,Voting District BUTWD,V1,G5240,S,82365257.0,277953.0,36.3551561,-77.85065209999999,37083BUTWDBUTWD
209,37,83,CONC,37083CONC,P,CONC,Voting District CONC,V1,G5240,S,131176978.0,79055.0,36.228908600000004,-77.4796077,37083CONCCONC
210,37,83,ENF-1,37083ENF-1,P,ENF 1,Voting District ENF 1,V1,G5240,S,60864051.0,150827.0,36.187454100000004,-77.74694559999999,37083ENF-1ENF 1
211,37,83,ENF-2,37083ENF-2,P,ENF 2,Voting District ENF 2,V1,G5240,S,166557405.0,678565.0,36.1536639,-77.58501609999999,37083ENF-2ENF 2
212,37,83,ENF-3,37083ENF-3,P,ENF 3,Voting District ENF 3,V1,G5240,S,100025504.0,101782.0,36.249525299999995,-77.69737090000001,37083ENF-3ENF 3
213,37,83,FAUCT,37083FAUCT,P,FAUCT,Voting District FAUCT,V1,G5240,S,169105915.0,455377.0,36.3273933,-77.7267203,37083FAUCTFAUCT
214,37,83,HAL,37083HAL,P,HAL,Voting District HAL,V1,G5240,S,188710597.0,190593.0,36.284912,-77.55687979999999,37083HALHAL
215,37,83,HOL,37083HOL,P,HOL,Voting District HOL,V1,G5240,S,168057749.0,612889.0,36.241001000000004,-77.9024843,37083HOLHOL
216,37,83,LIT-1,37083LIT-1,P,LIT 1,Voting District LIT 1,V1,G5240,S,102247236.0,184866.0,36.4232818,-77.8385337,37083LIT-1LIT 1
217,37,83,LIT-2,37083LIT-2,P,LIT 2,Voting District LIT 2,V1,G5240,S,57560020.0,6609794.0,36.4769578,-77.84271030000001,37083LIT-2LIT 2
218,37,83,RINGW,37083RINGW,P,RINGW,Voting District RINGW,V1,G5240,S,124521153.0,1026194.0,36.2088255,-77.8226605,37083RINGWRINGW
219,37,83,ROSEN,37083ROSEN,P,ROSEN,Voting District ROSEN,V1,G5240,S,85167177.0,130377.0,36.0777196,-77.4804493,37083ROSENROSEN
220,37,83,RR-1,37083RR-1,P,RR 1,Voting District RR 1,V1,G5240,S,2346414.0,26743.0,36.4747527,-77.65677,37083RR-1RR 1
221,37,83,RR-10,37083RR-10,P,RR 10,Voting District RR 10,V1,G5240,S,5479711.0,0.0,36.4412371,-77.6372322,37083RR-10RR 10
222,37,83,RR-11,37083RR-11,P,RR 11,Voting District RR 11,V1,G5240,S,24140043.0,5584369.0,36.4674398,-77.7266982,37083RR-11RR 11
