VR Total,VR: All Dems,VR: All Reps,VR: All Libs,VR:All Unaf.,VR:White Dems,VR: Black Dems,VR: NA Dems,VR: Asian Dems,VR: Other Dems,VR: Mult Race Ds,VR: UnDes Ds,VR: White Reps,VR: Black Reps,VR: NA Reps,VR: Asian Reps,VR: Other Reps,VR: Mult Race Rs,VR: UnDes Rs,VR: White Libs,VR: Black Libs,VR: NA Libs,VR: Asian Libs,VR: Other Libs,VR: Mult Race Ls,VR: UnDes Ls,VR: White Unafil.,VR: Black Unafil.,VR: NA Unafil.,VR: Asian Unafil.,VR: Other Unafil.,VR: Mult Race Unafil.,VR: UnDes Unafil.,% D,Racial %s among D's White % of D,Racial %s among D's Black % of D,Racial %s among D's NA   % of D,Racial %s among D's Other % of D,Racial %s among D's % R,Racial %s among R's White %  of R,Racial %s among R's Black % of R,Racial %s among R's NA  %  of R,Racial %s among R's Other % of R,Racial %s among R's % U,Racial %s among U's White % of U,Racial %s among U's Black % of U,Racial %s among U's NA   % of U,Racial %s among U's Other % of U,Racial %s among U's % L,Racial %s among U's VR: White,Racial %s among U's VR: Black,Racial %s among U's VR:  NA,Racial %s among U's VR: Asian,Racial %s among U's VR: Other,Racial %s among U's VR: Mult. Race,Racial %s among U's VR: Undes.,Racial %s among U's % White,Racial %s among U's % Black,Racial %s among U's % NA,Racial %s among U's % Other,County,excelVTDId,excelCountyName,GEOID10
2819,1491,742,4,582,1426,47,0,0,7,0,11,725,0,2,0,7,0,8,4,0,0,0,0,0,0,549,4,4,2,6,5,12,0.528910961334,0.95640509725,0.0315224681422,0.0,0.0120724346076,0.26321390564,0.977088948787,0.0,0.00269541778976,0.0202156334232,0.206456190138,0.943298969072,0.00687285223368,0.00687285223368,0.0429553264605,0.00141894288755,2704,51,6,2,20,5,31,0.959205391983,0.0180915218162,0.00212841433132,0.0205746718695,Alleghany,03,Alleghany,3700503
1307,602,445,1,259,580,9,1,0,3,1,8,443,1,0,0,0,0,1,1,0,0,0,0,0,0,249,0,0,0,4,1,5,0.460596786534,0.963455149502,0.014950166113,0.00166112956811,0.0199335548173,0.340474368783,0.995505617978,0.00224719101124,0.0,0.00224719101124,0.198163733741,0.96138996139,0.0,0.0,0.03861003861,0.000765110941086,1273,10,1,0,7,2,14,0.973986228003,0.00765110941086,0.000765110941086,0.017597551645,Alleghany,04,Alleghany,3700504
585,272,187,4,122,262,0,0,0,5,0,5,182,0,0,0,1,0,4,4,0,0,0,0,0,0,118,1,0,0,2,0,1,0.464957264957,0.963235294118,0.0,0.0,0.0367647058824,0.319658119658,0.973262032086,0.0,0.0,0.0,0.208547008547,0.967213114754,0.00819672131148,0.0,0.0245901639344,0.00683760683761,566,1,0,0,8,0,10,0.967521367521,0.0017094017094,0.0,0.0307692307692,Alleghany,05,Alleghany,3700505
568,262,192,1,113,258,1,0,0,0,0,3,192,0,0,0,0,0,0,1,0,0,0,0,0,0,108,1,0,0,0,0,4,0.461267605634,0.984732824427,0.00381679389313,0.0,0.0114503816794,0.338028169014,1.0,0.0,0.0,0.0,0.198943661972,0.955752212389,0.00884955752212,0.0,0.0353982300885,0.00176056338028,559,2,0,0,0,0,7,0.984154929577,0.00352112676056,0.0,0.012323943662,Alleghany,06,Alleghany,3700506
573,248,187,0,138,247,1,0,0,0,0,0,186,0,0,0,0,1,0,0,0,0,0,0,0,0,130,0,1,0,0,0,7,0.432809773124,0.995967741935,0.00403225806452,0.0,0.0,0.326352530541,0.994652406417,0.0,0.0,0.00534759358289,0.240837696335,0.942028985507,0.0,0.00724637681159,0.0507246376812,0.0,563,1,1,0,0,1,7,0.982547993019,0.00174520069808,0.00174520069808,0.0139616055846,Alleghany,07,Alleghany,3700507
1112,834,137,1,140,398,424,0,0,1,4,7,125,7,0,0,4,0,1,1,0,0,0,0,0,0,114,21,1,1,0,2,1,0.75,0.47721822542,0.508393285372,0.0,0.0143884892086,0.123201438849,0.912408759124,0.0510948905109,0.0,0.036496350365,0.125899280576,0.814285714286,0.15,0.00714285714286,0.0285714285714,0.00089928057554,638,452,1,1,5,6,9,0.573741007194,0.406474820144,0.00089928057554,0.0188848920863,Anson,ANS,Anson,37007ANS
1246,667,380,0,199,465,190,2,1,1,0,8,363,7,4,1,1,0,4,0,0,0,0,0,0,0,183,9,2,3,1,0,1,0.535313001605,0.697151424288,0.284857571214,0.00299850074963,0.0149925037481,0.304975922953,0.955263157895,0.0184210526316,0.0105263157895,0.0157894736842,0.159711075441,0.91959798995,0.0452261306533,0.0100502512563,0.0251256281407,0.0,1011,206,8,5,3,0,13,0.8113964687,0.16532905297,0.00642054574639,0.0168539325843,Anson,BURN,Anson,37007BURN
1112,843,138,0,131,234,598,2,0,1,2,6,118,17,0,0,1,0,2,0,0,0,0,0,0,0,98,31,0,0,2,0,0,0.75809352518,0.277580071174,0.709371293001,0.00237247924081,0.0106761565836,0.124100719424,0.855072463768,0.123188405797,0.0,0.0217391304348,0.117805755396,0.748091603053,0.236641221374,0.0,0.0152671755725,0.0,450,646,2,0,4,2,8,0.404676258993,0.580935251799,0.00179856115108,0.0125899280576,Anson,GULL,Anson,37007GULL
2381,1896,259,1,225,614,1256,2,2,1,1,20,235,21,1,0,0,0,2,1,0,0,0,0,0,0,171,50,2,0,0,1,1,0.796304073919,0.323839662447,0.662447257384,0.00105485232068,0.0126582278481,0.108777824444,0.907335907336,0.0810810810811,0.003861003861,0.00772200772201,0.0944981100378,0.76,0.222222222222,0.00888888888889,0.00888888888889,0.000419991600168,1021,1327,5,2,1,2,23,0.428811423772,0.557328853423,0.00209995800084,0.0117597648047,Anson,LILE,Anson,37007LILE
1325,1113,98,0,114,223,869,1,0,3,1,16,73,25,0,0,0,0,0,0,0,0,0,0,0,0,65,45,1,0,0,0,3,0.84,0.200359389039,0.780772686433,0.000898472596586,0.0179694519317,0.0739622641509,0.744897959184,0.255102040816,0.0,0.0,0.0860377358491,0.570175438596,0.394736842105,0.00877192982456,0.0263157894737,0.0,361,939,2,0,3,1,19,0.272452830189,0.708679245283,0.00150943396226,0.017358490566,Anson,MM,Anson,37007MM
1281,706,328,0,247,533,157,1,4,7,0,4,313,9,0,2,0,0,4,0,0,0,0,0,0,0,223,6,1,9,3,0,5,0.551131928181,0.754957507082,0.222379603399,0.0014164305949,0.0212464589235,0.256049960968,0.954268292683,0.0274390243902,0.0,0.0182926829268,0.192818110851,0.902834008097,0.0242914979757,0.00404858299595,0.0688259109312,0.0,1069,172,2,15,10,0,13,0.834504293521,0.134270101483,0.0015612802498,0.0296643247463,Anson,PEAC,Anson,37007PEAC
1041,720,166,1,154,359,340,0,4,3,4,10,153,11,0,0,1,0,1,0,1,0,0,0,0,0,126,26,1,0,0,0,1,0.691642651297,0.498611111111,0.472222222222,0.0,0.0291666666667,0.159462055716,0.921686746988,0.066265060241,0.0,0.0120481927711,0.147934678194,0.818181818182,0.168831168831,0.00649350649351,0.00649350649351,0.000960614793468,638,378,1,4,4,4,12,0.612872238232,0.363112391931,0.000960614793468,0.0230547550432,Anson,POLK,Anson,37007POLK
2521,2051,233,1,236,448,1560,5,6,7,7,18,177,49,0,1,2,1,3,0,1,0,0,0,0,0,123,101,2,2,4,1,3,0.81356604522,0.21843003413,0.76060458313,0.00243783520234,0.0185275475378,0.0924236414121,0.759656652361,0.210300429185,0.0,0.0300429184549,0.0936136453788,0.521186440678,0.427966101695,0.00847457627119,0.0423728813559,0.000396667988893,748,1711,7,9,13,9,24,0.296707655692,0.678698928996,0.00277667592225,0.0218167393891,Anson,W1,Anson,37007W1
1723,1339,194,0,190,479,837,1,2,7,2,11,158,29,1,0,1,0,5,0,0,0,0,0,0,0,122,63,1,0,1,0,3,0.777132907719,0.357729648992,0.625093353249,0.000746825989544,0.01643017177,0.112594312246,0.814432989691,0.149484536082,0.00515463917526,0.0309278350515,0.110272780035,0.642105263158,0.331578947368,0.00526315789474,0.0210526315789,0.0,759,929,3,2,9,2,19,0.440510737086,0.539175856065,0.00174114915844,0.0185722576901,Anson,W2,Anson,37007W2
2290,1725,295,2,268,919,775,6,7,7,2,9,275,16,1,1,0,0,2,1,1,0,0,0,0,0,207,42,0,6,7,1,5,0.75327510917,0.532753623188,0.449275362319,0.00347826086957,0.0144927536232,0.128820960699,0.932203389831,0.0542372881356,0.00338983050847,0.0101694915254,0.117030567686,0.772388059701,0.15671641791,0.0,0.0708955223881,0.000873362445415,1402,834,7,14,14,3,16,0.612227074236,0.364192139738,0.00305676855895,0.0205240174672,Anson,W3,Anson,37007W3
271,180,49,0,42,73,103,0,0,0,1,3,46,3,0,0,0,0,0,0,0,0,0,0,0,0,32,6,0,1,1,0,2,0.664206642066,0.405555555556,0.572222222222,0.0,0.0222222222222,0.180811808118,0.938775510204,0.0612244897959,0.0,0.0,0.154981549815,0.761904761905,0.142857142857,0.0,0.0952380952381,0.0,151,112,0,1,1,1,5,0.557195571956,0.413284132841,0.0,0.029520295203,Anson,WS,Anson,37007WS
1233,402,587,1,243,397,2,1,0,2,0,0,582,0,0,1,0,0,4,0,0,0,0,0,1,0,235,1,1,0,3,0,3,0.32603406326,0.987562189055,0.00497512437811,0.00248756218905,0.00497512437811,0.476074614761,0.991482112436,0.0,0.0,0.00851788756388,0.197080291971,0.9670781893,0.00411522633745,0.00411522633745,0.0246913580247,0.00081103000811,1214,3,2,1,5,1,7,0.984590429846,0.00243309002433,0.00162206001622,0.0113544201135,Ashe,02,Ashe,3700902
458,83,305,2,68,82,0,0,1,0,0,0,305,0,0,0,0,0,0,2,0,0,0,0,0,0,68,0,0,0,0,0,0,0.181222707424,0.987951807229,0.0,0.0,0.0120481927711,0.665938864629,1.0,0.0,0.0,0.0,0.148471615721,1.0,0.0,0.0,0.0,0.00436681222707,457,0,0,1,0,0,0,0.997816593886,0.0,0.0,0.00218340611354,Ashe,03,Ashe,3700903
432,158,166,1,107,157,0,0,0,0,0,1,164,0,0,0,1,0,1,1,0,0,0,0,0,0,103,0,0,0,0,0,4,0.365740740741,0.993670886076,0.0,0.0,0.00632911392405,0.384259259259,0.987951807229,0.0,0.0,0.0,0.247685185185,0.96261682243,0.0,0.0,0.0373831775701,0.00231481481481,425,0,0,0,1,0,6,0.983796296296,0.0,0.0,0.0162037037037,Ashe,04,Ashe,3700904
486,163,195,0,128,163,0,0,0,0,0,0,193,0,0,0,0,0,2,0,0,0,0,0,0,0,127,0,0,0,0,0,1,0.335390946502,1.0,0.0,0.0,0.0,0.401234567901,0.989743589744,0.0,0.0,0.0,0.263374485597,0.9921875,0.0,0.0,0.0078125,0.0,483,0,0,0,0,0,3,0.993827160494,0.0,0.0,0.00617283950617,Ashe,06,Ashe,3700906
424,156,182,0,86,156,0,0,0,0,0,0,180,0,0,0,1,0,1,0,0,0,0,0,0,0,84,0,0,0,1,0,1,0.367924528302,1.0,0.0,0.0,0.0,0.429245283019,0.989010989011,0.0,0.0,0.0,0.202830188679,0.976744186047,0.0,0.0,0.0232558139535,0.0,420,0,0,0,2,0,2,0.990566037736,0.0,0.0,0.00943396226415,Ashe,07,Ashe,3700907
224,88,78,0,58,88,0,0,0,0,0,0,76,0,0,0,1,0,1,0,0,0,0,0,0,0,57,0,0,0,0,0,1,0.392857142857,1.0,0.0,0.0,0.0,0.348214285714,0.974358974359,0.0,0.0,0.0,0.258928571429,0.98275862069,0.0,0.0,0.0172413793103,0.0,221,0,0,0,1,0,2,0.986607142857,0.0,0.0,0.0133928571429,Ashe,08,Ashe,3700908
3144,1384,1097,5,658,1355,19,0,2,5,0,3,1074,10,2,0,3,1,7,5,0,0,0,0,0,0,641,5,1,0,2,2,7,0.440203562341,0.979046242775,0.0137283236994,0.0,0.00722543352601,0.348918575064,0.97903372835,0.00911577028259,0.00182315405652,0.0100273473108,0.209287531807,0.974164133739,0.00759878419453,0.00151975683891,0.016717325228,0.0015903307888,3075,34,3,2,10,3,17,0.978053435115,0.0108142493639,0.000954198473282,0.0101781170483,Ashe,09,Ashe,3700909
241,56,133,0,52,55,0,0,0,1,0,0,132,0,0,0,0,0,1,0,0,0,0,0,0,0,49,0,0,0,3,0,0,0.232365145228,0.982142857143,0.0,0.0,0.0178571428571,0.551867219917,0.992481203008,0.0,0.0,0.0,0.215767634855,0.942307692308,0.0,0.0,0.0576923076923,0.0,236,0,0,0,4,0,1,0.979253112033,0.0,0.0,0.0207468879668,Ashe,10,Ashe,3700910
1825,741,685,2,397,716,18,0,0,5,0,2,674,2,0,0,3,0,6,2,0,0,0,0,0,0,392,1,0,0,0,0,4,0.40602739726,0.966261808367,0.0242914979757,0.0,0.00944669365722,0.375342465753,0.983941605839,0.0029197080292,0.0,0.0131386861314,0.217534246575,0.987405541562,0.00251889168766,0.0,0.0100755667506,0.00109589041096,1784,21,0,0,8,0,12,0.977534246575,0.0115068493151,0.0,0.0109589041096,Ashe,11,Ashe,3700911
652,143,380,0,129,140,0,0,1,0,0,2,379,0,0,0,0,0,1,0,0,0,0,0,0,0,125,0,0,0,0,0,4,0.219325153374,0.979020979021,0.0,0.0,0.020979020979,0.58282208589,0.997368421053,0.0,0.0,0.0,0.197852760736,0.968992248062,0.0,0.0,0.031007751938,0.0,644,0,0,1,0,0,7,0.98773006135,0.0,0.0,0.0122699386503,Ashe,12,Ashe,3700912
1015,369,417,0,229,363,1,0,0,1,0,4,409,1,0,2,3,1,1,0,0,0,0,0,0,0,224,0,0,2,0,0,3,0.36354679803,0.983739837398,0.00271002710027,0.0,0.0135501355014,0.410837438424,0.980815347722,0.00239808153477,0.0,0.0167865707434,0.225615763547,0.978165938865,0.0,0.0,0.0218340611354,0.0,996,2,0,4,4,1,8,0.981280788177,0.00197044334975,0.0,0.0167487684729,Ashe,13,Ashe,3700913
1915,652,857,2,404,641,1,2,1,5,1,1,850,1,0,2,0,0,4,1,0,0,0,0,0,1,400,0,0,1,1,0,2,0.34046997389,0.983128834356,0.00153374233129,0.00306748466258,0.0122699386503,0.447519582245,0.991831971995,0.00116686114352,0.0,0.00700116686114,0.210966057441,0.990099009901,0.0,0.0,0.00990099009901,0.00104438642298,1892,2,2,4,6,1,8,0.987989556136,0.00104438642298,0.00104438642298,0.00992167101828,Ashe,14,Ashe,3700914
792,278,340,1,173,276,1,0,0,1,0,0,339,0,0,0,1,0,0,1,0,0,0,0,0,0,168,1,1,1,0,0,2,0.35101010101,0.992805755396,0.00359712230216,0.0,0.00359712230216,0.429292929293,0.997058823529,0.0,0.0,0.00294117647059,0.218434343434,0.971098265896,0.00578034682081,0.00578034682081,0.0173410404624,0.00126262626263,784,2,1,1,2,0,2,0.989898989899,0.00252525252525,0.00126262626263,0.00631313131313,Ashe,15,Ashe,3700915
1768,570,789,5,404,548,13,0,0,7,0,2,783,0,0,1,3,0,2,5,0,0,0,0,0,0,392,0,0,1,5,0,6,0.322398190045,0.961403508772,0.0228070175439,0.0,0.0157894736842,0.446266968326,0.992395437262,0.0,0.0,0.00760456273764,0.22850678733,0.970297029703,0.0,0.0,0.029702970297,0.00282805429864,1728,13,0,2,15,0,10,0.977375565611,0.00735294117647,0.0,0.0152714932127,Ashe,16,Ashe,3700916
818,225,429,1,163,224,0,0,0,1,0,0,428,0,0,0,0,0,1,1,0,0,0,0,0,0,160,0,0,0,0,0,3,0.275061124694,0.995555555556,0.0,0.0,0.00444444444444,0.524449877751,0.997668997669,0.0,0.0,0.0,0.199266503667,0.981595092025,0.0,0.0,0.0184049079755,0.00122249388753,813,0,0,0,1,0,4,0.993887530562,0.0,0.0,0.00611246943765,Ashe,17,Ashe,3700917
153,31,87,0,35,31,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,1,0,0,0,0.202614379085,1.0,0.0,0.0,0.0,0.56862745098,1.0,0.0,0.0,0.0,0.228758169935,0.914285714286,0.0285714285714,0.0285714285714,0.0285714285714,0.0,150,1,1,1,0,0,0,0.980392156863,0.00653594771242,0.00653594771242,0.00653594771242,Ashe,18,Ashe,3700918
3152,1243,1189,8,712,1199,14,1,2,14,1,12,1179,1,0,0,4,1,4,8,0,0,0,0,0,0,684,4,3,4,7,0,10,0.394352791878,0.964601769912,0.01126307321,0.000804505229284,0.0233306516492,0.377220812183,0.991589571068,0.000841042893188,0.0,0.00756938603869,0.225888324873,0.960674157303,0.00561797752809,0.00421348314607,0.0294943820225,0.00253807106599,3070,19,4,6,25,2,26,0.973984771574,0.00602791878173,0.00126903553299,0.0187182741117,Ashe,20,Ashe,3700920
911,117,568,0,226,114,1,0,0,0,0,2,562,1,2,0,0,0,3,0,0,0,0,0,0,0,219,0,1,2,1,1,2,0.128430296378,0.974358974359,0.00854700854701,0.0,0.017094017094,0.623490669594,0.989436619718,0.00176056338028,0.00352112676056,0.00528169014085,0.248079034029,0.969026548673,0.0,0.00442477876106,0.0265486725664,0.0,895,2,3,2,1,1,7,0.982436882547,0.00219538968167,0.0032930845225,0.0120746432492,Avery,01,Avery,3701101
2376,470,1176,6,724,425,21,0,1,6,3,14,1157,1,3,0,9,0,6,6,0,0,0,0,0,0,672,14,1,2,11,4,20,0.197811447811,0.904255319149,0.0446808510638,0.0,0.0510638297872,0.494949494949,0.983843537415,0.000850340136054,0.00255102040816,0.0127551020408,0.304713804714,0.92817679558,0.0193370165746,0.00138121546961,0.0511049723757,0.00252525252525,2260,36,4,3,26,7,40,0.951178451178,0.0151515151515,0.0016835016835,0.0319865319865,Avery,02,Avery,3701102
474,61,302,3,108,59,0,0,0,1,0,1,295,0,3,0,2,0,2,3,0,0,0,0,0,0,101,0,1,0,0,3,3,0.128691983122,0.967213114754,0.0,0.0,0.0327868852459,0.637130801688,0.976821192053,0.0,0.00993377483444,0.0,0.227848101266,0.935185185185,0.0,0.00925925925926,0.0555555555556,0.00632911392405,458,0,4,0,3,3,6,0.966244725738,0.0,0.0084388185654,0.0253164556962,Avery,03,Avery,3701103
79,13,51,0,15,13,0,0,0,0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0.164556962025,1.0,0.0,0.0,0.0,0.645569620253,0.980392156863,0.0,0.0,0.0,0.189873417722,1.0,0.0,0.0,0.0,0.0,78,0,0,0,0,0,1,0.987341772152,0.0,0.0,0.0126582278481,Avery,04,Avery,3701104
333,27,225,0,81,27,0,0,0,0,0,0,224,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0,0,0,1,0,0,0.0810810810811,1.0,0.0,0.0,0.0,0.675675675676,0.995555555556,0.0,0.0,0.0,0.243243243243,0.987654320988,0.0,0.0,0.0123456790123,0.0,331,0,0,0,1,0,1,0.993993993994,0.0,0.0,0.00600600600601,Avery,05,Avery,3701105
709,86,445,0,178,86,0,0,0,0,0,0,440,0,0,1,0,0,4,0,0,0,0,0,0,0,172,2,0,0,1,0,3,0.121297602257,1.0,0.0,0.0,0.0,0.627644569817,0.988764044944,0.0,0.0,0.0,0.251057827927,0.966292134831,0.0112359550562,0.0,0.0224719101124,0.0,698,2,0,1,1,0,7,0.984485190409,0.00282087447109,0.0,0.0126939351199,Avery,06,Avery,3701106
232,16,183,0,33,15,0,0,0,0,0,1,181,2,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,2,0.0689655172414,0.9375,0.0,0.0,0.0625,0.788793103448,0.989071038251,0.0109289617486,0.0,0.0,0.14224137931,0.878787878788,0.0606060606061,0.0,0.0606060606061,0.0,225,4,0,0,0,0,3,0.969827586207,0.0172413793103,0.0,0.0129310344828,Avery,07,Avery,3701107
344,24,255,1,64,24,0,0,0,0,0,0,250,0,0,0,1,0,4,1,0,0,0,0,0,0,63,0,0,0,0,0,1,0.0697674418605,1.0,0.0,0.0,0.0,0.741279069767,0.980392156863,0.0,0.0,0.0,0.186046511628,0.984375,0.0,0.0,0.015625,0.00290697674419,338,0,0,0,1,0,5,0.982558139535,0.0,0.0,0.0174418604651,Avery,08,Avery,3701108
343,29,246,0,68,29,0,0,0,0,0,0,242,1,0,0,0,0,3,0,0,0,0,0,0,0,65,0,1,0,0,0,2,0.0845481049563,1.0,0.0,0.0,0.0,0.717201166181,0.983739837398,0.00406504065041,0.0,0.0,0.198250728863,0.955882352941,0.0,0.0147058823529,0.0294117647059,0.0,336,1,1,0,0,0,5,0.979591836735,0.00291545189504,0.00291545189504,0.0145772594752,Avery,09,Avery,3701109
715,78,475,0,162,76,0,0,0,1,0,1,469,0,0,0,0,0,6,0,0,0,0,0,0,0,158,0,1,0,1,0,2,0.109090909091,0.974358974359,0.0,0.0,0.025641025641,0.664335664336,0.987368421053,0.0,0.0,0.0,0.226573426573,0.975308641975,0.0,0.00617283950617,0.0185185185185,0.0,703,0,1,0,2,0,9,0.983216783217,0.0,0.0013986013986,0.0153846153846,Avery,10,Avery,3701110
481,71,314,0,96,67,0,0,0,2,1,1,309,1,0,0,1,0,3,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0.147609147609,0.943661971831,0.0,0.0,0.056338028169,0.652806652807,0.984076433121,0.0031847133758,0.0,0.0,0.199584199584,1.0,0.0,0.0,0.0,0.0,472,1,0,0,3,1,4,0.981288981289,0.002079002079,0.0,0.016632016632,Avery,11,Avery,3701111
298,35,183,0,80,34,0,0,0,0,0,1,181,0,0,0,0,0,2,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0.11744966443,0.971428571429,0.0,0.0,0.0285714285714,0.614093959732,0.989071038251,0.0,0.0,0.0,0.268456375839,1.0,0.0,0.0,0.0,0.0,295,0,0,0,0,0,3,0.989932885906,0.0,0.0,0.010067114094,Avery,12,Avery,3701112
459,80,288,0,91,80,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,1,0,1,0.174291938998,1.0,0.0,0.0,0.0,0.627450980392,1.0,0.0,0.0,0.0,0.19825708061,0.978021978022,0.0,0.0,0.021978021978,0.0,457,0,0,0,1,0,1,0.995642701525,0.0,0.0,0.00435729847495,Avery,13,Avery,3701113
885,86,602,1,196,83,1,0,1,1,0,0,599,1,0,0,1,0,1,0,0,0,0,0,1,0,189,3,0,0,3,0,1,0.0971751412429,0.96511627907,0.0116279069767,0.0,0.0232558139535,0.680225988701,0.995016611296,0.00166112956811,0.0,0.00332225913621,0.221468926554,0.964285714286,0.015306122449,0.0,0.0204081632653,0.00112994350282,871,5,0,1,5,1,2,0.98418079096,0.00564971751412,0.0,0.0101694915254,Avery,14,Avery,3701114
750,99,499,1,151,98,1,0,0,0,0,0,491,0,1,0,1,3,3,1,0,0,0,0,0,0,147,0,3,0,1,0,0,0.132,0.989898989899,0.010101010101,0.0,0.0,0.665333333333,0.983967935872,0.0,0.00200400801603,0.0140280561122,0.201333333333,0.973509933775,0.0,0.0198675496689,0.00662251655629,0.00133333333333,737,1,4,0,2,3,3,0.982666666667,0.00133333333333,0.00533333333333,0.0106666666667,Avery,15,Avery,3701115
1143,198,682,1,262,189,0,0,0,1,0,8,675,0,0,0,1,0,6,1,0,0,0,0,0,0,260,0,0,0,1,0,1,0.173228346457,0.954545454545,0.0,0.0,0.0454545454545,0.596675415573,0.989736070381,0.0,0.0,0.0,0.229221347332,0.992366412214,0.0,0.0,0.00763358778626,0.00087489063867,1125,0,0,0,3,0,15,0.984251968504,0.0,0.0,0.0157480314961,Avery,16,Avery,3701116
496,49,356,1,90,44,4,0,0,1,0,0,351,2,0,0,0,0,3,1,0,0,0,0,0,0,85,2,0,0,1,1,1,0.0987903225806,0.897959183673,0.0816326530612,0.0,0.0204081632653,0.717741935484,0.98595505618,0.00561797752809,0.0,0.00842696629213,0.181451612903,0.944444444444,0.0222222222222,0.0,0.0333333333333,0.00201612903226,481,8,0,0,2,1,4,0.969758064516,0.0161290322581,0.0,0.0141129032258,Avery,17,Avery,3701117
300,34,187,1,78,34,0,0,0,0,0,0,186,0,1,0,0,0,0,1,0,0,0,0,0,0,75,0,0,0,1,0,2,0.113333333333,1.0,0.0,0.0,0.0,0.623333333333,0.994652406417,0.0,0.00534759358289,0.0,0.26,0.961538461538,0.0,0.0,0.0384615384615,0.00333333333333,296,0,1,0,1,0,2,0.986666666667,0.0,0.00333333333333,0.01,Avery,18,Avery,3701118
312,24,232,0,56,23,0,0,0,1,0,0,230,0,1,0,1,0,0,0,0,0,0,0,0,0,53,0,1,0,0,0,2,0.0769230769231,0.958333333333,0.0,0.0,0.0416666666667,0.74358974359,0.991379310345,0.0,0.00431034482759,0.0,0.179487179487,0.946428571429,0.0,0.0178571428571,0.0357142857143,0.0,306,0,2,0,2,0,2,0.980769230769,0.0,0.00641025641026,0.0128205128205,Avery,19,Avery,3701119
1302,877,235,0,190,294,564,2,0,3,3,11,218,10,3,0,0,1,3,0,0,0,0,0,0,0,132,53,0,0,3,1,1,0.673579109063,0.335233751425,0.643101482326,0.00228050171038,0.0193842645382,0.180491551459,0.927659574468,0.0425531914894,0.0127659574468,0.0170212765957,0.145929339478,0.694736842105,0.278947368421,0.0,0.0263157894737,0.0,644,627,5,0,6,5,15,0.494623655914,0.481566820276,0.00384024577573,0.0199692780338,Beaufort,AUROR,Beaufort,37013AUROR
1534,553,666,0,315,475,76,0,0,2,0,0,656,0,0,0,1,2,7,0,0,0,0,0,0,0,287,11,1,0,6,1,9,0.360495436767,0.858951175407,0.137432188065,0.0,0.00361663652803,0.434159061278,0.984984984985,0.0,0.0,0.015015015015,0.205345501956,0.911111111111,0.0349206349206,0.0031746031746,0.0507936507937,0.0,1418,87,1,0,9,3,16,0.924380704042,0.0567144719687,0.000651890482399,0.0182529335072,Beaufort,BEADM,Beaufort,37013BEADM
1648,1049,361,1,237,382,657,1,0,5,2,2,345,14,0,0,0,0,2,1,0,0,0,0,0,0,163,69,0,0,0,0,5,0.636529126214,0.364156339371,0.626310772164,0.00095328884652,0.00857959961868,0.219053398058,0.95567867036,0.0387811634349,0.0,0.00554016620499,0.143810679612,0.68776371308,0.291139240506,0.0,0.0210970464135,0.000606796116505,891,740,1,0,5,2,9,0.540655339806,0.449029126214,0.000606796116505,0.00970873786408,Beaufort,BELHV,Beaufort,37013BELHV
794,450,230,2,112,186,257,1,0,0,0,6,216,11,1,0,1,0,1,1,0,0,0,0,0,1,101,7,0,0,1,1,2,0.566750629723,0.413333333333,0.571111111111,0.00222222222222,0.0133333333333,0.289672544081,0.939130434783,0.0478260869565,0.00434782608696,0.00869565217391,0.141057934509,0.901785714286,0.0625,0.0,0.0357142857143,0.00251889168766,504,275,2,0,2,1,10,0.63476070529,0.346347607053,0.00251889168766,0.0163727959698,Beaufort,BLCK,Beaufort,37013BLCK
3341,1575,1110,4,652,883,649,1,2,19,6,15,1074,22,1,2,4,0,7,4,0,0,0,0,0,0,549,69,1,0,11,1,21,0.471415743789,0.560634920635,0.412063492063,0.000634920634921,0.0266666666667,0.332235857528,0.967567567568,0.0198198198198,0.000900900900901,0.0117117117117,0.19515115235,0.842024539877,0.105828220859,0.00153374233129,0.0506134969325,0.00119724633343,2510,740,3,4,34,7,43,0.751272074229,0.221490571685,0.000897934750075,0.0263394193355,Beaufort,CHOCO,Beaufort,37013CHOCO
