GEOID10,g2012_USH_dv,g2012_USH_rv,g2012_USH_tv,STATEFP10,COUNTYFP10,VTDST10,VTDI10,NAME10,NAMELSAD10,LSAD10,MTFCC10,FUNCSTAT10,ALAND,AWATER,INTPTLAT10,INTPTLON10,VTD,ID,population,aframcon,hispcon,mincon,percentDem,percentRep,percentOther,DemPercentWhite,DemPercentBlack,DemPercentAsian,DemPercentOther,RepPercentWhite,RepPercentBlack,RepPercentAsian,RepPercentOther,repPop,demPop,hispPop,aframPop,numAdjacent,totalBorder
37119003,1529,112,1641,37,119,003,P,003,Voting District 003,V1,G5240,S,2499466.0,149.0,35.2410218,-80.7508522,37119003003,2125,4870,0.617453798768,0.275975359343,0.893429158111,0.773029045643,0.0746887966805,0.152282157676,0.0907139023081,0.84165324745,0.00375738056897,0.0638754696726,0.661111111111,0.227777777778,0.0222222222222,0.0888888888889,363.734439834,3764.65145228,1344.0,3007.0,6,21324.3735513
37119004,1199,370,1569,37,119,004,P,004,Voting District 004,V1,G5240,S,4026447.0,83217.0,35.2355875,-80.724307,37119004004,2126,3781,0.459402274531,0.214758000529,0.67416027506,0.614111498258,0.177700348432,0.20818815331,0.271631205674,0.658156028369,0.00709219858156,0.0631205673759,0.879901960784,0.0637254901961,0.0122549019608,0.0441176470588,671.885017422,2321.95557491,812.0,1737.0,7,30060.3781239
37119005,826,184,1010,37,119,005,P,005,Voting District 005,V1,G5240,S,1470175.0,0.0,35.2220832,-80.7739775,37119005005,2127,3703,0.373751012692,0.394815014853,0.768566027545,0.615586116568,0.140798952194,0.243614931238,0.257446808511,0.654255319149,0.00531914893617,0.0829787234043,0.809302325581,0.106976744186,0.0139534883721,0.0697674418605,521.378519974,2279.51538965,1462.0,1384.0,6,11411.749108
37119045,802,326,1128,37,119,045,P,045,Voting District 045,V1,G5240,S,1877230.0,0.0,35.2183198,-80.7621807,37119045045,2128,4162,0.24651609803,0.383469485824,0.629985583854,0.544937428896,0.197383390216,0.257679180887,0.394572025052,0.483298538622,0.0156576200418,0.106471816284,0.821325648415,0.0317002881844,0.0547550432277,0.0922190201729,821.50967008,2268.02957907,1596.0,1026.0,5,13950.5265625
37119046,1344,391,1735,37,119,046,P,046,Voting District 046,V1,G5240,S,2604292.0,0.0,35.210628,-80.7931033,37119046046,2129,4740,0.38164556962,0.193248945148,0.574894514768,0.559738762966,0.150979638878,0.289281598156,0.350720658888,0.566918325326,0.00549073438572,0.0768702814001,0.880407124682,0.0814249363868,0.00508905852417,0.0330788804071,715.643488283,2653.16173646,916.000000002,1809.0,8,24062.772699
37119217,941,824,1807,37,119,217,P,217,Voting District 217,V1,G5240,S,7826289.0,15181.0,35.1268839,-80.725044,37119217217,2130,4186,0.162685140946,0.0819397993311,0.244624940277,0.3346470799,0.374417771408,0.290935148692,0.662740899358,0.267665952891,0.00428265524625,0.0653104925054,0.954066985646,0.00956937799043,0.00574162679426,0.0306220095694,1567.31279111,1400.83267646,343.0,681.0,7,45332.9315446
37119097,855,200,1055,37,119,097,P,097,Voting District 097,V1,G5240,S,1937963.0,15616.0,35.1083678,-80.8755685,37119097097,2131,2366,0.515215553677,0.142434488588,0.657650042265,0.569135802469,0.168518518519,0.262345679012,0.274403470716,0.673535791757,0.00433839479393,0.0477223427332,0.875457875458,0.0695970695971,0.010989010989,0.043956043956,398.714814815,1346.57530864,336.999999999,1219.0,6,13293.8860464
37119098,1631,160,1791,37,119,098,P,098,Voting District 098,V1,G5240,S,6013123.0,60150.0,35.1549142,-80.8847533,37119098098,2132,7567,0.343200740056,0.569974890974,0.91317563103,0.659700315457,0.110410094637,0.229889589905,0.126120741184,0.775254034668,0.00717274357442,0.0914524805738,0.607142857143,0.257142857143,0.0285714285714,0.107142857143,835.47318612,4991.95228707,4313.0,2597.0,10,19099.929383
37119227,1849,1999,3947,37,119,227,P,227,Voting District 227,V1,G5240,S,10978571.0,29079.0,35.0645245,-80.7468638,37119227227,2133,7842,0.0839071665391,0.0666921703647,0.150599336904,0.277997625643,0.420656905421,0.301345468935,0.686120996441,0.204270462633,0.0348754448399,0.0747330960854,0.944496707432,0.00752587017874,0.0145813734713,0.0333960489182,3298.79145231,2180.05738029,523.0,658.0,7,48646.567068
37119229,2317,1940,4349,37,119,229,P,229,Voting District 229,V1,G5240,S,28166464.0,3657976.0,35.0802731,-81.0201676,37119229229,2134,8598,0.228541521284,0.119795301233,0.348336822517,0.360533041256,0.346659364732,0.292807594012,0.475443037975,0.408607594937,0.0101265822785,0.10582278481,0.936808846761,0.015271195366,0.00947867298578,0.0384412848868,2980.57721796,3099.86308872,1030.0,1965.0,2,34311.6984362
37119230,2722,1178,4002,37,119,230,P,230,Voting District 230,V1,G5240,S,22496935.0,906799.0,35.1643013,-80.9671086,37119230230,2135,9345,0.32937399679,0.187372926699,0.516746923489,0.472399767577,0.246368390471,0.281231841952,0.315703157032,0.563755637556,0.0176301763018,0.10291102911,0.89465408805,0.0345911949686,0.0267295597484,0.0440251572327,2302.31260895,4414.57582801,1751.0,3078.0,9,78619.5811791
37119231,1580,1112,2769,37,119,231,P,231,Voting District 231,V1,G5240,S,5260970.0,28067.0,35.0579851,-80.8808664,37119231231,2136,6473,0.191255986405,0.162675729955,0.35393171636,0.373027259684,0.323768531803,0.303204208513,0.535897435897,0.332051282051,0.0262820512821,0.105769230769,0.92540620384,0.0228951255539,0.0103397341211,0.0413589364845,2095.75370636,2414.60545194,1053.0,1238.0,5,25124.6184953
37119232,1616,1905,3609,37,119,232,P,232,Voting District 232,V1,G5240,S,4838944.0,47975.0,35.0539386,-80.8049563,37119232232,2137,6793,0.0789047548947,0.0718386574415,0.150743412336,0.271229158589,0.418379216751,0.310391624661,0.682630450322,0.185847033595,0.035739814153,0.0957827019299,0.943466172382,0.00926784059314,0.00834105653383,0.0389249304912,2842.05001939,1842.45967429,488.0,536.0,6,28631.9172604
37119233,1223,1800,3098,37,119,233,P,233,Voting District 233,V1,G5240,S,5663304.0,41756.0,35.1093277,-80.7425378,37119233233,2138,5109,0.0238794284596,0.0193775689959,0.0432569974555,0.244455159113,0.487463837994,0.268081002893,0.873767258383,0.0700197238659,0.0138067061144,0.0424063116371,0.981701285856,0.00148367952522,0.00445103857567,0.0123639960435,2490.45274831,1248.92140791,99.0000000001,122.0,5,35837.9866227
37119234,1263,967,2288,37,119,234,P,234,Voting District 234,V1,G5240,S,7143064.0,27874.0,35.1948671,-80.680073,37119234234,2139,5638,0.220290883292,0.173465768003,0.393756651295,0.399300495482,0.334887787817,0.265811716701,0.542335766423,0.357664233577,0.00729927007299,0.092700729927,0.932114882507,0.0139251523064,0.00696257615318,0.0469973890339,1888.09734771,2251.25619353,978.000000001,1242.0,4,38438.394967
37119236,936,1751,2752,37,119,236,P,236,Voting District 236,V1,G5240,S,35287975.0,202565.0,35.2012598,-80.606846,37119236236,2140,5192,0.0572033898305,0.0410246533128,0.0982280431433,0.271038558964,0.483535040811,0.245426400225,0.829698857736,0.120456905504,0.00415368639668,0.0456905503634,0.969732246799,0.0023282887078,0.00407450523865,0.0238649592549,2510.51393189,1407.23219814,213.0,297.0,6,73106.886984
37119007,817,338,1182,37,119,007,P,007,Voting District 007,V1,G5240,S,1721363.0,0.0,35.1848824,-80.7859909,37119007007,2141,2673,0.276842499065,0.1088664422,0.385708941265,0.469825155104,0.247602932882,0.282571912014,0.495798319328,0.450180072029,0.00240096038415,0.0516206482593,0.940774487472,0.0296127562642,0.00227790432802,0.0273348519362,661.842639594,1255.84263959,291.000000001,740.000000001,4,13930.1237753
37119008,772,1005,1816,37,119,008,P,008,Voting District 008,V1,G5240,S,1843669.0,0.0,35.1912343,-80.835356,37119008008,2142,3117,0.0436316971447,0.0198909207571,0.0635226179018,0.252043010753,0.469247311828,0.278709677419,0.907849829352,0.0580204778157,0.00682593856655,0.0273037542662,0.981668194317,0.0,0.000916590284143,0.0174152153987,1462.64387097,785.618064516,61.9999999999,136.0,7,14228.5301596
37119047,858,1003,1903,37,119,047,P,047,Voting District 047,V1,G5240,S,2818760.0,7869.0,35.1800007,-80.81004,37119047047,2143,3248,0.07789408867,0.0230911330049,0.100985221675,0.296500196618,0.42076287849,0.282736924892,0.811671087533,0.143236074271,0.0079575596817,0.0371352785146,0.968224299065,0.00560747663551,0.00373831775701,0.0224299065421,1366.63782934,963.032638616,74.9999999999,253.0,8,19091.5959396
37119048,580,912,1528,37,119,048,P,048,Voting District 048,V1,G5240,S,3042106.0,12063.0,35.165242,-80.8150859,37119048048,2144,2377,0.0193521245267,0.0168279343711,0.0361800588978,0.22433460076,0.543183052689,0.232482346551,0.937046004843,0.0314769975787,0.00726392251816,0.0242130750605,0.98,0.001,0.001,0.018,1291.14611624,533.243346008,40.0000000001,46.0,6,19618.7541511
37119099,1232,144,1376,37,119,099,P,099,Voting District 099,V1,G5240,S,4117593.0,39536.0,35.1502715,-80.7326188,37119099099,2145,4866,0.464241676942,0.211878339499,0.676120016441,0.58431372549,0.136819172113,0.278867102397,0.190156599553,0.692766592095,0.00745712155108,0.109619686801,0.824840764331,0.0955414012739,0.00636942675159,0.0732484076433,665.762091503,2843.27058824,1031.0,2259.0,8,27498.0308505
37119100,965,981,2000,37,119,100,P,100,Voting District 100,V1,G5240,S,2859333.0,6341.0,35.1087653,-80.7887057,37119100100,2146,3853,0.0944718401246,0.0555411367765,0.150012976901,0.302758867789,0.395915442494,0.301325689717,0.734911242604,0.179881656805,0.0130177514793,0.0721893491124,0.96742081448,0.00452488687783,0.0027149321267,0.0253393665158,1525.46219993,1166.52991759,214.0,364.0,6,26747.0674183
37119101,785,941,1772,37,119,101,P,101,Voting District 101,V1,G5240,S,2858171.0,2437.0,35.1024748,-80.8396218,37119101101,2147,3804,0.104889589905,0.116456361725,0.22134595163,0.314951887491,0.405995558845,0.279052553664,0.707403055229,0.216216216216,0.00705052878966,0.069330199765,0.957155879672,0.00820419325433,0.00638103919781,0.028258887876,1544.40710585,1198.07698001,443.000000002,398.999999999,8,22935.8816431
37119102,2137,766,2979,37,119,102,P,102,Voting District 102,V1,G5240,S,4127112.0,27265.0,35.1639407,-80.7198209,37119102102,2148,7502,0.358171154359,0.194081578246,0.552252732605,0.487394957983,0.235760971055,0.276844070962,0.318007662835,0.565134099617,0.0100574712644,0.106800766284,0.90297029703,0.0415841584158,0.0049504950495,0.050495049505,1768.67880486,3656.43697479,1456.0,2687.0,5,29020.2024143
37119103,1136,1326,2527,37,119,103,P,103,Voting District 103,V1,G5240,S,4252666.0,23864.0,35.1237541,-80.7654266,37119103103,2149,4050,0.0316049382716,0.0441975308642,0.0758024691358,0.270317506554,0.444509175648,0.285173317798,0.858836206897,0.0635775862069,0.00646551724138,0.0711206896552,0.965923984273,0.00131061598952,0.00786369593709,0.0249017038008,1800.26216137,1094.78590154,179.0,128.0,9,31760.727116
37119104,2037,156,2193,37,119,104,P,104,Voting District 104,V1,G5240,S,3241563.0,12624.0,35.2515499,-80.7433669,37119104104,2150,5121,0.699472759227,0.184729545011,0.884202304238,0.78792822186,0.0750407830343,0.137030995106,0.0625258799172,0.87701863354,0.00662525879917,0.0538302277433,0.582608695652,0.3,0.0173913043478,0.1,384.283849918,4034.98042414,946.000000001,3582.0,6,19185.8119235
37119237,1966,590,2556,37,119,237,P,237,Voting District 237,V1,G5240,S,7206165.0,6634.0,35.325255,-80.6962611,37119237237,2151,6335,0.461247040253,0.128966061563,0.590213101816,0.543490153173,0.187910284464,0.268599562363,0.22093608455,0.678912934071,0.0115752390539,0.0885757423251,0.83114992722,0.0669577874818,0.0145560407569,0.0873362445415,1190.41165208,3443.01012035,817.000000002,2922.0,6,26349.0417792
37119238.1,1317,803,2179,37,119,238.1,P,238.1,Voting District 238.1,V1,G5240,S,3502487.0,70923.0,35.3449436,-80.8115091,37119238.1238.1,2152,4160,0.271875,0.0634615384615,0.335336538461,0.401293396869,0.315520762423,0.283185840708,0.407972858355,0.498727735369,0.0161153519932,0.0771840542833,0.934196332255,0.0194174757282,0.00970873786408,0.0366774541532,1312.56637168,1669.38053097,264.0,1131.0,4,23373.0205577
37119151,1936,615,2551,37,119,151,P,151,Voting District 151,V1,G5240,S,7069478.0,45419.0,35.3642299,-80.8030301,37119151151,2153,5479,0.448439496258,0.108596459208,0.557035955466,0.509534492428,0.212282669658,0.278182837914,0.252614199229,0.675839295542,0.00715465052284,0.0643918547056,0.887714663144,0.0541611624835,0.0184940554822,0.0396301188904,1163.09674706,2791.73948402,595.000000001,2457.0,7,32992.939254
37119009,1255,774,2081,37,119,009,P,009,Voting District 009,V1,G5240,S,2889572.0,0.0,35.209472,-80.8442529,37119009009,2154,3305,0.170045385779,0.0157337367625,0.185779122542,0.412596401028,0.276349614396,0.311053984576,0.644859813084,0.306853582555,0.00778816199377,0.0404984423676,0.966279069767,0.0127906976744,0.00232558139535,0.0186046511628,913.335475578,1363.6311054,52.0000000001,562.0,7,18377.0540289
37119010,1053,719,1847,37,119,010,P,010,Voting District 010,V1,G5240,S,1460960.0,0.0,35.2037778,-80.8550356,37119010010,2155,2719,0.0305259286502,0.0228025009195,0.0533284295697,0.33980181668,0.314616019818,0.345582163501,0.886998784933,0.0753341433779,0.0121506682868,0.0255164034022,0.975065616798,0.00262467191601,0.00131233595801,0.0209973753281,855.440957886,923.921139554,62.0000000001,82.9999999999,4,15223.7666558
37119049,812,772,1633,37,119,049,P,049,Voting District 049,V1,G5240,S,1810323.0,0.0,35.1723531,-80.8455369,37119049049,2156,2644,0.0597579425113,0.0869894099849,0.146747352496,0.312219451372,0.374064837905,0.313715710723,0.806709265176,0.129392971246,0.0111821086262,0.0527156549521,0.973333333333,0.00533333333333,0.00266666666667,0.0186666666667,989.027431421,825.508229426,230.0,158.0,7,11563.0757345
37119050,780,446,1275,37,119,050,P,050,Voting District 050,V1,G5240,S,2915856.0,1162.0,35.1599423,-80.8625814,37119050050,2157,3012,0.143426294821,0.25166002656,0.395086321381,0.399421128799,0.294259527255,0.306319343946,0.693236714976,0.239130434783,0.006038647343,0.0615942028986,0.932786885246,0.0262295081967,0.00491803278689,0.0360655737705,886.309696093,1203.05643994,757.999999999,432.000000001,5,21099.8966229
37119105,1919,442,2361,37,119,105,P,105,Voting District 105,V1,G5240,S,5175855.0,10891.0,35.2917793,-80.7424669,37119105105,2158,6212,0.444301352222,0.113168061816,0.557469414038,0.552502169511,0.168064796066,0.279433034423,0.24502617801,0.643455497382,0.0109947643979,0.100523560209,0.867469879518,0.0533562822719,0.0154905335628,0.0636833046472,1044.01851316,3432.143477,703.000000001,2760.0,5,30701.3538416
37119106,697,675,1404,37,119,106,P,106,Voting District 106,V1,G5240,S,2112136.0,0.0,35.1644047,-80.7650032,37119106106,2159,2115,0.0808510638298,0.0406619385343,0.121513002364,0.330614464383,0.406199021207,0.26318651441,0.876644736842,0.0953947368421,0.00164473684211,0.0263157894737,0.982597054886,0.00267737617135,0.00401606425703,0.0107095046854,859.110929853,699.24959217,86.0,171.0,8,17015.7299082
37119146,2475,452,2927,37,119,146,P,146,Voting District 146,V1,G5240,S,5334937.0,21888.0,35.3103117,-80.7871749,37119146146,2160,7725,0.467313915858,0.086213592233,0.553527508091,0.585075352455,0.150947982499,0.263976665046,0.167012879103,0.723722476111,0.0182800166182,0.0909846281678,0.838969404187,0.0740740740741,0.0193236714976,0.0676328502415,1166.0731648,4519.70709772,666.0,3610.0,6,39246.1782279
37119107.1,1965,449,2414,37,119,107.1,P,107.1,Voting District 107.1,V1,G5240,S,3920537.0,17623.0,35.3202103,-80.7984146,37119107.1107.1,2161,4998,0.533013205282,0.100040016006,0.633053221288,0.578216599815,0.178340018513,0.243443381672,0.180362860192,0.718249733191,0.0138740661686,0.0875133404482,0.851211072664,0.060553633218,0.022491349481,0.0657439446367,891.343412527,2889.92656587,499.999999998,2664.0,4,26256.6858855
37119239,1506,620,2155,37,119,239,P,239,Voting District 239,V1,G5240,S,7955857.0,52313.0,35.363495,-80.7732696,37119239239,2162,4584,0.356893542757,0.0687172774869,0.425610820244,0.480385409498,0.253957329663,0.26565726084,0.295845272206,0.608166189112,0.0200573065903,0.0759312320917,0.89701897019,0.0379403794038,0.00948509485095,0.0555555555556,1164.14039917,2202.08671714,315.0,1636.0,4,29527.19483
37119145,3912,2597,6631,37,119,145,P,145,Voting District 145,V1,G5240,S,10035003.0,154528.0,35.38152,-80.7592581,37119145145,2163,13193,0.258091412112,0.05836428409,0.316455696202,0.380702173394,0.336876044901,0.282421781705,0.423776662484,0.492158092848,0.0134880803011,0.0705771643664,0.93761077632,0.0202056008508,0.00850762141085,0.0336760014179,4444.40566038,5022.60377358,769.999999999,3404.99999999,5,40914.4156224
37119241,1535,1789,3409,37,119,241,P,241,Voting District 241,V1,G5240,S,35855700.0,188712.0,35.4001141,-80.807131,37119241241,2164,5961,0.16087904714,0.0635799362523,0.224458983392,0.341941654711,0.385222381636,0.272835963654,0.570629370629,0.379020979021,0.00559440559441,0.0447552447552,0.950341402855,0.0204841713222,0.00496585971446,0.024208566108,2296.31061693,2038.31420373,379.0,959.000000002,9,79931.8927221
37119242,522,1650,2215,37,119,242,P,242,Voting District 242,V1,G5240,S,6547779.0,11104529.0,35.468741,-80.9256233,37119242242,2165,3341,0.0353187668363,0.0176593834181,0.0529781502544,0.151935719503,0.581446311176,0.266617969321,0.78125,0.153846153846,0.0144230769231,0.0504807692308,0.97675879397,0.00188442211055,0.00628140703518,0.0150753768844,1942.61212564,507.61723886,58.9999999999,118.0,6,56299.5168692
37119243,3312,1939,5373,37,119,243,P,243,Voting District 243,V1,G5240,S,28379290.0,3890113.0,35.1334035,-81.0093726,37119243243,2166,11571,0.289862587503,0.159623195921,0.449485783424,0.396527184742,0.296185596356,0.307287218901,0.395190236899,0.497128499641,0.0111270638909,0.0965541995693,0.90869774147,0.0249879865449,0.0153772224892,0.0509370494954,3427.16353544,4588.21605465,1847.0,3354.0,5,52116.3406715
37119220,773,1275,2093,37,119,220,P,220,Voting District 220,V1,G5240,S,7838091.0,115796.0,35.1597182,-80.6819577,37119220220,2167,3764,0.0812964930925,0.0523379383634,0.133634431456,0.3125,0.447784810127,0.239715189873,0.779746835443,0.167088607595,0.00253164556962,0.0506329113924,0.958480565371,0.00795053003534,0.00795053003534,0.0256183745583,1685.46202532,1176.25,197.0,306.0,6,33977.8885996
37119235,1262,978,2297,37,119,235,P,235,Voting District 235,V1,G5240,S,6447069.0,58302.0,35.1738545,-80.6944823,37119235235,2168,5194,0.287254524451,0.162687716596,0.449942241047,0.440677966102,0.318465655665,0.240856378234,0.409581646424,0.504723346829,0.0080971659919,0.0775978407557,0.939309056956,0.0289449112979,0.00653594771242,0.0252100840336,1654.11061552,2288.88135593,845.0,1492.0,7,33022.4140324
37119011,2567,1515,4082,37,119,011,P,011,Voting District 011,V1,G5240,S,4253736.0,1212.0,35.2320291,-80.8526802,37119011011,2169,8175,0.291009174312,0.0330275229358,0.324036697248,0.419485353617,0.258456060851,0.322058585532,0.416666666667,0.512345679012,0.0131172839506,0.0578703703704,0.921728240451,0.0262993112085,0.0150281778334,0.0369442705072,2112.87829746,3429.29276582,270.0,2379.0,8,27290.6725645
37119012,1639,96,1735,37,119,012,P,012,Voting District 012,V1,G5240,S,2847144.0,0.0,35.2461255,-80.8651114,37119012012,2170,3608,0.858647450111,0.0679046563193,0.92655210643,0.813496015936,0.0380976095618,0.148406374502,0.0177532904806,0.908478726661,0.00122436486073,0.0725436179982,0.287581699346,0.660130718954,0.0261437908497,0.0261437908497,137.456175299,2935.0936255,245.0,3098.0,5,20521.8011513
37119051,1122,787,1950,37,119,051,P,051,Voting District 051,V1,G5240,S,2324172.0,0.0,35.1841975,-80.8614851,37119051051,2171,3675,0.112653061224,0.187210884354,0.299863945578,0.384896023349,0.325428675666,0.289675300985,0.734597156398,0.209478672986,0.00473933649289,0.0511848341232,0.956278026906,0.0112107623318,0.0067264573991,0.0257847533632,1195.95038307,1414.49288581,688.000000001,413.999999998,7,18857.9402472
37119052,1868,49,1917,37,119,052,P,052,Voting District 052,V1,G5240,S,6139020.0,26874.0,35.1910338,-80.8907375,37119052052,2172,3514,0.888161639158,0.0700056915196,0.958167330678,0.861043052153,0.0301015050753,0.108855442772,0.0231707317073,0.945528455285,0.00162601626016,0.029674796748,0.325581395349,0.627906976744,0.0116279069767,0.0348837209302,105.776688834,3025.70528526,246.0,3121.0,9,29473.7656295
37119109,1109,480,1647,37,119,109,P,109,Voting District 109,V1,G5240,S,1865993.0,0.0,35.2158527,-80.8149726,37119109109,2173,2456,0.0464169381107,0.0325732899023,0.078990228013,0.389048991354,0.250240153698,0.360710854947,0.869135802469,0.0864197530864,0.00246913580247,0.041975308642,0.971209213052,0.00767754318618,0.00191938579655,0.0191938579655,614.589817483,955.504322767,80.0,114.0,5,22514.5097494
37119110,468,534,1033,37,119,110,P,110,Voting District 110,V1,G5240,S,1984212.0,6584.0,35.126705,-80.818569,37119110110,2174,1782,0.0679012345679,0.0639730639731,0.131874298541,0.289992695398,0.45580715851,0.254200146092,0.811083123426,0.123425692695,0.00251889168766,0.0629722921914,0.977564102564,0.00641025641026,0.00320512820513,0.0128205128205,812.248356465,516.766983199,114.0,121.0,6,18753.6100022
37119111,943,1008,2009,37,119,111,P,111,Voting District 111,V1,G5240,S,2309426.0,768.0,35.1396693,-80.8276387,37119111111,2175,3118,0.0452212957024,0.0253367543297,0.0705580500321,0.296967455621,0.435650887574,0.267381656805,0.824408468244,0.130759651308,0.00871731008717,0.0361145703611,0.971986417657,0.00594227504244,0.0025466893039,0.0195246179966,1358.35946746,925.944526627,79.0,141.0,6,22234.5320264
37119112,635,1009,1682,37,119,112,P,112,Voting District 112,V1,G5240,S,2988431.0,92728.0,35.0712906,-80.7831721,37119112112,2176,2888,0.0481301939058,0.0373961218837,0.0855263157895,0.223175965665,0.49313304721,0.283690987124,0.819230769231,0.0942307692308,0.0115384615385,0.075,0.966057441253,0.00435161009574,0.00957354221062,0.0200174064404,1424.16824034,644.532188841,108.0,139.0,7,20925.8700593
37119113,1039,1541,2646,37,119,113,P,113,Voting District 113,V1,G5240,S,5139178.0,6601.0,35.0782762,-80.7518735,37119113113,2177,4472,0.0561270125224,0.0344364937388,0.0905635062612,0.239407407407,0.472,0.288592592593,0.778465346535,0.170792079208,0.0123762376238,0.0383663366337,0.964218455744,0.00439422473321,0.00564971751412,0.0257376020088,2110.784,1070.62992593,154.0,251.0,6,36285.3791671
37119204.1,2711,569,3280,37,119,204.1,P,204.1,Voting District 204.1,V1,G5240,S,6822290.0,34062.0,35.301656,-80.6986804,37119204.1204.1,2178,6639,0.566049103781,0.103027564392,0.669076668173,0.599033816425,0.160437325197,0.240528858378,0.146859083192,0.744057724958,0.0152801358234,0.0938030560272,0.820919175911,0.095087163233,0.0142630744849,0.0697305863708,1065.14340198,3976.98550725,683.999999998,3758.0,6,25896.0408003
37119149,2458,570,3028,37,119,149,P,149,Voting District 149,V1,G5240,S,9816566.0,160355.0,35.282364,-80.7163915,37119149149,2179,6349,0.508426523862,0.14679477083,0.655221294692,0.579173632673,0.174349176021,0.246477191306,0.209896907216,0.696082474227,0.0111340206186,0.0828865979381,0.852054794521,0.0643835616438,0.0164383561644,0.0671232876712,1106.94291856,3677.17339384,932.0,3228.0,8,35055.1696544
37119202,2140,2423,4695,37,119,202,P,202,Voting District 202,V1,G5240,S,30766491.0,324116.0,35.4589096,-80.831125,37119202202,2180,9696,0.107879537954,0.0885932343234,0.196472772277,0.319034000636,0.379250079441,0.301715919924,0.679282868526,0.260458167331,0.00796812749004,0.0522908366534,0.961876832845,0.010892333473,0.00544616673649,0.021784666946,3677.20877026,3093.35367016,859.0,1046.0,10,100992.233742
37119206,2238,1392,3748,37,119,206,P,206,Voting District 206,V1,G5240,S,10874746.0,1520273.0,35.5030215,-80.8386733,37119206206,2181,6672,0.0969724220624,0.0472122302158,0.144184652278,0.407228915663,0.294414019715,0.298357064622,0.733189887036,0.204948897257,0.0080688542227,0.0537923614847,0.959821428571,0.00967261904762,0.00446428571429,0.0260416666667,1964.33033954,2717.0313253,315.0,647.0,5,76497.9582988
37119013,1591,491,2082,37,119,013,P,013,Voting District 013,V1,G5240,S,3449978.0,4103.0,35.2254676,-80.8355199,37119013013,2182,6575,0.569733840304,0.0434980988593,0.613231939163,0.564035375041,0.170979364559,0.2649852604,0.22706155633,0.695702671312,0.00929152148664,0.0679442508711,0.860153256705,0.0823754789272,0.0210727969349,0.036398467433,1124.18932198,3708.53259089,286.0,3746.0,7,27629.5763064
37119014,1496,123,1619,37,119,014,P,014,Voting District 014,V1,G5240,S,3416935.0,0.0,35.2345929,-80.8173672,37119014014,2183,3063,0.796931113288,0.0336271629122,0.8305582762,0.766734279919,0.0474645030426,0.185801217039,0.0619047619048,0.895238095238,0.0031746031746,0.0396825396825,0.478632478632,0.42735042735,0.025641025641,0.0683760683761,145.383772819,2348.50709939,103.0,2441.0,6,30649.8352589
37119015,1414,438,1905,37,119,015,P,015,Voting District 015,V1,G5240,S,2354196.0,0.0,35.2238099,-80.8066301,37119015015,2184,3059,0.0925138934292,0.0310559006211,0.12356979405,0.446966877559,0.199106810569,0.353926311872,0.781848459617,0.164029975021,0.00582847626978,0.0482930890924,0.940186915888,0.018691588785,0.0018691588785,0.0392523364486,609.067733532,1367.27167845,94.9999999999,283.0,5,17377.5032628
37119054,1799,37,1836,37,119,054,P,054,Voting District 054,V1,G5240,S,3808631.0,0.0,35.2481036,-80.8436867,37119054054,2185,3505,0.941512125535,0.0199714693295,0.961483594864,0.848156182213,0.0379609544469,0.113882863341,0.0200341005968,0.935208866155,0.000426257459506,0.0443307757886,0.285714285714,0.657142857143,0.0,0.0571428571429,133.053145336,2972.78741866,69.9999999999,3300.0,6,20863.4653657
37119055,1145,9,1154,37,119,055,P,055,Voting District 055,V1,G5240,S,1853523.0,0.0,35.2634576,-80.8483795,37119055055,2186,2269,0.893785808726,0.0868223887175,0.980608197444,0.881316098707,0.0258519388954,0.0928319623972,0.00466666666667,0.954,0.002,0.0393333333333,0.113636363636,0.75,0.0227272727273,0.113636363636,58.6580493537,1999.70622797,197.0,2028.0,5,12917.0824567
37119056,1024,22,1046,37,119,056,P,056,Voting District 056,V1,G5240,S,5368080.0,1366.0,35.2650833,-80.8290059,37119056056,2187,2340,0.87905982906,0.0594017094017,0.938461538462,0.861913937058,0.0256904303147,0.112395632627,0.00447093889717,0.95827123696,0.00372578241431,0.0335320417288,0.175,0.7,0.125,0.0,60.1156069364,2016.87861272,139.0,2057.0,6,27810.0930017
