VTD,lat,long
421014802PHILADELPHIA WD 48 PCT 02,-75.1774637143073,39.928441769356446
421014803PHILADELPHIA WD 48 PCT 03,-75.18170972736158,39.929099827342505
421014804PHILADELPHIA WD 48 PCT 04,-75.18494477119881,39.928523879458496
421014805PHILADELPHIA WD 48 PCT 05,-75.17818522274334,39.92671831463269
421014806PHILADELPHIA WD 48 PCT 06,-75.18058998414672,39.92766055317603
421014807PHILADELPHIA WD 48 PCT 07,-75.1894636400891,39.92978472065249
421014808PHILADELPHIA WD 48 PCT 08,-75.1808556532841,39.92644307262938
421014809PHILADELPHIA WD 48 PCT 09,-75.18516551621197,39.92699347703108
421014810PHILADELPHIA WD 48 PCT 10,-75.20225936776536,39.9260503907956
421013710PHILADELPHIA WD 37 PCT 10,-75.14977211159072,39.99798891337996
421013711PHILADELPHIA WD 37 PCT 11,-75.15078433559773,39.99477687398227
421013712PHILADELPHIA WD 37 PCT 12,-75.15315019726968,39.99532896691304
421013713PHILADELPHIA WD 37 PCT 13,-75.1438803886183,39.98818846483894
421013714PHILADELPHIA WD 37 PCT 14,-75.14626292505173,39.990237296015955
421013715PHILADELPHIA WD 37 PCT 15,-75.14430327978464,39.99179885623296
421013716PHILADELPHIA WD 37 PCT 16,-75.14196192393906,40.00068233717365
421013717PHILADELPHIA WD 37 PCT 17,-75.14618366753643,39.99543168861034
421013718PHILADELPHIA WD 37 PCT 18,-75.1437996955374,39.99413403550864
421013719PHILADELPHIA WD 37 PCT 19,-75.14169265613515,39.997541025109086
421013720PHILADELPHIA WD 37 PCT 20,-75.1431747431208,39.997355887926616
421013721PHILADELPHIA WD 37 PCT 21,-75.14516548545463,39.99934207493053
421013801PHILADELPHIA WD 38 PCT 01,-75.17752712898815,40.009729983761495
421013802PHILADELPHIA WD 38 PCT 02,-75.1720867544854,40.00568292639411
421013803PHILADELPHIA WD 38 PCT 03,-75.17202253456142,40.00280697248478
421013804PHILADELPHIA WD 38 PCT 04,-75.17310820658264,40.0003678180717
421013805PHILADELPHIA WD 38 PCT 05,-75.17212144690669,39.99860759374295
421013806PHILADELPHIA WD 38 PCT 06,-75.18029405006966,40.00057191882479
421013807PHILADELPHIA WD 38 PCT 07,-75.17633033757389,40.00380227196257
421013808PHILADELPHIA WD 38 PCT 08,-75.17544391730323,40.005403747107444
421015028PHILADELPHIA WD 50 PCT 28,-75.15596782054564,40.065435657154296
421015029PHILADELPHIA WD 50 PCT 29,-75.1636637582923,40.07502413242013
421015030PHILADELPHIA WD 50 PCT 30,-75.15831422018806,40.070428809225234
421015101PHILADELPHIA WD 51 PCT 01,-75.23635816834515,39.94556663696445
421015102PHILADELPHIA WD 51 PCT 02,-75.22172980286986,39.94407890065234
421015103PHILADELPHIA WD 51 PCT 03,-75.21222179051423,39.93608387390193
421015104PHILADELPHIA WD 51 PCT 04,-75.22871217066728,39.93917111776341
421015105PHILADELPHIA WD 51 PCT 05,-75.21844966388365,39.942581966339866
421015106PHILADELPHIA WD 51 PCT 06,-75.21968588797509,39.945890087740885
421015107PHILADELPHIA WD 51 PCT 07,-75.22118099387751,39.941517192800916
421015108PHILADELPHIA WD 51 PCT 08,-75.21825836995868,39.93893409025393
421015109PHILADELPHIA WD 51 PCT 09,-75.21962395431086,39.93796896588244
421015110PHILADELPHIA WD 51 PCT 10,-75.22296796850577,39.9386626442302
421015111PHILADELPHIA WD 51 PCT 11,-75.22377498097748,39.940230384642334
421015112PHILADELPHIA WD 51 PCT 12,-75.22438021585626,39.94170139293385
421015113PHILADELPHIA WD 51 PCT 13,-75.22546079451539,39.94289045074157
421015114PHILADELPHIA WD 51 PCT 14,-75.22444552677852,39.946391864807
421015115PHILADELPHIA WD 51 PCT 15,-75.23127602188886,39.946303339962675
421015116PHILADELPHIA WD 51 PCT 16,-75.22892768446992,39.94463707438656
421015117PHILADELPHIA WD 51 PCT 17,-75.22689619233631,39.94417436729272
421015118PHILADELPHIA WD 51 PCT 18,-75.23163713367845,39.943857302806876
421015119PHILADELPHIA WD 51 PCT 19,-75.23003587123034,39.94158588433289
421015120PHILADELPHIA WD 51 PCT 20,-75.22750726449105,39.94037581901015
421016015PHILADELPHIA WD 60 PCT 15,-75.22883912649482,39.955567494562644
421016016PHILADELPHIA WD 60 PCT 16,-75.22907744885127,39.95442471022679
421016017PHILADELPHIA WD 60 PCT 17,-75.23282262373256,39.9561046990997
421016018PHILADELPHIA WD 60 PCT 18,-75.23485671620769,39.95635750964522
421016019PHILADELPHIA WD 60 PCT 19,-75.23770959419467,39.95725348351766
421016020PHILADELPHIA WD 60 PCT 20,-75.23611753910528,39.95408209358192
421016021PHILADELPHIA WD 60 PCT 21,-75.23883580260166,39.95418226801728
421016022PHILADELPHIA WD 60 PCT 22,-75.23806393196763,39.95554123505551
421016023PHILADELPHIA WD 60 PCT 23,-75.21679633833658,39.957429787611154
421016101PHILADELPHIA WD 61 PCT 01,-75.13294589652601,40.035104795738114
421016102PHILADELPHIA WD 61 PCT 02,-75.13190582486644,40.03817238598609
421016103PHILADELPHIA WD 61 PCT 03,-75.12865824424536,40.03919559880587
421016104PHILADELPHIA WD 61 PCT 04,-75.12581058079958,40.03730007456032
421016105PHILADELPHIA WD 61 PCT 05,-75.11805257253893,40.03696417561258
421016106PHILADELPHIA WD 61 PCT 06,-75.13236110094977,40.043317472912705
421016107PHILADELPHIA WD 61 PCT 07,-75.13143561778756,40.04071487390279
421016108PHILADELPHIA WD 61 PCT 08,-75.12746117739259,40.042575093177724
421016109PHILADELPHIA WD 61 PCT 09,-75.12543637656303,40.040521603929484
421016110PHILADELPHIA WD 61 PCT 10,-75.12239828319943,40.03869101243458
421016111PHILADELPHIA WD 61 PCT 11,-75.12217272247497,40.04089471555644
421016112PHILADELPHIA WD 61 PCT 12,-75.11643094195463,40.04386512004101
421016113PHILADELPHIA WD 61 PCT 13,-75.12487401157884,40.043553099762505
421016114PHILADELPHIA WD 61 PCT 14,-75.12275831849745,40.04334777922986
421016115PHILADELPHIA WD 61 PCT 15,-75.12076968434168,40.043071748002674
42101101PHILADELPHIA WD 01 PCT 01,-75.1604958140443,39.93112597367597
42101102PHILADELPHIA WD 01 PCT 02,-75.16141529843874,39.92919746804664
42101103PHILADELPHIA WD 01 PCT 03,-75.16265463941343,39.931974922476435
42101104PHILADELPHIA WD 01 PCT 04,-75.16207216966532,39.927144059834674
42101105PHILADELPHIA WD 01 PCT 05,-75.1582938344398,39.92602054569039
42101106PHILADELPHIA WD 01 PCT 06,-75.15344120080276,39.92575818680074
42101107PHILADELPHIA WD 01 PCT 07,-75.15573992455118,39.92674237508826
42101108PHILADELPHIA WD 01 PCT 08,-75.15834168790151,39.927698086166686
42101109PHILADELPHIA WD 01 PCT 09,-75.15917171139276,39.92929427133849
42101110PHILADELPHIA WD 01 PCT 10,-75.15755486302272,39.931789772195806
42101111PHILADELPHIA WD 01 PCT 11,-75.16536786251311,39.93173238587172
42101112PHILADELPHIA WD 01 PCT 12,-75.15639008026824,39.92953580851412
421011501PHILADELPHIA WD 15 PCT 01,-75.18358535090312,39.97190925672481
421011502PHILADELPHIA WD 15 PCT 02,-75.1807670669324,39.97133756266539
421011503PHILADELPHIA WD 15 PCT 03,-75.16736118766251,39.965245322640506
421011504PHILADELPHIA WD 15 PCT 04,-75.1807735640634,39.96877571999562
421011505PHILADELPHIA WD 15 PCT 05,-75.17858351296069,39.969546936044964
421011506PHILADELPHIA WD 15 PCT 06,-75.17804632982177,39.96672024958943
421011507PHILADELPHIA WD 15 PCT 07,-75.16271603606215,39.96849950316104
421011508PHILADELPHIA WD 15 PCT 08,-75.17872698440411,39.97075641071624
421011509PHILADELPHIA WD 15 PCT 09,-75.17515267074839,39.96967825386167
421011510PHILADELPHIA WD 15 PCT 10,-75.16603914017996,39.96944193195453
421011511PHILADELPHIA WD 15 PCT 11,-75.16911934678224,39.96901101418006
421011512PHILADELPHIA WD 15 PCT 12,-75.17147792375972,39.97105816300973
421011513PHILADELPHIA WD 15 PCT 13,-75.17206020618016,39.9689282664678
421011514PHILADELPHIA WD 15 PCT 14,-75.1772338915631,39.968064316404686
421011515PHILADELPHIA WD 15 PCT 15,-75.16987884584731,39.96491813391583
421011516PHILADELPHIA WD 15 PCT 16,-75.1716824232133,39.966475539714494
421011517PHILADELPHIA WD 15 PCT 17,-75.17233360748882,39.96474818569059
421011518PHILADELPHIA WD 15 PCT 18,-75.17626479732287,39.97161467071533
421011519PHILADELPHIA WD 15 PCT 19,-75.17558568032447,39.965910378871946
421011601PHILADELPHIA WD 16 PCT 01,-75.15929302331224,39.98749755106228
421011602PHILADELPHIA WD 16 PCT 02,-75.15781986131982,39.988468595719645
421011603PHILADELPHIA WD 16 PCT 03,-75.15781690791593,39.99042384202595
421011604PHILADELPHIA WD 16 PCT 04,-75.15749720895825,39.99191608679436
421011605PHILADELPHIA WD 16 PCT 05,-75.15742918512248,39.993482941525045
421014811PHILADELPHIA WD 48 PCT 11,-75.19814484672379,39.93186972095103
421014812PHILADELPHIA WD 48 PCT 12,-75.18207427598195,39.92432434382942
421012412PHILADELPHIA WD 24 PCT 12,-75.19813733665644,39.96509536756251
421012413PHILADELPHIA WD 24 PCT 13,-75.1958006962708,39.96706809737771
421012414PHILADELPHIA WD 24 PCT 14,-75.19752475362183,39.97088732863022
421012415PHILADELPHIA WD 24 PCT 15,-75.20115569605804,39.96901866624756
421012416PHILADELPHIA WD 24 PCT 16,-75.20074470216434,39.96716469818648
421012417PHILADELPHIA WD 24 PCT 17,-75.20051691619508,39.96588300411704
421012501PHILADELPHIA WD 25 PCT 01,-75.09989732782329,39.97911163169844
421012502PHILADELPHIA WD 25 PCT 02,-75.10957943265673,39.987983965865254
421012503PHILADELPHIA WD 25 PCT 03,-75.10543540929645,39.985464882717515
421012504PHILADELPHIA WD 25 PCT 04,-75.10370512076813,39.97730367823173
421012505PHILADELPHIA WD 25 PCT 05,-75.10727820651888,39.98272894482597
421012506PHILADELPHIA WD 25 PCT 06,-75.1081431101704,39.98426169079411
421012507PHILADELPHIA WD 25 PCT 07,-75.10861315289688,39.975760141386694
421012508PHILADELPHIA WD 25 PCT 08,-75.10712733335069,39.987387825541454
421012509PHILADELPHIA WD 25 PCT 09,-75.11301187252892,39.9898454507779
421012510PHILADELPHIA WD 25 PCT 10,-75.1131459503902,39.98129652931169
421012511PHILADELPHIA WD 25 PCT 11,-75.11532188278089,39.983582090429614
421012512PHILADELPHIA WD 25 PCT 12,-75.11092307682537,39.98291927836592
421012513PHILADELPHIA WD 25 PCT 13,-75.1181710242626,39.98685722943465
421012514PHILADELPHIA WD 25 PCT 14,-75.12205683878773,39.9898585527492
421013809PHILADELPHIA WD 38 PCT 09,-75.19228422794707,39.99089885264877
421013810PHILADELPHIA WD 38 PCT 10,-75.18335784710509,40.00440393591141
421013811PHILADELPHIA WD 38 PCT 11,-75.18597785024998,40.02100221025828
421013812PHILADELPHIA WD 38 PCT 12,-75.18412748376745,40.011120615935006
421013813PHILADELPHIA WD 38 PCT 13,-75.19304438877867,40.01588168939021
421013814PHILADELPHIA WD 38 PCT 14,-75.1905171084882,40.010492374381656
421013815PHILADELPHIA WD 38 PCT 15,-75.19357895670103,40.00938719279789
421013816PHILADELPHIA WD 38 PCT 16,-75.18816224964202,40.012203746990245
421013817PHILADELPHIA WD 38 PCT 17,-75.17516652933502,40.01568635034323
421013818PHILADELPHIA WD 38 PCT 18,-75.1841231410607,40.01532786283845
421013819PHILADELPHIA WD 38 PCT 19,-75.20111308554425,40.01170235286418
421013820PHILADELPHIA WD 38 PCT 20,-75.19678671454247,40.01353428811181
421013821PHILADELPHIA WD 38 PCT 21,-75.17037189445355,40.001173045958204
421013901PHILADELPHIA WD 39 PCT 01,-75.1633347157613,39.91909621973742
421013902PHILADELPHIA WD 39 PCT 02,-75.15877711605154,39.91650029276243
421013903PHILADELPHIA WD 39 PCT 03,-75.1522868903843,39.91759541415197
421015121PHILADELPHIA WD 51 PCT 21,-75.22632297838773,39.93821547060376
421015122PHILADELPHIA WD 51 PCT 22,-75.22099375001085,39.93700537871691
421015123PHILADELPHIA WD 51 PCT 23,-75.235449581233,39.9438010833563
421015124PHILADELPHIA WD 51 PCT 24,-75.22027736009902,39.933862900781854
421015125PHILADELPHIA WD 51 PCT 25,-75.2242296365305,39.93578161045845
421015126PHILADELPHIA WD 51 PCT 26,-75.23370491906991,39.94126400560721
421015127PHILADELPHIA WD 51 PCT 27,-75.2303295840197,39.938658362070925
421015128PHILADELPHIA WD 51 PCT 28,-75.23237722656074,39.94225807429144
421015201PHILADELPHIA WD 52 PCT 01,-75.21933889652219,39.97690874080179
421015202PHILADELPHIA WD 52 PCT 02,-75.19836486158084,40.00513758665491
421015203PHILADELPHIA WD 52 PCT 03,-75.20988754018906,40.006744479857225
421015204PHILADELPHIA WD 52 PCT 04,-75.20489665423825,40.003785258800704
421015205PHILADELPHIA WD 52 PCT 05,-75.23965111339795,39.99253880008009
421015206PHILADELPHIA WD 52 PCT 06,-75.19824125024029,40.00057747780077
421015207PHILADELPHIA WD 52 PCT 07,-75.20913177250459,40.00430453662511
421015208PHILADELPHIA WD 52 PCT 08,-75.21265145845506,40.00174639968215
421015209PHILADELPHIA WD 52 PCT 09,-75.21511010991459,39.99900333910708
421016116PHILADELPHIA WD 61 PCT 16,-75.11699736183466,40.04076892535725
421016117PHILADELPHIA WD 61 PCT 17,-75.12963643848717,40.04891576277818
421016118PHILADELPHIA WD 61 PCT 18,-75.12648981708433,40.04682740542625
421016119PHILADELPHIA WD 61 PCT 19,-75.12186494968947,40.047278961251884
421016120PHILADELPHIA WD 61 PCT 20,-75.11695622100306,40.047086126656744
421016121PHILADELPHIA WD 61 PCT 21,-75.13874374051068,40.05718481334631
421016122PHILADELPHIA WD 61 PCT 22,-75.13507951993535,40.05885945397197
421016123PHILADELPHIA WD 61 PCT 23,-75.13303917054527,40.054967689681135
421016124PHILADELPHIA WD 61 PCT 24,-75.1285231172971,40.05414861159683
421016125PHILADELPHIA WD 61 PCT 25,-75.12530568290876,40.05222631832571
421016126PHILADELPHIA WD 61 PCT 26,-75.12174488688383,40.051315208796396
421016127PHILADELPHIA WD 61 PCT 27,-75.11754193651805,40.04943438456945
421016128PHILADELPHIA WD 61 PCT 28,-75.1131116760323,40.04604678503344
421016201PHILADELPHIA WD 62 PCT 01,-75.07125377985933,40.01252325742083
421016202PHILADELPHIA WD 62 PCT 02,-75.07187901397738,40.01540308291228
421016203PHILADELPHIA WD 62 PCT 03,-75.06820225706352,40.01635072726537
421016204PHILADELPHIA WD 62 PCT 04,-75.07419567635075,40.01810982698077
421016205PHILADELPHIA WD 62 PCT 05,-75.07027018146661,40.01933219425836
42101113PHILADELPHIA WD 01 PCT 13,-75.15339731890454,39.930259949671424
42101114PHILADELPHIA WD 01 PCT 14,-75.15398470791831,39.92784077721608
42101115PHILADELPHIA WD 01 PCT 15,-75.15164245799139,39.928603612866546
42101116PHILADELPHIA WD 01 PCT 16,-75.15474519316477,39.93170906920589
42101117PHILADELPHIA WD 01 PCT 17,-75.14174604441916,39.92973442138209
42101118PHILADELPHIA WD 01 PCT 18,-75.14127466707119,39.92475858615315
42101119PHILADELPHIA WD 01 PCT 19,-75.14878992637104,39.92916622433086
42101120PHILADELPHIA WD 01 PCT 20,-75.16696790352339,39.932468144905556
42101121PHILADELPHIA WD 01 PCT 21,-75.1504745548837,39.926076618340474
42101201PHILADELPHIA WD 02 PCT 01,-75.14377786147371,39.93369316198382
42101202PHILADELPHIA WD 02 PCT 02,-75.15076973084791,39.93312217587405
42101203PHILADELPHIA WD 02 PCT 03,-75.15420005634323,39.933784495471386
42101204PHILADELPHIA WD 02 PCT 04,-75.15698721293876,39.93406297783616
42101205PHILADELPHIA WD 02 PCT 05,-75.15989019574677,39.9345144349077
42101206PHILADELPHIA WD 02 PCT 06,-75.16321505041128,39.93429239364154
42101207PHILADELPHIA WD 02 PCT 07,-75.16514974106138,39.93539891066131
42101208PHILADELPHIA WD 02 PCT 08,-75.16201782560847,39.936494183365696
42101209PHILADELPHIA WD 02 PCT 09,-75.16395613530392,39.93871535079147
42101210PHILADELPHIA WD 02 PCT 10,-75.15960374623144,39.93796019112786
42101211PHILADELPHIA WD 02 PCT 11,-75.15661574540968,39.93725860691687
421011606PHILADELPHIA WD 16 PCT 06,-75.16215400588568,39.98786642290295
421011607PHILADELPHIA WD 16 PCT 07,-75.16115716997838,39.99008644807313
421011608PHILADELPHIA WD 16 PCT 08,-75.16064866756648,39.99294739923983
421011609PHILADELPHIA WD 16 PCT 09,-75.16545339662352,39.98829191687986
421011610PHILADELPHIA WD 16 PCT 10,-75.16367998052608,39.989648791988465
421011611PHILADELPHIA WD 16 PCT 11,-75.16335225184852,39.99114212002081
421011612PHILADELPHIA WD 16 PCT 12,-75.16270347186047,39.992708762905586
421011613PHILADELPHIA WD 16 PCT 13,-75.16509047621291,39.99176315935781
421011614PHILADELPHIA WD 16 PCT 14,-75.16834633521175,39.9899722766489
421011615PHILADELPHIA WD 16 PCT 15,-75.17079636308365,39.98776148915725
421011616PHILADELPHIA WD 16 PCT 16,-75.172771735366,39.988330139001164
421011617PHILADELPHIA WD 16 PCT 17,-75.17007572392953,39.99203941325012
421011618PHILADELPHIA WD 16 PCT 18,-75.16709697460585,39.994237089705976
421011701PHILADELPHIA WD 17 PCT 01,-75.1435420393519,40.05248725660625
421011702PHILADELPHIA WD 17 PCT 02,-75.14729529966702,40.053561699706634
421011703PHILADELPHIA WD 17 PCT 03,-75.14755486215435,40.05226170890021
421011704PHILADELPHIA WD 17 PCT 04,-75.14450883714869,40.049693237187746
421011705PHILADELPHIA WD 17 PCT 05,-75.14903931695811,40.049958393163976
421011706PHILADELPHIA WD 17 PCT 06,-75.15181568366566,40.05050855789515
421011707PHILADELPHIA WD 17 PCT 07,-75.1542628395646,40.05116276233548
421011708PHILADELPHIA WD 17 PCT 08,-75.15652160317929,40.05119055968557
421011709PHILADELPHIA WD 17 PCT 09,-75.15452861976166,40.04808533928709
421011710PHILADELPHIA WD 17 PCT 10,-75.15544193139797,40.04655784987888
421011711PHILADELPHIA WD 17 PCT 11,-75.14972642350929,40.046603017578555
421012515PHILADELPHIA WD 25 PCT 15,-75.11942585952335,39.9908843618201
421012516PHILADELPHIA WD 25 PCT 16,-75.11637281838192,39.98834444764575
421012517PHILADELPHIA WD 25 PCT 17,-75.11446793385586,39.98805403122847
421012518PHILADELPHIA WD 25 PCT 18,-75.11438610253157,39.99218467350262
421012519PHILADELPHIA WD 25 PCT 19,-75.11735273922831,39.991822396123425
421012520PHILADELPHIA WD 25 PCT 20,-75.11479100195155,39.99447631539526
421012521PHILADELPHIA WD 25 PCT 21,-75.1114734146919,39.99236872693111
421012522PHILADELPHIA WD 25 PCT 22,-75.1106332437644,39.98505726872576
421012523PHILADELPHIA WD 25 PCT 23,-75.11141001826242,39.98623486781139
421012524PHILADELPHIA WD 25 PCT 24,-75.11016879790851,39.98923013219149
421012601PHILADELPHIA WD 26 PCT 01,-75.17516263476455,39.911202629713905
421012602PHILADELPHIA WD 26 PCT 02,-75.18010998276831,39.89569790834293
421012603PHILADELPHIA WD 26 PCT 03,-75.18008226153918,39.911999504176364
421012604PHILADELPHIA WD 26 PCT 04,-75.1736652775032,39.91375167143012
421012605PHILADELPHIA WD 26 PCT 05,-75.17580135057968,39.91501467119
421012606PHILADELPHIA WD 26 PCT 06,-75.17841518156469,39.9151019994772
421012607PHILADELPHIA WD 26 PCT 07,-75.1729250235026,39.91652855688322
421012608PHILADELPHIA WD 26 PCT 08,-75.1749584105001,39.91925325880929
421012609PHILADELPHIA WD 26 PCT 09,-75.17680224181797,39.918150985260354
421012610PHILADELPHIA WD 26 PCT 10,-75.17826598010106,39.923338432982675
421012611PHILADELPHIA WD 26 PCT 11,-75.17324307209344,39.91970611614406
421013904PHILADELPHIA WD 39 PCT 04,-75.162807203369,39.91636862471092
421013905PHILADELPHIA WD 39 PCT 05,-75.1542836143158,39.92424264846333
421013906PHILADELPHIA WD 39 PCT 06,-75.15015403115737,39.92368674501545
421013907PHILADELPHIA WD 39 PCT 07,-75.14973285921222,39.921738728152896
421013908PHILADELPHIA WD 39 PCT 08,-75.15216569816677,39.922065037262946
421013909PHILADELPHIA WD 39 PCT 09,-75.15467269267808,39.92306064292127
421013910PHILADELPHIA WD 39 PCT 10,-75.15671064610582,39.922068007844196
421013911PHILADELPHIA WD 39 PCT 11,-75.15833773324071,39.918434227382924
421013912PHILADELPHIA WD 39 PCT 12,-75.16252675232798,39.91769003587574
421013913PHILADELPHIA WD 39 PCT 13,-75.15607619255626,39.91305773490781
421013914PHILADELPHIA WD 39 PCT 14,-75.15578280129479,39.89684802327545
421013915PHILADELPHIA WD 39 PCT 15,-75.15057254323115,39.91951064834377
421013916PHILADELPHIA WD 39 PCT 16,-75.16033300141268,39.916697741034106
421013917PHILADELPHIA WD 39 PCT 17,-75.15662450172412,39.91645337560103
421013918PHILADELPHIA WD 39 PCT 18,-75.16118946818854,39.919583107089466
421013919PHILADELPHIA WD 39 PCT 19,-75.1557863328124,39.92025140505672
421013920PHILADELPHIA WD 39 PCT 20,-75.15298412750685,39.91968933824485
421013921PHILADELPHIA WD 39 PCT 21,-75.13997948790626,39.918940980696505
421013922PHILADELPHIA WD 39 PCT 22,-75.15522575389862,39.918587365161926
421013923PHILADELPHIA WD 39 PCT 23,-75.15908513607404,39.919621750319536
421015210PHILADELPHIA WD 52 PCT 10,-75.20660507697929,39.98826233558929
421015211PHILADELPHIA WD 52 PCT 11,-75.22156643100553,40.00165879037553
421015212PHILADELPHIA WD 52 PCT 12,-75.2226097172655,39.99699538189528
421015213PHILADELPHIA WD 52 PCT 13,-75.22355228105052,39.99073389813963
421015214PHILADELPHIA WD 52 PCT 14,-75.22985706444341,39.9972283508925
421015215PHILADELPHIA WD 52 PCT 15,-75.23367376841664,39.991583796638714
421015216PHILADELPHIA WD 52 PCT 16,-75.2285155271933,39.99259702091208
421015217PHILADELPHIA WD 52 PCT 17,-75.22758108432592,39.98731321070911
421015218PHILADELPHIA WD 52 PCT 18,-75.230687680502,39.98794193717229
421015219PHILADELPHIA WD 52 PCT 19,-75.23587691665766,39.988252628363874
421015220PHILADELPHIA WD 52 PCT 20,-75.2449344451678,39.98854758455763
421015221PHILADELPHIA WD 52 PCT 21,-75.22330339794446,39.983842916991165
421015222PHILADELPHIA WD 52 PCT 22,-75.2285390691661,39.98314670791559
421015223PHILADELPHIA WD 52 PCT 23,-75.23083132302271,39.985117888223165
421015224PHILADELPHIA WD 52 PCT 24,-75.23327609264928,39.98413631364483
421015225PHILADELPHIA WD 52 PCT 25,-75.23443784054209,39.986377713030386
421016206PHILADELPHIA WD 62 PCT 06,-75.0804398218966,40.02114295124516
421016207PHILADELPHIA WD 62 PCT 07,-75.08343255868844,40.02605851526814
421016208PHILADELPHIA WD 62 PCT 08,-75.08026724915548,40.023674344135244
421016209PHILADELPHIA WD 62 PCT 09,-75.07648114035743,40.021722560380034
421016210PHILADELPHIA WD 62 PCT 10,-75.08295097546635,40.02819753306733
421016211PHILADELPHIA WD 62 PCT 11,-75.0819191394592,40.02936935237627
421016212PHILADELPHIA WD 62 PCT 12,-75.07732538869323,40.02586576039802
421016213PHILADELPHIA WD 62 PCT 13,-75.07274468285989,40.02247469486985
421016214PHILADELPHIA WD 62 PCT 14,-75.08093790113216,40.0315183517646
421016215PHILADELPHIA WD 62 PCT 15,-75.07734317602981,40.03017146124505
421016216PHILADELPHIA WD 62 PCT 16,-75.07366563279254,40.02763037233028
421016217PHILADELPHIA WD 62 PCT 17,-75.06752019333068,40.02495002032118
421016312PHILADELPHIA WD 63 PCT 12,-75.06714233819352,40.07867674717516
421016313PHILADELPHIA WD 63 PCT 13,-75.07676814490796,40.07759256825022
421016314PHILADELPHIA WD 63 PCT 14,-75.07710170001639,40.079918756996655
421016315PHILADELPHIA WD 63 PCT 15,-75.05934191414197,40.07948893017998
421016316PHILADELPHIA WD 63 PCT 16,-75.05106511710822,40.091653896425214
421016317PHILADELPHIA WD 63 PCT 17,-75.06131218095115,40.08997219730971
421016318PHILADELPHIA WD 63 PCT 18,-75.06498186203949,40.09440989590481
4210310BLOOMING GROVE TWP,-75.09887755775519,41.35828702865636
4210320DELAWARE TWP PCT NORTH,-74.90954872942123,41.260774498635186
4210321DELAWARE TWP PCT SOUTH,-74.94188624995664,41.2197739099046
4210325DINGMAN TWP DIST 01,-74.89428977020718,41.32566254047608
4210335DINGMAN TWP DIST 02,-74.97419401817227,41.3181341140778
4210340GREENE TWP,-75.25016421658266,41.29127191202925
4210350LACKAWAXEN TWP PCT NORTH,-75.0648224923518,41.52735163018332
4210351LACKAWAXEN TWP PCT SOUTH,-75.05442396666443,41.45213569218432
4210355LEHMAN TWP DIST 01,-74.96903306648663,41.16038653498838
4210365LEHMAN TWP DIST 02,-75.03559695740975,41.135838051497636
4210370MATAMORAS VTD 01,-74.70431438439418,41.370233244498124
4210380MATAMORAS VTD 02,-74.69682290892804,41.36430954989482
4210390MILFORD TWP,-74.83538212086088,41.35451571828027
42103100MILFORD,-74.80110960000525,41.323801161345415
42103110PALMYRA TWP,-75.20783131095051,41.39412444647135
42103120PORTER TWP,-75.07725999192404,41.22423122596675
42103130SHOHOLA TWP,-74.90800937911145,41.41909770992986
42103140WESTFALL TWP,-74.76933065610406,41.38248843535606
42105250SHARON TWP VTD SOUTH,-78.1478662692358,41.93265278769729
42105260SHINGLEHOUSE,-78.19084952285469,41.96623503759735
42105270STEWARDSON TWP,-77.71227293373336,41.523242710037
42105280SUMMIT TWP,-77.9040874964855,41.67965268745828
42105290SWEDEN TWP,-77.9045464542652,41.7765505332485
42105300SYLVANIA TWP,-78.01380780666867,41.60941995240868
42105310ULYSSES TWP,-77.78686498124473,41.81515697115638
42105320ULYSSES,-77.75482079156916,41.90304954140781
42105330WEST BRANCH TWP,-77.72421396023267,41.69112082218687
42105340WHARTON TWP,-77.99551957196674,41.53289604265364
42105130HARRISON TWP,-77.66814439763634,41.95608928393284
4210510ABBOTT TWP,-77.71398687852786,41.6119101888015
4210520ALLEGANY TWP,-77.90431372818118,41.86483906808877
4210530AUSTIN,-78.09033535232898,41.63730638538975
4210540BINGHAM TWP,-77.78656013979442,41.955697388450446
4210550CLARA TWP,-78.11933920341372,41.86585897451449
4210560COUDERSPORT WD 01,-78.03058046302543,41.779242427104094
4210570COUDERSPORT WD 02,-78.00519676200186,41.773310261519605
4210580EULALIA TWP VTD EAST FORK,-77.87317709320777,41.552046716797605
4210590EULALIA TWP VTD EULALIA,-78.0299507734537,41.77682058513613
42105100GALETON WD 01,-77.64948115423165,41.735209824760766
42105110GALETON WD 02,-77.63869936538462,41.731472422443645
42105120GENESEE TWP,-77.90408306471906,41.95576170945954
42105140HEBRON TWP,-78.0270107873554,41.86502669701164
42105150HECTOR TWP,-77.66630118529575,41.86467611712765
42105160HOMER TWP,-78.01679180909052,41.69356341042019
42105170KEATING TWP,-78.13650738757086,41.69347137386772
42105180OSWAYO TWP,-78.02664246255254,41.95761686018771
42105190OSWAYO,-78.02054248729897,41.920663955134884
42105200PIKE TWP,-77.66525172416948,41.77328629002501
42105210PLEASANT VALLEY TWP,-78.17694969691857,41.86533992980275
42105220PORTAGE TWP,-78.12825811404602,41.6006093921801
42105230ROULETTE TWP,-78.14865194668465,41.77713528084287
42105240SHARON TWP VTD NORTH,-78.14298674259615,41.97724325176892
42107750NEW CASTLE TWP,-76.22803502623354,40.742558874124015
42107765NEW PHILADELPHIA,-76.22803502623354,40.742558874124015
42107780NEW RINGGOLD,-76.22803502623354,40.742558874124015
42107790NORTH MANHEIM TWP DIST ADAMSDALE,-76.13442257719913,40.6541201064706
