,lo,hi,length
22987,421011114,421011115,1513.65036285
22988,421011114,421011117,1834.37024478
22989,421011114,421011118,1112.82008849
22990,421011114,421013801,0.0
22991,421011114,421013802,1256.43140526
22992,421011114,421013817,1168.05129377
22993,421011115,421011116,2428.38914148
22994,421011115,421011319,257.102964502
22995,421011115,421013817,789.984512875
22996,421011116,421011319,1617.19392253
22997,421011116,421011320,1629.57654654
22998,421011116,421011324,574.840093647
22999,421012318,421012319,1522.62104745
23000,421012318,421012321,797.035211718
23001,421012318,421016201,0.0
23002,421012318,421016202,255.42833235
23003,421012318,421016204,0.0
23004,421012319,421012320,1128.87661726
23005,421012319,421012321,275.51229312
23006,421012319,421016202,0.0
23007,421012319,421016204,2018.31116043
23008,421012319,421016206,273.467786089
23009,421012320,421012321,1282.58687506
23010,421012320,421016206,1017.71551783
23011,421012322,421012323,1270.08780771
23012,421012401,421012402,1624.91202357
23013,421012401,421012403,1497.11195432
23014,421012401,421012404,532.032740858
23015,421012401,421012405,283.457211262
23016,421012401,421012406,0.0
23017,421012401,421012410,4271.60742616
23018,421012402,421012403,1578.68002525
23019,421012402,421012404,131.320488728
23020,421012403,421012404,793.641242915
23021,421012403,421012409,1183.24034855
23022,421012403,421012413,592.958104372
23023,421012403,421012414,1128.48231012
23024,421012404,421012405,529.860551491
23025,421012404,421012411,265.534586608
23026,421012404,421012412,128.066312278
23027,421012404,421012413,529.121237561
23028,421012405,421012406,2325.36164993
23029,421012405,421012408,1219.62221335
23030,421012405,421012410,0.0
23031,421012405,421012411,1058.97738407
23032,421012406,421012408,2275.26048778
23033,421012406,421012410,4096.24711713
23034,421012407,421012408,1159.57441079
23035,421012407,421012411,1788.25582883
23036,421012407,421012412,1420.19910315
23037,421012407,421012417,400.587961274
23038,421012408,421012411,817.59806715
23039,421012409,421012414,3425.49519274
23040,421012409,421013809,0.0
23041,421012409,421015210,7300.37179797
23042,421012411,421012412,1057.88805584
23043,421013521,421013522,425.882971179
23044,421013521,421013523,81.2487487696
23045,421013521,421013519,1888.37432989
23046,421013521,421013526,845.388289535
23047,421013521,421013527,2916.02960768
23048,421013521,421013531,3540.42064056
23049,421013521,421013520,509.519442803
23050,421013522,421013523,2660.37772839
23051,421013522,421013515,415.223256938
23052,421013522,421013517,4724.62190328
23053,421013522,421013524,654.574268456
23054,421013522,421013531,249.027492522
23055,421013523,421013524,641.382393867
23056,421013523,421013526,4261.48670422
23057,421013501,421013502,1415.62906562
23058,421013501,421013503,1723.39828482
23059,421013502,421013503,1153.89949738
23060,421013502,421013507,4124.59226492
23061,421013502,421013532,250.265620389
23062,421013503,421013532,1797.78766229
23063,421013504,421013505,2426.57302015
23064,421013504,421013506,1388.00293198
23065,421013504,421013507,1154.13489518
23066,421013504,421013508,0.0
23067,421013504,421013532,2743.16748406
23068,421013505,421013506,1097.2397261
23069,421013505,421013532,892.470287753
23070,421013506,421013507,0.0
23071,421013506,421013508,904.546560638
23072,421013506,421013509,0.0
23073,421013506,421013512,3233.82431416
23074,421013506,421013514,458.502284479
23075,421013507,421013508,1961.02579609
23076,421013507,421013532,164.456183485
23077,421013508,421013509,4048.88710072
23078,421013508,421013512,0.0
23079,421013509,421013510,4815.38917553
23080,421013509,421013512,340.289735925
23081,421013510,421013511,1947.24597466
23082,421013510,421013512,803.491809211
23083,421013510,421013513,0.0
23084,421013510,421013525,301.215377935
23085,421013511,421013512,0.0
23086,421013511,421013513,1158.47782896
23087,421013511,421013518,0.0
23088,421013511,421013525,1217.82164719
23089,421013511,421013520,1230.61795713
23090,421013512,421013513,1391.81895403
23091,421013512,421013514,996.418690662
23092,421013512,421013531,3991.34226554
23093,421013513,421013518,1154.30177694
23094,421013513,421013531,825.087109254
23095,421013513,421013520,0.0
23096,421013514,421013516,1098.59271247
23097,421013514,421013517,2531.2449449
23098,421013514,421013531,955.188565332
23099,421013515,421013516,320.051803337
23100,421013515,421013517,453.579281286
23101,421013515,421013524,719.628489145
23102,421013515,421016211,0.0
23103,421013515,421016214,0.0
23104,421013516,421013517,1115.85630644
23105,421013517,421013531,421.266183036
23106,421013518,421013519,1251.02387718
23107,421013518,421013531,521.023290478
23108,421013518,421013520,615.670790319
23109,421013519,421013531,1315.09605547
23110,421013519,421013520,561.239458496
23111,421014707,421014708,577.074332161
23112,421014707,421014709,541.432339228
23113,421014707,421014712,379.983761282
23114,421014707,421014714,109.4064463
23115,421014813,421014814,632.617268926
23116,421014813,421014818,948.821419731
23117,421014813,421014801,414.790529817
23118,421014813,421014802,0.0
23119,421014813,421012610,0.0
23120,421014814,421014818,200.173765167
23121,421014814,421014820,1188.47317018
23122,421014815,421014816,454.949254766
23123,421014815,421014808,0.0
23124,421014815,421014809,602.628160569
23125,421014815,421014812,1176.85205554
23126,421014816,421014819,0.0
23127,421014816,421014821,584.41411232
23128,421014816,421014809,1264.70716548
23129,421014817,421014801,352.375888286
23130,421014817,421014805,574.165599288
23131,421014817,421014808,700.113958447
23132,421014817,421014812,735.624036854
23133,421014817,421012610,1703.45582457
23134,421014818,421014820,298.660519158
23135,421014818,421013611,0.0
23136,421014818,421013629,0.0
23137,421014818,421013631,2289.19228256
23138,421014818,421014801,0.0
23139,421014818,421014802,151.723445629
23140,421014819,421014821,731.871172637
23141,421014819,421014822,150.65587874
23142,421014819,421014804,0.0
23143,421014819,421014807,3517.98372175
23144,421014819,421014809,150.144814073
23145,421014819,421014810,1148.71493129
23146,421014820,421013629,2387.13411591
23147,421014820,421013631,0.0
23148,421014821,421014809,0.0
23149,421014821,421014810,3275.45196978
23150,421014822,421014823,636.119022179
23151,421014822,421014807,1213.10407898
23152,421014822,421014810,1288.51842444
23153,421014822,421014811,0.0
23154,421014823,421013627,298.232326721
23155,421014823,421013630,0.0
23156,421014823,421013633,1720.54503042
23157,421014823,421014807,13.8949277102
23158,421014823,421014810,0.0
23159,421014823,421014811,2316.74388099
23160,421014901,421014902,0.0
23161,421014901,421014903,959.89890543
23162,421014901,421014905,0.0
23163,421014901,421014913,1968.10782329
23164,421014902,421014903,1068.59042125
23165,421014902,421014913,738.100876209
23166,421014902,421014914,826.272938916
23167,421014902,421014915,185.86429944
23168,421014903,421014904,181.837978953
23169,421014903,421014905,1571.11439362
23170,421014903,421014906,964.489079334
23171,421014903,421014913,0.0
23172,421014903,421014915,291.487939076
23173,421014904,421014905,1938.16721571
23174,421014904,421014906,194.61496218
23175,421014904,421014911,0.0
23176,421014904,421014912,858.283551964
23177,421014905,421014911,1090.88486162
23178,421014905,421014912,0.0
23179,421014905,421011311,196.615237482
23180,421014905,421011312,181.84164569
23181,421014905,421011313,214.936657752
23182,421014905,421011315,0.0
23183,421014906,421014912,196.753792169
23184,421014906,421014915,572.283137289
23185,421014907,421014916,3401.66402628
23186,421014907,421014920,1660.27300141
23187,421014907,421014922,0.0
23188,421014907,421014924,3334.30018367
23189,421014907,421016106,689.987108233
23190,421014908,421014918,765.179884682
23191,421014908,421014925,2622.59511051
23192,421014908,421016121,3555.01997981
23193,421014908,421016123,1051.4972217
23194,421014908,421011701,371.521833251
23195,421014908,421011704,0.0
23196,421014909,421014913,1056.86591362
23197,421014909,421014919,904.066677378
23198,421014909,421014922,544.432514602
23199,421014909,421016101,1370.24960724
23200,421014910,421014912,0.0
23201,421014910,421014914,293.646635718
23202,421014910,421014915,871.059444261
23203,421014910,421014917,376.617178436
23204,421014910,421014919,754.204344607
23205,421014910,421014922,1164.69113063
23206,421015827,421015830,1813.95890535
23207,421015827,421015844,2747.62507797
23208,421015828,421015842,1738.51392238
23209,421015829,421015839,689.478938224
23210,421015829,421015841,1934.42996128
23211,421015830,421015842,2014.12109034
23212,421015831,421015839,0.0
23213,421015832,421015833,1145.17571577
23214,421015832,421015834,2128.79468578
23215,421015832,421015838,2117.52156187
23216,421015833,421015836,1606.92336628
23217,421015833,421015838,3912.77737167
23218,421015834,421015837,3178.048423
23219,421015834,421015838,558.164645305
23220,421015835,421015839,146.148202861
23221,421015837,421015838,492.656792503
23222,421015837,421015840,7924.62754443
23223,421015839,421015841,1017.63443562
23224,421011117,421011118,808.946817328
23225,421011118,421013802,54.7625786864
23226,421011118,421013821,193.638133536
23227,421011119,421011605,201.585253823
23228,421011119,421011608,750.976513364
23229,421011119,421011613,217.065323098
23230,421011119,421011618,1041.28003519
23231,421011120,421011618,1173.81634968
23232,421011201,421011202,1170.78295922
23233,421011201,421015903,1046.23977551
23234,421011201,421015904,276.080171343
23235,421011201,421011708,322.434085568
23236,421011201,421011709,302.951171873
23237,421011201,421011710,69.0708570502
23238,421011202,421011203,1827.69871177
23239,421011202,421015904,719.957872501
23240,421011202,421015905,0.0
23241,421011202,421011710,195.232583816
23242,421011203,421011204,898.64553334
23243,421011203,421011205,2179.61798431
23244,421011203,421011206,403.086100641
23245,421011203,421015904,0.0
23246,421011203,421015905,622.522813844
23247,421011203,421011710,0.0
23248,421011204,421011205,1792.34693823
23249,421011204,421011206,1784.17004145
23250,421011205,421011206,555.781001007
23251,421011205,421011207,1331.41146085
23252,421011205,421011209,279.165651376
23253,421011205,421011210,1700.33865871
23254,421011205,421011212,962.636880083
23255,421011206,421011207,1311.48766888
23256,421011206,421015905,471.833903914
23257,421011206,421015906,422.472896375
23258,421011206,421015916,564.690955099
23259,421011207,421011209,3577.01584888
23260,421011207,421011215,745.479495918
23261,421011207,421015916,2263.30449182
23262,421011207,421015917,0.0
23263,421011208,421011211,2500.98775259
23264,421011208,421011217,685.269121987
23265,421011208,421011218,0.0
23266,421011208,421011223,150.403164303
23267,421011208,421011224,2148.43557682
23268,421011208,421011303,131.422291287
23269,421011208,421011304,700.441494421
23270,421011208,421011305,2713.86057831
23271,421011208,421013817,708.935618892
23272,421011209,421011210,852.653228055
23273,421011209,421011213,800.334890218
23274,421011209,421011215,2300.51511156
23275,421011209,421011216,516.335593757
23276,421011210,421011212,474.267817332
23277,421011210,421011213,2109.31999963
23278,421011211,421011223,561.68134187
23279,421011211,421013817,478.263226783
23280,421011212,421011213,1308.89552038
23281,421011212,421011214,2131.76261623
23282,421011213,421011214,768.342593748
23283,421011213,421011216,2743.227928
23284,421011213,421011218,199.778220027
23285,421011214,421011218,442.759985633
23286,421011214,421011219,600.26232624
23287,421011214,421011220,1168.75089518
23288,421011214,421011221,583.748675954
23289,421011215,421011216,1491.1835035
23290,421011215,421011222,803.430985072
23291,421011215,421011223,1317.50044551
23292,421011215,421011224,0.0
23293,421011215,421015916,0.0
23294,421011215,421015917,2093.91152763
23295,421011216,421011217,4005.42649498
23296,421011216,421011218,604.67863316
23297,421011216,421011223,0.0
23298,421011216,421011224,756.959253488
23299,421011217,421011218,796.795714744
23300,421011217,421011224,543.024269492
23301,421011217,421011303,0.0
23302,421013524,421013526,753.834862229
23303,421013525,421013520,1721.48921769
23304,421013526,421013527,1329.90104785
23305,421013526,421013529,49.8663170526
23306,421013527,421013528,649.1118082
23307,421013527,421013529,4156.84395126
23308,421013527,421013520,1031.84789541
23309,421013528,421013529,666.226330943
23310,421013528,421013530,374.478906667
23311,421013528,421013520,2351.37579901
23312,421013528,421016105,0.0
23313,421013529,421013530,2006.69401914
23314,421013601,421013602,893.384509043
23315,421013601,421013609,571.896275726
23316,421013601,421013639,449.719134945
23317,421013601,421013640,0.0
23318,421013602,421013603,452.007344633
23319,421013602,421013608,0.0
23320,421013602,421013609,573.768946908
23321,421013603,421013604,190.281152999
23322,421013603,421013605,445.7103026
23323,421013603,421013608,513.846451954
23324,421013603,421013609,0.0
23325,421013604,421013605,632.991811939
23326,421013604,421013606,1228.99638861
23327,421013604,421013607,1191.33129269
23328,421013604,421013608,880.668075864
23329,421013604,421013617,1203.40605782
23330,421013604,421013620,388.239052249
23331,421013604,421013621,543.293319297
23332,421013605,421013606,499.009694804
23333,421013606,421013607,447.284507337
23334,421013607,421013620,443.737842578
23335,421014031,421014032,501.050658174
23336,421014031,421014036,627.739896095
23337,421014031,421014041,477.433887134
23338,421014031,421014048,475.494445501
23339,421014032,421014033,1091.39476346
23340,421014032,421014041,1308.44862573
23341,421014032,421014047,0.0
23342,421014033,421014034,899.681532354
23343,421014033,421014041,0.0
23344,421014033,421014047,1121.41465825
23345,421013520,421016105,553.497117618
23346,421013520,421016116,757.313588484
23347,421013520,421016128,1034.15532285
23348,421013608,421013609,1330.23776202
23349,421013608,421013610,1154.08555902
23350,421013608,421013612,355.019615507
23351,421013608,421013616,928.01874399
23352,421013608,421013617,151.418262844
23353,421013608,421013618,0.0
23354,421013609,421013610,1149.67717063
23355,421013609,421013639,0.0
23356,421013609,421013640,597.232774886
23357,421013610,421013611,574.473705414
23358,421013610,421013612,721.893137042
23359,421013610,421013631,197.95170631
23360,421013610,421013638,307.747247897
23361,421013610,421013640,406.088945714
23362,421013611,421013612,204.496543492
23363,421013611,421013613,95.700684378
23364,421013611,421013631,595.706036321
23365,421013611,421014802,577.745876928
23366,421013612,421013613,1427.82528033
23367,421013612,421013616,544.380717571
23368,421013613,421013615,203.889677662
23369,421013613,421013616,45.4009179322
23370,421013613,421014802,1149.75067907
23371,421013613,421014803,701.955800315
23372,421013614,421013621,52.5422921154
23373,421013614,421013623,573.415639859
23374,421013614,421013624,670.290344533
23375,421013614,421013625,574.911673698
23376,421013614,421013626,663.599941475
23377,421013614,421013627,571.928394172
23378,421013614,421013632,948.458776162
23379,421013614,421013633,0.0
23380,421013615,421013616,1237.82109153
23381,421013615,421013619,150.585105804
23382,421013615,421014803,1181.08588911
23383,421013616,421013617,0.0
23384,421013616,421013618,781.098887981
23385,421013616,421013619,95.6547517857
23386,421013617,421013618,1200.48443104
23387,421013617,421013621,149.677354703
23388,421013618,421013619,593.088583006
23389,421013618,421013621,147.967877662
23390,421013618,421013622,52.929084478
23391,421013619,421013622,247.056983049
23392,421013619,421014803,80.708681138
23393,421013619,421014804,517.904655519
23394,421013620,421013621,1714.30486774
23395,421013620,421013623,436.225975476
23396,421013621,421013622,2490.73202557
23397,421013621,421013623,146.247715415
23398,421013621,421013624,248.463223652
23399,421013622,421013624,296.025251558
23400,421013622,421014804,194.271130162
23401,421013622,421014807,2092.0174123
23402,421013623,421013632,1028.0792057
23403,421013624,421013625,450.345259891
23404,421013624,421014807,579.209811394
23405,421013625,421013627,448.488331341
23406,421013625,421014807,570.111680117
23407,421013626,421013627,0.0
23408,421013626,421013628,1217.64810893
23409,421013626,421013632,1342.68433763
23410,421013626,421013633,576.294481952
23411,421013627,421013633,151.003160881
23412,421013627,421014807,1146.78723736
23413,421013628,421013630,3357.56982561
23414,421013628,421013633,573.011663716
23415,421014911,421014912,1122.2800263
23416,421014911,421014917,1097.05645963
23417,421014911,421011311,556.090245822
23418,421014912,421014915,366.673492712
23419,421014912,421014917,860.810048322
23420,421014913,421014914,422.656111185
23421,421014913,421014919,730.437217597
23422,421014914,421014915,186.68859157
23423,421014914,421014919,769.567313441
23424,421014915,421014917,0.0
23425,421014916,421014922,293.303622074
23426,421014916,421014923,3214.42483306
23427,421014916,421016106,0.0
23428,421014917,421014921,1903.99454695
23429,421014917,421014922,1337.09103393
23430,421014917,421011311,122.687151476
23431,421014918,421014924,472.822019317
23432,421014918,421014925,684.033587225
23433,421014918,421016106,1900.41644318
23434,421014918,421016117,758.385442406
23435,421014918,421016123,1106.99278062
23436,421014918,421016124,0.0
23437,421014919,421014922,1814.55120629
23438,421014920,421014924,855.191148072
23439,421014920,421014925,1384.5276241
23440,421014920,421011704,0.0
23441,421014921,421014922,3243.90995864
23442,421014921,421014923,2142.33100971
23443,421014921,421011311,0.0
23444,421014922,421014923,1410.85001096
23445,421014922,421016101,357.388475165
23446,421014922,421016102,190.784659128
23447,421014922,421016106,286.783180002
23448,421014924,421014925,2261.49640763
23449,421014924,421016106,411.28728035
23450,421014925,421011701,0.0
23451,421014925,421011704,380.675648966
23452,421015001,421015010,1349.18617462
23453,421015001,421015017,1310.68238734
23454,421015001,421015019,1322.94445349
23455,421015001,421015022,570.116605201
23456,421015002,421015003,0.0
23457,421015002,421015004,0.0
23458,421015002,421015005,0.0
23459,421015002,421015007,2419.80162222
23460,421015002,421015009,468.429384094
23461,421015002,421015012,861.730594754
23462,421015002,421015018,878.278590297
23463,421015002,421015022,741.176556712
23464,421015003,421015010,1433.02216407
23465,421015003,421015012,3119.09375572
23466,421015003,421015014,914.528083797
23467,421015003,421015018,821.58641238
23468,421015004,421015009,593.242600862
23469,421015004,421015019,1386.06562927
23470,421015004,421015021,2728.76428192
23471,421015004,421015022,1056.84934623
23472,421015005,421015007,1720.11080221
23473,421015005,421015011,343.95785939
23474,421015005,421015012,1729.18747356
23475,421015005,421015027,1612.65070705
23476,421015006,421015011,482.638738574
23477,421015006,421015023,1554.73480182
23478,421015006,421015027,531.212200267
23479,421015901,421015902,2693.0660313
23480,421015901,421015903,996.099081702
23481,421015902,421015903,1102.87948744
23482,421015902,421015904,6230.15881391
23483,421015903,421015904,437.871027793
23484,421015903,421011708,1632.50464949
23485,421015904,421015905,1682.8702421
23486,421015904,421015909,2145.36402478
23487,421015904,421015910,629.361849957
23488,421015905,421015906,2143.17756266
23489,421015905,421015909,964.009134502
23490,421015906,421015907,889.596665134
23491,421015906,421015908,542.094428665
23492,421015906,421015909,667.453941348
23493,421015906,421015916,5441.88802746
23494,421015907,421015908,1139.04901
23495,421015907,421015914,702.493071004
23496,421015907,421015915,1438.95280322
23497,421015907,421015916,858.90309031
23498,421015908,421015909,1235.06622672
23499,421015908,421015911,2547.65639792
23500,421015908,421015914,389.939322473
23501,421015909,421015910,644.526550318
23502,421015909,421015911,295.181889238
23503,421015910,421015911,1479.62716518
23504,421015910,421015913,1601.27737714
23505,421015911,421015912,0.0
23506,421015911,421015913,625.949344147
23507,421015911,421015914,522.004270854
23508,421015912,421015913,924.315714639
23509,421015912,421015914,1392.56428094
23510,421015912,421015915,961.382261504
23511,421015912,421015922,0.0
23512,421015912,421015923,335.4768902
23513,421015912,421015924,208.385330031
23514,421015913,421015914,0.0
23515,421015914,421015915,905.935652641
23516,421015915,421015916,761.574712305
23517,421015915,421015922,2393.1250841
23518,421015915,421015923,0.0
23519,421011218,421011219,2934.68989035
23520,421011218,421011303,569.364939649
23521,421011219,421011220,1838.48597607
23522,421011219,421011302,309.112659959
23523,421011219,421011303,563.91791818
23524,421011220,421011221,1502.33667685
23525,421011220,421011302,242.646057925
23526,421011221,421011302,1432.3113249
23527,421011221,421011306,460.11838183
23528,421011221,421011308,0.0
23529,421011221,421011319,252.006976633
23530,421011222,421011223,1335.6271949
23531,421011222,421015917,1223.20569687
23532,421011222,421013817,0.0
23533,421011223,421011224,846.585325685
23534,421011223,421013817,2637.63065169
23535,421011301,421011302,3012.19211044
23536,421011301,421011304,1403.67592359
23537,421011301,421011305,748.539087771
23538,421011301,421011319,2275.49981599
23539,421011301,421013817,1000.5480384
23540,421011302,421011303,577.720255629
23541,421011302,421011305,312.328193357
23542,421011302,421011319,1148.39319239
23543,421011303,421011305,2315.62232396
23544,421011304,421011305,1596.73938668
23545,421011304,421013817,1800.32659534
23546,421011306,421011307,758.618442824
23547,421011306,421011308,74.9165594325
23548,421011306,421011314,511.797749253
23549,421011306,421011317,1232.10189816
23550,421011306,421011319,1525.01446014
23551,421011307,421011308,2999.06740563
23552,421011307,421011309,0.0
23553,421011307,421011313,263.845451792
23554,421011307,421011314,656.374574475
23555,421011308,421011309,400.21846384
23556,421011308,421011310,85.6537000349
23557,421011308,421011313,0.0
23558,421011309,421011310,1183.92688668
23559,421011309,421011311,260.580078426
23560,421011309,421011312,181.094055509
23561,421011309,421011313,2293.52261205
23562,421011310,421011311,1933.52883943
23563,421011311,421011312,1178.21780797
23564,421011312,421011313,1176.74314514
23565,421011313,421011314,1123.95438692
23566,421011313,421011315,1171.63573075
23567,421011314,421011315,2008.09074861
23568,421011314,421011317,441.075759775
23569,421011315,421011316,1563.0897094
23570,421011315,421011317,198.296638303
23571,421011315,421011318,96.8826517553
23572,421014034,421014035,232.471183714
23573,421014034,421014047,1786.93167619
23574,421014035,421014037,1558.27222525
23575,421014035,421014041,713.773136987
23576,421014035,421014044,972.270774092
23577,421014035,421014047,526.237880765
23578,421014036,421014037,158.856952973
23579,421014036,421014041,2401.07423077
23580,421014036,421014048,1701.26265818
23581,421014037,421014041,253.22004775
23582,421014037,421014042,1380.28413839
23583,421014037,421014044,903.094595303
23584,421014037,421014048,491.493449696
23585,421014038,421014040,6579.24277943
23586,421014038,421014044,571.713131915
23587,421014038,421014045,894.378907856
23588,421014041,421014047,915.847590114
23589,421014042,421014044,871.53836639
23590,421014042,421014045,2596.72097989
23591,421014042,421014048,229.240049411
23592,421014042,421014049,140.579968943
23593,421014043,421014046,2539.58654669
23594,421014044,421014045,881.020858981
23595,421013629,421013631,146.961596425
23596,421013629,421013637,593.547650583
23597,421013629,421013638,0.0
23598,421013629,421013641,726.625755151
23599,421013630,421013633,722.059143336
23600,421013630,421014810,2693.34707393
23601,421013630,421015103,485.047559326
23602,421013630,421014811,1129.47150626
23603,421013631,421013638,376.901935436
23604,421013631,421013641,1212.14339942
23605,421013631,421014802,0.0
23606,421013633,421014811,0.0
23607,421013634,421013635,1176.11822717
23608,421013634,421013639,246.377589456
23609,421013634,42101207,252.490323314
23610,421013634,42101208,296.119044687
23611,421013634,42101209,0.0
23612,421013635,421013636,1540.14011923
23613,421013635,421013639,781.069925874
23614,421013635,421013640,194.291237733
23615,421013635,42101120,22.6406629484
23616,421013635,42101207,190.646434804
23617,421013636,421013637,2345.44553102
23618,421013636,421013640,513.880683336
23619,421013636,42101120,143.252593793
23620,421013637,421013638,724.679460033
23621,421013637,421013640,150.008286926
23622,421013637,421013641,0.0
23623,421013637,42101120,561.501999081
23624,421013638,421013640,943.358467067
23625,421013638,421013641,1147.5331848
23626,421013639,421013640,577.432823963
23627,421013701,421013702,195.886156881
23628,421013701,421013703,3279.40013231
23629,421013701,421013705,0.0
23630,421013701,421013713,409.195533153
23631,421013701,421013714,852.692464869
23632,421013702,421013703,933.5010396
23633,421013702,421013704,1027.35575258
23634,421013702,421011602,194.195820069
23635,421013703,421013704,541.501093975
23636,421013703,421013705,2045.40646264
23637,421013703,421013714,0.0
23638,421013704,421013705,368.067739749
23639,421013704,421013707,1380.87934827
23640,421013704,421011602,186.976756886
23641,421013704,421011603,181.868211895
23642,421013704,421011604,0.0
23643,421013705,421013706,1234.4606511
23644,421013705,421013707,207.428661963
23645,421013705,421013714,1022.45379015
23646,421013706,421013707,186.003864046
23647,421013706,421013708,559.838047464
23648,421013706,421013709,521.526199077
23649,421013706,421013711,195.501726092
23650,421013706,421013714,908.97752201
23651,421013706,421013717,214.436941233
23652,421013707,421013708,1659.16131885
23653,421013707,421013711,0.0
23654,421013707,421013712,803.102623005
23655,421013707,421011603,0.0
23656,421013707,421011604,182.776459466
23657,421013707,421011605,198.576707973
23658,421013708,421013711,1150.8037571
23659,421013708,421013712,0.0
23660,421013709,421013710,1310.18622064
23661,421013709,421013711,759.531340929
23662,421013709,421013717,770.363463856
23663,421013709,421013721,0.0
23664,421015007,421015009,2950.9124747
23665,421015007,421015012,0.0
23666,421015008,421015014,234.389059653
23667,421015008,421015015,681.992077567
23668,421015008,421015023,948.895619745
23669,421015008,421015024,779.246447657
23670,421015008,421015025,2025.41106112
23671,421015008,421015030,0.0
23672,421015009,421015021,2784.86630507
23673,421015009,421015022,0.0
23674,421015010,421015014,126.520911108
23675,421015010,421015017,2185.97381902
23676,421015010,421015018,860.328833191
23677,421015010,421015022,539.061802901
23678,421015010,421015029,2004.49008976
23679,421015011,421015012,239.932315167
23680,421015011,421015015,852.664596784
23681,421015011,421015023,707.131167078
23682,421015011,421015027,1598.25157178
23683,421015012,421015014,467.108014335
23684,421015012,421015015,2278.92610976
23685,421015012,421015018,0.0
23686,421015013,421015020,1088.76476214
23687,421015013,421015025,998.732822854
23688,421015013,421015029,1570.80488643
23689,421015013,421015030,0.0
23690,421015014,421015015,821.556846026
23691,421015014,421015025,677.39155419
23692,421015014,421015029,1607.10005159
23693,421015015,421015023,429.094543308
23694,421015016,421015020,151.550958455
23695,421015016,421015026,2067.84529553
23696,421015016,421015030,290.508178375
23697,421015018,421015022,838.43656572
23698,421015019,421015022,570.403848106
23699,421015020,421015025,0.0
23700,421015020,421015030,5032.81216667
23701,421015024,421015025,0.0
23702,421015024,421015026,0.0
23703,421015024,421015028,956.612533787
23704,421015024,421015030,3902.0201036
23705,421015025,421015029,195.720731731
23706,421015025,421015030,271.569514698
23707,421015026,421015028,2926.07692715
23708,421015026,421015030,584.166538584
23709,421015916,421015917,649.603670159
23710,421015916,421015919,458.412741852
23711,421015916,421015922,49.4060732791
23712,421015917,421015919,4990.25667803
23713,421015917,421015920,1158.90992078
23714,421015918,421015919,599.991195016
23715,421015918,421015920,1289.00228269
23716,421015918,421015921,1681.47397382
23717,421015918,421015925,961.190327407
23718,421015919,421015920,545.069618666
23719,421015919,421015921,950.036156717
23720,421015919,421015922,2084.61266126
23721,421015921,421015922,3277.13064845
23722,421015921,421015923,0.0
23723,421015921,421015925,997.71412567
23724,421015922,421015923,1486.02231186
23725,421015922,421015925,0.0
23726,421015923,421015924,2359.97324732
23727,421015923,421015925,530.673921176
23728,421015924,421015925,387.992207006
23729,421016001,421016023,365.290991137
23730,421016002,421016003,1085.22448931
23731,421016002,421016012,720.544826215
23732,421016002,421016023,365.506818439
23733,421016003,421016004,183.751813489
23734,421016003,421016005,185.79817207
23735,421016003,421016012,722.736699208
23736,421016003,421016013,722.006932061
23737,421016003,421016014,0.0
23738,421016004,421016005,2164.91430268
23739,421016004,421016006,181.240992002
23740,421016005,421016006,184.743766404
23741,421016005,421016013,0.0
23742,421016005,421016014,2163.45768511
23743,421016005,421016017,0.0
23744,421016006,421016007,1076.53537684
23745,421016006,421016014,0.0
23746,421016006,421016017,749.4017189
23747,421016006,421016018,735.143922785
23748,421016006,421016019,709.952246188
23749,421016007,421016019,719.443595758
23750,421016008,421016009,1572.93140569
23751,421016008,421016012,721.268638123
23752,421016008,421016013,868.5651801
23753,421016009,421016010,182.953911447
23754,421016009,421016013,720.921326599
23755,421016009,421016015,0.0
23756,421016009,421016016,127.900008016
23757,421016010,421016011,184.495992824
23758,421016010,421016016,1378.63794239
23759,421016011,421016016,786.642973051
23760,421016011,421016017,751.961608587
23761,421016011,421016018,0.0
23762,421016011,421016020,183.264995387
23763,421016012,421016013,859.097232576
23764,421016012,421016023,0.0
23765,421016013,421016014,135.466714475
23766,421016013,421016015,147.285559971
23767,421016013,421016016,0.0
23768,421016014,421016015,2164.53739997
23769,421016014,421016017,136.483699365
23770,421011316,421011318,1743.47306185
23771,421011316,421011321,0.0
23772,421011316,421011322,1589.45446495
23773,421011316,421011323,771.927102316
23774,421011317,421011318,1329.00844583
23775,421011317,421011319,507.842854444
23776,421011318,421011319,3263.74245426
23777,421011318,421011320,1426.95787561
23778,421011318,421011321,316.737831133
23779,421011318,421011322,0.0
23780,421011319,421011320,310.181887674
23781,421011319,421013817,1229.47132823
23782,421011320,421011321,469.018289285
23783,421011320,421011324,1489.85114183
23784,421011321,421011322,1343.25192537
23785,421011321,421011324,570.883558338
23786,421011321,421011325,0.0
23787,421011322,421011323,380.609157525
23788,421011322,421011324,0.0
23789,421011322,421011325,1723.17051596
23790,421011323,421011325,884.835432221
23791,421011324,421011325,390.378876654
23792,421011401,421011404,1344.13603622
23793,421011401,421011405,1416.65297597
23794,421011402,421011403,943.83598564
23795,421011402,421011407,741.796028622
23796,421011402,421011409,575.234862147
23797,421011403,421011404,2645.81498201
23798,421011403,421011408,1123.57842219
23799,421011403,421011409,226.182915365
23800,421011403,421011507,0.0
23801,421011404,421011405,316.635205949
23802,421011404,421011408,267.965176268
23803,421011404,421011507,387.566532083
23804,421011405,421011406,1116.42447859
