,low,high
5832,48900098758,48900118760
5833,48900108759,48900128761
5834,48900108759,26100065753
5835,49301018853,49301038855
5836,49301018853,49303118863
5837,49301018853,49304168868
5838,49301018853,294072803
5839,49301018853,294074805
5840,49301028854,49301038855
5841,49301028854,49301048856
5842,49301028854,49302068858
5843,49301028854,49302078859
5844,49301038855,49301048856
5845,49301038855,49302078859
5846,49301038855,49304168868
5847,49301038855,294072803
5848,49301038855,294074805
5849,49301048856,49302068858
5850,49301048856,49302088860
5851,49301048856,130009104
5852,49301048856,130022117
5853,49302058857,49302068858
5854,49302058857,49302078859
5855,49302058857,49302088860
5856,49302058857,49302098861
5857,49302058857,49304148866
5858,49302058857,49304158867
5859,49302058857,25500065696
5860,49302058857,25500075697
5861,49302068858,49302078859
5862,49302068858,49302088860
5863,49302078859,49304158867
5864,49302078859,49304168868
5865,49302088860,13000499
5866,49302088860,130009104
5867,49302088860,25500075697
5868,49302088860,130021116
5869,49302088860,130022117
5870,49302098861,49304148866
5871,49302098861,49304158867
5872,49302098861,25500035693
5873,49302098861,25500065696
5874,49302098861,25500075697
5875,49303108862,49303118863
5876,49303108862,49303128864
5877,49303118863,49303128864
5878,49303118863,49304158867
5879,49303118863,49304168868
5880,49303118863,294071802
5881,49303118863,294072803
5882,49303128864,49303138865
5883,49303128864,49304158867
5884,49303138865,49304148866
5885,49303138865,49304158867
5886,49304148866,49304158867
5887,49304148866,25500035693
5888,49304158867,49304168868
5889,49501018869,49502018870
5890,49501018869,49502028871
5891,49501018869,49503018872
5892,49501018869,49504018873
5893,49501018869,3000426
5894,49501018869,30100046016
5895,49502018870,49502028871
5896,49502018870,49504018873
5897,49502028871,49504018873
5898,49502028871,30100026014
5899,49502028871,30100046016
5900,49503018872,49504018873
5901,49503018872,13501092942
5902,49503018872,3000426
5903,49504018873,13501092942
5904,50700018936,50700048939
5905,50700018936,5070018940
5906,50700018936,12700032906
5907,50700018936,3250036305
5908,50700028937,50700038938
5909,50700028937,5070018940
5910,50700028937,5070048941
5911,50700038938,5070018940
5912,50700038938,5070048941
5913,50700038938,12700022905
5914,50700038938,12700032906
5915,50700038938,12700062909
5916,50700048939,5070018940
5917,50700048939,5070048941
5918,50700048939,27100045795
5919,50700048939,3230046292
5920,5070018940,5070048941
5921,5070018940,12700032906
5922,5070018940,12700062909
5923,5070048941,12700022905
5924,5070048941,3230046292
5925,3900021024,3900101032
5926,3900021024,3900141036
5927,3900021024,32100056266
5928,3900021024,32100096270
5929,3900101032,15710683329
5930,3900141036,3900331054
5931,3900141036,32100056266
5932,3900141036,32100136273
5933,3900331054,32100066267
5934,3900331054,32100136273
5935,293065609,293071615
5936,293065609,293146689
5937,293065609,293152695
5938,293065609,293155698
5939,293066610,293067611
5940,293066610,293068612
5941,293066610,293132675
5942,293066610,293161703
5943,293067611,293068612
5944,293067611,293069613
5945,293067611,293111654
5946,293067611,293166708
5947,293067611,293171713
5948,293068612,293069613
5949,293068612,293161703
5950,293069613,293111654
5951,293069613,293115658
5952,293069613,293135678
5953,293069613,293161703
5954,293069613,293166708
5955,293069613,293179720
5956,293070614,293073617
5957,293070614,293075619
5958,293070614,293077621
5959,293070614,293086630
5960,293070614,293115658
5961,293071615,293112655
5962,293071615,293113656
5963,293071615,293135678
5964,293071615,293146689
5965,293072616,293088632
5966,293072616,293124667
5967,293072616,293137680
5968,293072616,293144687
5969,293072616,293165707
5970,293073617,293074618
5971,293073617,293075619
5972,293073617,293112655
5973,293073617,293115658
5974,293074618,293075619
5975,293074618,293094638
5976,293074618,293142685
5977,293074618,293176718
5978,293075619,293086630
5979,293075619,293094638
5980,293075619,293130673
5981,293075619,293176718
5982,293076620,293093637
5983,293076620,293130673
5984,293077621,293078622
5985,293077621,293086630
5986,293077621,293119662
5987,293077621,293132675
5988,293077621,293161703
5989,293077621,293179720
5990,293078622,293086630
5991,293078622,293119662
5992,293078622,293132675
5993,293079623,293091635
5994,293079623,293102645
5995,293079623,293119662
5996,293080624,293081625
5997,293080624,293117660
5998,293080624,293150693
5999,293080624,293180721
6000,293081625,293117660
6001,293081625,293150693
6002,293081625,293180721
6003,293082626,293090634
6004,293082626,293104647
6005,293082626,293117660
6006,293082626,293120663
6007,293082626,293154697
6008,293082626,293157700
6009,293082626,293180721
6010,293083627,293085629
6011,293083627,293091635
6012,293083627,293092636
6013,293083627,293117660
6014,293083627,293122665
6015,293083627,293154697
6016,293084628,293090634
6017,293084628,293108651
6018,293084628,293110653
6019,293084628,293157700
6020,293085629,293090634
6021,293085629,293104647
6022,293085629,293122665
6023,293085629,293153696
6024,293085629,293154697
6025,293086630,293130673
6026,293087631,293088632
6027,293087631,293100643
6028,293087631,293103646
6029,293087631,293105648
6030,293087631,293170712
6031,293087631,294104835
6032,293088632,293090634
6033,293088632,293100643
6034,293088632,293110653
6035,293088632,293124667
6036,293088632,293165707
6037,293088632,293170712
6038,293088632,293181722
6039,293089633,293097640
6040,293089633,293148691
6041,293090634,293104647
6042,293090634,293108651
6043,293090634,293110653
6044,293090634,293153696
6045,293090634,293157700
6046,293090634,293181722
6047,293091635,293092636
6048,293091635,293102645
6049,293091635,293117660
6050,293092636,293102645
6051,293092636,293122665
6052,293092636,293138681
6053,293093637,293097640
6054,293093637,293102645
6055,293093637,293130673
6056,293093637,293145688
6057,293093637,293173715
6058,293094638,293095639
6059,293094638,293097640
6060,293094638,293130673
6061,293094638,293142685
6062,293094638,293145688
6063,293094638,293151694
6064,293094638,293174716
6065,293094638,293184725
6066,293095639,293098641
6067,293095639,293134677
6068,293095639,293142685
6069,293095639,293149692
6070,293095639,293151694
6071,293095639,293168710
6072,293096951,293096952
6073,293096951,293099642
6074,293096951,293126669
6075,293096951,293151694
6076,293096951,293168710
6077,293096951,293174716
6078,293096952,293099642
6079,293097640,293145688
6080,293097640,293148691
6081,293097640,293173715
6082,293097640,9102041762
6083,293098641,293099642
6084,293098641,293134677
6085,293098641,293149692
6086,293098641,293168710
6087,293099642,293101644
6088,293099642,293106649
6089,293099642,293134677
6090,293099642,293168710
6091,293099642,293169711
6092,293099642,293186727
6093,293099642,293187728
6094,293099642,293188955
6095,293099642,293188956
6096,293099642,293189729
6097,293099642,293190730
6098,293099642,293191731
6099,293100643,293105648
6100,293100643,293110653
6101,293101644,293106649
6102,293101644,293127670
6103,293101644,293134677
6104,293101644,293160702
6105,293102645,293119662
6106,293102645,293138681
6107,293103646,293170712
6108,293103646,293183724
6109,293103646,294097828
6110,293103646,294104835
6111,293103646,9102021761
6112,293103646,9102051763
6113,293104647,293153696
6114,293104647,293154697
6115,293104647,293157700
6116,293105648,294098829
6117,293105648,294104835
6118,293105648,294108839
6119,293106649,293158953
6120,293106649,293158954
6121,293106649,293160702
6122,293106649,293169711
6123,293107650,293116659
6124,293108651,293157700
6125,293109652,293129672
6126,293109652,293143686
6127,293109652,293162704
6128,293109652,293172714
6129,293111654,293166708
6130,293112655,293113656
6131,293112655,293115658
6132,293112655,293135678
6133,293112655,293146689
6134,293113656,293146689
6135,293114657,293165707
6136,293114657,293181722
6137,293115658,293135678
6138,293115658,293179720
6139,293116659,293141684
6140,293117660,293154697
6141,293117660,293180721
6142,293118661,293159701
6143,293119662,293132675
6144,293120663,293150693
6145,293120663,293157700
6146,293120663,293180721
6147,293121664,293125668
6148,293121664,293163705
6149,293121664,293173715
6150,293122665,293138681
6151,293122665,293153696
6152,293123666,293139682
6153,293124667,293137680
6154,293124667,293144687
6155,293124667,293164706
6156,293124667,293170712
6157,293124667,9102051763
6158,293125668,293137680
6159,293125668,293148691
6160,293125668,293164706
6161,293126669,293128671
6162,293126669,293158954
6163,293126669,293169711
6164,293126669,3250016300
6165,293127670,293129672
6166,293127670,293134677
6167,293127670,293162704
6168,293128671,293169711
6169,293129672,293134677
6170,293129672,293149692
6171,293130673,293145688
6172,293131674,293150693
6173,293132675,293161703
6174,293133676,293171713
6175,293134677,293149692
6176,293136679,293166708
6177,293136679,293182723
6178,293137680,293144687
6179,293137680,293164706
6180,293143686,293172714
6181,293144687,293164706
6182,293146689,293152695
6183,293146689,293155698
6184,293146689,293172714
6185,293150693,293180721
6186,293151694,293168710
6187,293151694,293174716
6188,293151694,293184725
6189,293152695,293155698
6190,293158953,293169711
6191,293158954,293169711
6192,293159701,294021752
6193,293159701,294096827
6194,293159701,294102833
6195,293161703,293179720
6196,293163705,293173715
6197,293164706,9102041762
6198,293164706,9102061764
6199,293164706,9102051763
6200,293165707,293181722
6201,293166708,293171713
6202,293167709,293175717
6203,293168710,293185726
6204,293168710,293188955
6205,293168710,293190730
6206,293170712,293183724
6207,293170712,9102051763
6208,293174716,293184725
6209,293175717,293182723
6210,293178719,294103834
6211,293183724,9102021761
6212,293183724,9102051763
6213,293185726,293188955
6214,293185726,293190730
6215,10300011854,10300021855
6216,10300011854,10300031856
6217,10300011854,10300041857
6218,10300011854,10500031860
6219,10300021855,10300031856
6220,10300021855,10300041857
6221,10300031856,10300041857
6222,10300031856,13501092942
6223,10300031856,13504042968
6224,10300041857,13504042968
6225,10300041857,13504092973
6226,10500011858,10500021859
6227,10500011858,10500031860
6228,10500011858,10500041861
6229,10500021859,10500031860
6230,10500031860,10500041861
6231,10900011866,10900021867
6232,10900011866,10900041868
6233,10900011866,109031870
6234,10900011866,24300045507
6235,10900011866,22900015418
6236,10900021867,10900041868
6237,10900021867,109031869
6238,10900021867,109031870
6239,10900041868,109031869
6240,10900041868,24300025505
6241,10900041868,24300045507
6242,109031869,109031870
6243,109031869,22900015418
6244,109031869,22900045420
6245,109031870,22900015418
6246,12301012886,12301022887
6247,12301012886,12302012888
6248,12301012886,12302022889
6249,12301012886,12303012891
6250,12301012886,12303022892
6251,12301012886,12304012894
6252,12301022887,12303022892
6253,12301022887,12304012894
6254,12302012888,12302022889
6255,12302012888,12302032890
6256,12302012888,12304012894
6257,12302022889,12302032890
6258,12302022889,28500095884
6259,12302022889,28500265893
6260,12302022889,28500325898
6261,12302032890,12304012894
6262,12302032890,28500165888
6263,12302032890,28500265893
6264,12302032890,28500305896
6265,12303012891,12303022892
6266,12303012891,12303032893
6267,12303012891,25500035693
6268,12303012891,25500055695
6269,12303012891,25500085698
6270,12303022892,12304012894
6271,12303022892,12304022895
6272,12303032893,25500055695
6273,12303032893,25500085698
6274,12304012894,12304022895
6275,12700012904,12700022905
6276,12700012904,12700042907
6277,12700012904,12700052908
6278,12700012904,12700062909
6279,12700012904,12700072910
6280,12700012904,3230026286
6281,12700012904,3230026287
6282,12700022905,12700062909
6283,12700022905,3230026286
6284,12700022905,3230026287
6285,12700022905,3230046292
6286,12700032906,12700042907
6287,12700032906,12700052908
6288,12700032906,12700062909
6289,12700032906,28300015873
6290,12700042907,12700052908
6291,12700042907,28300015873
6292,12700042907,28300065878
6293,12700052908,12700062909
6294,12700052908,12700072910
6295,12700062909,12700072910
6296,13100012917,13100052921
6297,13100012917,13100082924
6298,13100012917,13100092925
6299,13100012917,24900025624
6300,13100012917,24900065628
6301,13100012917,24900185640
6302,13100012917,29700126001
6303,13100012917,3110046238
6304,13100022918,13100032919
6305,13100022918,13100042920
6306,13100022918,13100052921
6307,13100022918,13100062922
6308,13100022918,13100072923
6309,13100022918,13100092925
6310,13100032919,13100042920
6311,13100032919,13100092925
6312,13100032919,24900055627
6313,13100032919,24900115633
6314,13100032919,24900145636
6315,13100042920,13100062922
6316,13100042920,24700015618
6317,13100052921,13100072923
6318,13100052921,13100082924
6319,13100052921,13100092925
6320,13100062922,24700015618
6321,13100062922,24700025619
6322,13100072923,13100082924
6323,13100082924,2830035879
6324,13100082924,3110046238
6325,13100092925,24900055627
6326,13100092925,24900065628
6327,13100092925,24900175639
6328,293188955,293190730
6329,293188956,293189729
6330,293188956,293190730
6331,294001732,294004735
6332,294001732,294005736
6333,294001732,294017748
6334,294001732,294018749
6335,294001732,294075806
6336,294002733,294003734
6337,294002733,294013744
6338,294002733,294014745
6339,294002733,294028759
6340,294002733,294029760
6341,294002733,294075806
6342,294003734,294004735
6343,294003734,294011742
6344,294003734,294012743
6345,294003734,294029760
6346,294003734,294075806
6347,294004735,294005736
6348,294004735,294010741
6349,294004735,294011742
6350,294004735,294075806
6351,294005736,294006737
6352,294005736,294009740
6353,294005736,294010741
6354,294006737,294007738
6355,294007738,294008739
6356,294007738,294009740
6357,294007738,294040771
6358,294007738,294044775
6359,294007738,294045776
6360,294007738,294110841
6361,294007738,294111842
6362,294007738,294112843
6363,294008739,294103834
6364,294008739,294110841
6365,294008739,294112843
6366,294009740,294010741
6367,294009740,294040771
6368,294009740,294111842
6369,294010741,294011742
6370,294010741,294039770
6371,294010741,294040771
6372,294011742,294012743
6373,294011742,294039770
6374,294011742,294040771
6375,294012743,294029760
6376,294012743,294030761
6377,294012743,294039770
6378,294013744,294014745
6379,294013744,294016747
6380,294013744,294028759
6381,294013744,294029760
6382,294013744,294109840
6383,294014745,294048779
6384,294014745,294075806
6385,294014745,294109840
6386,294015746,294017748
6387,294016747,294026757
6388,294016747,294027758
6389,294016747,294028759
6390,294016747,294048779
6391,294016747,294109840
6392,294019750,294020751
6393,294019750,294024755
6394,294019750,294025756
6395,294019750,294026757
6396,294020751,294024755
6397,294021752,294022753
6398,294021752,294047778
6399,294021752,294083814
6400,294021752,294094825
6401,294021752,294096827
6402,294021752,294099830
6403,294022753,294052783
6404,294022753,294094825
6405,294022753,294115846
6406,294023754,294024755
6407,294023754,294033764
6408,294024755,294025756
6409,294024755,294032763
6410,294024755,294033764
6411,294025756,294026757
6412,294025756,294032763
6413,294026757,294027758
6414,294026757,294032763
6415,294026757,294048779
6416,294026757,294109840
6417,294027758,294028759
6418,294027758,294031762
6419,294027758,294032763
6420,294028759,294029760
6421,294028759,294031762
6422,294029760,294030761
6423,294029760,294039770
6424,294030761,294037768
6425,294030761,294039770
6426,294031762,294032763
6427,294031762,294033764
6428,294031762,294037768
6429,294032763,294033764
6430,294033764,294034765
6431,294033764,294037768
6432,294033764,294062793
6433,294033764,294077808
6434,294034765,294036767
6435,294034765,294037768
6436,294034765,294062793
6437,294034765,294077808
6438,294035766,294044775
6439,294035766,294091822
6440,294036767,294037768
6441,294036767,294077808
6442,294036767,294113844
6443,294037768,294039770
6444,294037768,294041772
6445,294037768,294113844
6446,294038769,294091822
6447,294039770,294040771
6448,294039770,294041772
6449,294039770,294082813
6450,294039770,294113844
6451,294040771,294041772
6452,294040771,294043774
6453,294040771,294082813
6454,294040771,294106837
6455,294040771,294111842
6456,294041772,294082813
6457,294041772,294113844
6458,294042773,294043774
6459,294042773,294064795
6460,294042773,294065796
6461,294042773,294080811
6462,294043774,294082813
6463,294043774,294106837
6464,294044775,294045776
6465,294044775,294091822
6466,294045776,294047778
6467,294045776,294063794
6468,294045776,294106837
6469,294047778,294050781
6470,294047778,294063794
6471,294047778,294083814
6472,294047778,294102833
6473,294048779,294109840
6474,294049780,294050781
6475,294049780,294051782
6476,294049780,294076807
6477,294049780,294107838
6478,294050781,294051782
6479,294050781,294083814
6480,294051782,294053784
6481,294051782,294107838
6482,294052783,294053784
6483,294052783,294054785
6484,294052783,294115846
6485,294053784,294054785
6486,294053784,294060791
6487,294053784,294090821
6488,294053784,294092823
6489,294053784,294107838
6490,294054785,294055786
6491,294054785,294056787
6492,294054785,294059790
6493,294054785,294090821
6494,294054785,294115846
6495,294055786,294056787
6496,294055786,294059790
6497,294055786,294079810
6498,294055786,294089820
6499,294056787,294079810
6500,294056787,294100831
6501,294056787,294116847
6502,294057788,294058789
6503,294057788,294105836
6504,294058789,294081812
6505,294059790,294089820
6506,294059790,294090821
6507,294059790,294092823
6508,294060791,294061792
6509,294060791,294092823
6510,294061792,294076807
6511,294062793,294077808
6512,294063794,294076807
6513,294063794,294106837
6514,294064795,294065796
6515,294064795,294080811
6516,294065796,294066797
6517,294065796,294080811
6518,294067798,294068799
6519,294067798,294114845
6520,294068799,294087818
6521,294069800,294072803
6522,294069800,294077808
6523,294069800,294078809
6524,294069800,294085816
6525,294069800,294101832
6526,294070801,294077808
6527,294071802,294072803
6528,294071802,294078809
6529,294072803,294074805
6530,294072803,294078809
6531,294072803,294085816
6532,294072803,294086817
6533,294073804,294086817
6534,294074805,294086817
6535,294076807,294106837
6536,294077808,294085816
6537,294078809,294101832
6538,294079810,294089820
6539,294082813,294113844
6540,294084815,294101832
6541,294088819,294114845
6542,294090821,294092823
6543,294093824,294094825
6544,294093824,294098829
6545,294093824,294108839
6546,294094825,294095826
6547,294094825,294096827
6548,294094825,294099830
6549,294094825,294108839
6550,294095826,294099830
6551,294096827,294099830
6552,294097828,294104835
6553,294097828,294105836
6554,294097828,9102021761
6555,294098829,294100831
6556,294098829,294104835
6557,294098829,294108839
6558,294100831,294104835
6559,294103834,294110841
6560,294105836,294116847
6561,294105836,9102021761
6562,13501092942,13504042968
6563,13501092942,3000426
6564,13504042968,13504092973
6565,13504092973,32901016358
6566,13700012975,13700032977
6567,13700012975,13700042978
6568,13700022976,13700032977
6569,13700022976,13700042978
6570,13700022976,27100025793
6571,13700032977,13700042978
6572,13700032977,27100025793
6573,13700032977,27100035794
6574,13700042978,26504105777
6575,13700042978,26700015780
6576,14100013028,14100023029
6577,14100013028,14100033030
6578,14100023029,14100033030
6579,14100023029,14100043031
6580,14100023029,14100053032
6581,14100023029,14100113038
6582,14100023029,14100123039
6583,14100023029,14100143041
6584,14100033030,14100043031
6585,14100033030,14100053032
6586,14100043031,14100053032
6587,14100053032,14100063033
6588,14100053032,14100073034
6589,14100053032,14100103037
6590,14100053032,14100113038
6591,14100063033,14100073034
6592,14100063033,14100083035
6593,14100073034,14100083035
6594,14100073034,14100103037
6595,14100083035,14100093036
6596,14100083035,14100103037
6597,14100083035,14100283055
6598,14100093036,14100283055
6599,14100103037,14100113038
6600,14100103037,14100163043
6601,14100103037,14100193046
6602,14100103037,14100283055
6603,14100113038,14100123039
6604,14100113038,14100133040
6605,14100113038,14100163043
6606,14100113038,14100173044
6607,14100123039,14100133040
6608,14100123039,14100143041
6609,14100133040,14100143041
6610,14100133040,14100153042
6611,14100133040,14100173044
6612,14100143041,14100153042
6613,14100143041,14100183045
6614,14100153042,14100173044
6615,14100153042,14100183045
6616,14100163043,14100173044
6617,14100163043,14100193046
6618,14100163043,14100203047
6619,14100173044,14100183045
6620,14100173044,14100193046
6621,14100173044,14100203047
6622,14100173044,14100213048
6623,14100183045,14100213048
6624,14100193046,14100203047
6625,14100193046,14100223049
6626,14100193046,14100263053
6627,14100193046,14100283055
6628,14100203047,14100223049
6629,14100213048,14100223049
6630,14100213048,14100233050
6631,14100213048,14100243051
6632,14100223049,14100233050
6633,14100223049,14100243051
6634,14100223049,14100263053
6635,14100223049,14100273054
6636,14100223049,14100293056
6637,14100233050,14100243051
6638,14100243051,14100253052
6639,14100243051,14100293056
6640,14100253052,14100293056
6641,14100253052,14100313058
6642,14100253052,14100323059
6643,14100253052,14100333060
6644,14100263053,14100273054
6645,14100263053,14100283055
6646,14100263053,14100313058
6647,14100273054,14100293056
6648,14100273054,14100313058
6649,14100283055,14100303057
6650,14100283055,14100313058
6651,14100293056,14100313058
6652,14100303057,14100313058
6653,14100313058,14100323059
6654,14100323059,14100333060
6655,7000171,7000272
6656,7000171,7000373
6657,7000171,700175
6658,7000272,7000373
6659,7000272,7000474
6660,7000272,700175
6661,7000373,7000474
6662,7000373,700476
6663,7000474,700476
6664,13000196,13000398
6665,13000196,130009104
6666,13000196,130013108
6667,13000196,130015110
6668,13000196,130021116
6669,13000196,130022117
6670,13000297,130010105
6671,13000297,130023118
6672,13000297,130024119
6673,13000398,130013108
6674,13000398,130015110
6675,13000398,130017112
6676,13000398,130019114
6677,13000398,130020115
6678,13000499,130006101
6679,13000499,130011106
6680,13000499,25500075697
6681,13000499,130021116
6682,13000499,29700075996
6683,13000499,29700085997
6684,13000499,31100036235
6685,130005100,130007102
6686,130005100,130008103
6687,130005100,130016111
6688,130005100,130023118
6689,130006101,130014109
6690,130006101,130018113
6691,130006101,130021116
6692,130006101,31100036235
6693,130006101,3110026236
6694,130007102,130015110
6695,130007102,130016111
6696,130007102,130022117
6697,130008103,130010105
6698,130008103,130013108
6699,130008103,130016111
6700,130008103,130017112
6701,130008103,130018113
6702,130008103,130023118
6703,130009104,130021116
6704,130009104,130022117
6705,130010105,130018113
6706,130010105,130023118
6707,130010105,130024119
6708,130010105,3250046310
6709,130011106,25500075697
6710,130011106,25500115701
6711,130011106,25500135703
6712,130011106,29700075996
6713,130011106,29700085997
6714,130012107,130024119
6715,130012107,3250026304
6716,130012107,3250036307
6717,130012107,3250046311
6718,130013108,130014109
6719,130013108,130017112
6720,130013108,130018113
6721,130013108,130019114
6722,130013108,130020115
6723,130013108,130021116
6724,130014109,130018113
6725,130014109,130021116
6726,130015110,130016111
6727,130015110,130017112
6728,130015110,130022117
6729,130016111,130017112
6730,130017112,130020115
6731,130018113,28300045876
6732,130018113,3110026236
6733,24700015618,24700025619
6734,24700015618,24700035620
6735,24700025619,24700035620
6736,24700025619,24700045621
6737,24700025619,50500018929
6738,24700025619,50500028930
6739,24700025619,50500048932
6740,24700035620,24700045621
6741,24700045621,24700055622
6742,24700045621,50500018929
6743,24700045621,5050018934
6744,24700045621,50500048932
6745,24900015623,24900075629
6746,24900015623,24900125634
6747,24900015623,24900135635
6748,24900015623,24900155637
6749,24900025624,24900085630
6750,24900025624,24900125634
6751,24900025624,24900185640
6752,24900025624,24900195641
6753,24900025624,29700025991
6754,24900025624,29700126001
6755,24900035625,24900085630
6756,24900035625,29700025991
6757,24900045626,24900115633
6758,24900045626,24900145636
6759,24900045626,27300355808
6760,24900055627,24900115633
6761,24900055627,24900175639
6762,24900055627,27300245803
6763,24900055627,27300355808
6764,24900065628,24900155637
6765,24900065628,24900175639
6766,24900065628,24900185640
6767,24900065628,24900225643
6768,24900075629,24900095631
6769,24900075629,24900125634
6770,24900075629,24900135635
6771,24900075629,24900195641
6772,24900085630,24900195641
6773,24900085630,29700025991
6774,24900095631,24900105632
6775,24900095631,24900135635
6776,24900095631,24900175639
6777,24900095631,24900195641
6778,24900095631,24900205642
6779,24900095631,27300245803
6780,24900105632,24900135635
6781,24900105632,24900165638
6782,24900105632,24900175639
6783,24900105632,24900205642
6784,24900105632,24900225643
6785,24900115633,24900145636
6786,24900115633,27300245803
6787,24900115633,27300355808
6788,24900125634,24900155637
6789,24900125634,24900185640
6790,24900125634,24900195641
6791,24900135635,24900155637
6792,24900135635,24900165638
6793,24900135635,24900205642
6794,24900145636,27300355808
6795,24900155637,24900165638
6796,24900155637,24900185640
6797,24900155637,24900225643
6798,24900165638,24900225643
6799,24900175639,24900225643
6800,24900175639,27300245803
6801,25500015691,25500025692
6802,25500015691,25500085698
6803,25500015691,25500115701
6804,25500015691,25500125702
6805,25500015691,25500145704
6806,25500015691,25500155705
6807,25500025692,25500065696
6808,25500025692,25500075697
6809,25500025692,25500085698
6810,25500025692,25500105700
6811,25500025692,25500125702
6812,25500035693,25500065696
6813,25500035693,25500085698
6814,25500045694,25500095699
6815,25500045694,25500115701
6816,25500045694,25500145704
6817,25500045694,25500155705
6818,25500045694,250005182
6819,25500045694,250011187
6820,25500055695,25500085698
6821,25500055695,25500095699
6822,25500055695,25500145704
6823,25500065696,25500075697
6824,25500065696,25500085698
6825,25500075697,25500105700
6826,25500075697,25500135703
6827,25500085698,25500145704
6828,25500095699,25500145704
6829,25500095699,250005182
6830,25500105700,25500125702
6831,25500105700,25500135703
6832,25500115701,25500125702
6833,25500115701,25500135703
6834,25500115701,25500155705
6835,25500115701,250011187
6836,25500115701,29700075996
6837,25500125702,25500135703
6838,25500145704,25500155705
6839,26100015748,26100025749
6840,26100015748,26100055752
6841,26100015748,27300335806
6842,26100015748,27300345807
6843,26100025749,26100035750
6844,26100025749,26100055752
6845,26100025749,27300335806
6846,26100035750,26100045751
6847,26100035750,26100055752
6848,26100045751,26100055752
6849,26100045751,26100065753
6850,26100055752,26100065753
6851,26501015760,26501075761
6852,26501015760,26501135763
6853,26501015760,26501185764
6854,26501015760,26502155768
6855,26501015760,26502205769
6856,26501015760,26504065776
6857,26501015760,26504175779
6858,26501075761,26502155768
6859,26501075761,26504055775
6860,26501075761,26504065776
6861,26501075761,190306148
6862,26501095762,26501135763
6863,26501095762,26501195765
6864,26501095762,26503035770
6865,26501095762,26503125772
6866,26501095762,26504065776
6867,26501095762,26504165778
6868,26501095762,26504175779
6869,26501135763,26501185764
6870,26501135763,26501195765
6871,26501135763,26503145773
6872,26501135763,26504065776
6873,26501135763,26504165778
6874,26501135763,26504175779
6875,26501185764,26502115767
6876,26501185764,26502205769
6877,26501185764,26503145773
6878,26501195765,26503125772
6879,26501195765,26503145773
6880,26502025766,26502115767
6881,26502025766,26502155768
6882,26502025766,26503035770
6883,26502025766,26503085771
6884,26502025766,190101143
6885,26502025766,190305147
6886,26502025766,190306148
6887,26502115767,26502155768
6888,26502115767,26502205769
6889,26502115767,26503035770
6890,26502115767,26503125772
6891,26502115767,26503145773
6892,26502155768,26502205769
6893,26502155768,190306148
6894,26503035770,26503085771
6895,26503035770,26503125772
6896,26503085771,190101143
6897,26503085771,190102144
6898,26503125772,26503145773
6899,26504045774,26504055775
6900,26504045774,26504065776
6901,26504045774,26504105777
6902,26504045774,26700075785
6903,26504045774,26700095786
6904,26504055775,26504065776
6905,26504055775,26504105777
6906,26504055775,190306148
6907,26504055775,190410152
6908,26504065776,26504165778
6909,26504065776,26504175779
6910,26504105777,26700015780
6911,26504105777,26700095786
6912,26504165778,26504175779
6913,26700015780,26700035782
6914,26700015780,26700095786
6915,26700035782,32700036314
6916,26700075785,26700095786
6917,26700075785,31901016260
6918,27100015792,27100025793
6919,27100015792,27100035794
6920,27100015792,27100045795
6921,27100015792,3230036290
6922,27100025793,27100035794
6923,27100025793,27100045795
6924,27100045795,3230036289
6925,27100045795,3230036290
6926,27100045795,3230046292
6927,27300115796,27300125797
6928,27300115796,27300135798
6929,27300115796,27300315804
6930,27300115796,27300325805
6931,27300115796,27300435811
6932,27300125797,27300135798
6933,27300125797,27300315804
6934,27300125797,27300345807
6935,27300125797,27300355808
6936,27300125797,27300415809
6937,27300135798,27300145799
6938,27300135798,27300415809
6939,27300135798,27300435811
6940,27300145799,27300415809
6941,27300145799,27300435811
6942,27300215800,27300235802
6943,27300215800,27300455813
6944,27300225801,27300235802
6945,27300225801,27300245803
6946,27300225801,27300325805
6947,27300225801,27300445812
6948,27300225801,27300455813
6949,27300235802,27300245803
6950,27300235802,27300455813
6951,27300245803,27300325805
6952,27300245803,27300355808
6953,27300315804,27300325805
6954,27300315804,27300355808
6955,27300325805,27300355808
6956,27300325805,27300435811
6957,27300325805,27300445812
6958,27300335806,27300345807
6959,27300335806,27300355808
6960,27300345807,27300355808
6961,27300415809,27300435811
6962,27300415809,27300455813
6963,27300435811,27300445812
6964,27300435811,27300455813
6965,27300445812,27300455813
6966,130024119,3250046310
6967,130024119,3250046311
6968,150415134,15710083314
6969,190101143,190102144
6970,190101143,190305147
6971,190101143,190407149
6972,190102144,190203145
6973,190102144,190407149
6974,190102144,3250016300
6975,190203145,190204146
6976,190203145,190407149
6977,190203145,190409151
6978,190203145,3250016300
6979,190204146,190409151
6980,190204146,3250016299
6981,190204146,3250016300
6982,190305147,190306148
6983,190305147,190407149
6984,190306148,190407149
6985,190306148,190408150
6986,190306148,190410152
6987,190407149,190408150
6988,190407149,190409151
6989,190407149,3250016298
6990,190407149,3250016299
6991,190408150,190410152
6992,190408150,3250016298
6993,190409151,3250016298
6994,190409151,3250016299
6995,190410152,3250016298
6996,211001153,211002154
6997,211001153,211003155
6998,211001153,212008160
6999,211001153,212009161
7000,211002154,211003155
7001,211002154,212009161
7002,211002154,214019171
7003,211003155,212007159
7004,211003155,212008160
