,lo,hi,length
1687,291038281,291075318,826798819.617
1688,291039282,291041284,271222733.894
1689,291039282,291060303,576228631.882
1690,291039282,291061304,865046659.702
1691,291039282,291075318,235588890.725
1692,291039282,291092335,0.0
1693,291040283,291041284,459374427.452
1694,291040283,291045288,0.0
1695,291040283,291103346,65856021.9579
1696,291041284,291042285,325686172.833
1697,291041284,291045288,302822610.954
1698,291041284,291060303,818166826.593
1699,291041284,291103346,0.0
1700,291042285,291044287,10960001.4202
1701,291042285,291045288,87373738.2063
1702,291042285,291060303,332887961.512
1703,291043286,291070313,13373686.3646
1704,291043286,291080323,0.0
1705,291043286,291084327,117382372.119
1706,291043286,291085328,327199791.171
1707,291043286,291086329,225628437.328
1708,291044287,291045288,588299722.756
1709,291044287,291046289,277064931.155
1710,291044287,291060303,177393573.803
1711,291044287,291092335,0.0
1712,291045288,291046289,616983420.52
1713,291046289,291047290,446506534.448
1714,291046289,291048291,398135419.205
1715,291046289,291059302,46300596.4307
1716,291047290,291048291,296134495.737
1717,291047290,291049292,349171568.091
1718,291048291,291049292,316158712.262
1719,291048291,291052295,57579067.1897
1720,291048291,291054297,509032855.095
1721,291048291,291056299,0.0
1722,291048291,291059302,475447455.107
1723,291049292,291050293,134773911.372
1724,291049292,291051294,64717179.5342
1725,291049292,291052295,11665469.1838
1726,291050293,291051294,210379897.373
1727,291050293,291053296,147992927.789
1728,291051294,291052295,416288774.508
1729,291051294,291053296,106109898.83
1730,291052295,291053296,236207550.527
1731,291052295,291054297,486828970.276
1732,291053296,291054297,403321346.25
1733,291053296,291056299,133447463.738
1734,291053296,291089332,27386876.2688
1735,291053296,291117360,238313103.965
1736,291054297,291056299,653998093.323
1737,291054297,291059302,0.0
1738,291055298,291104347,483280286.581
1739,291055298,291111354,858000964.505
1740,291055298,292106488,0.0
1741,291056299,291059302,2045529208.42
1742,291056299,291089332,300528076.129
1743,291056299,291116359,0.0
1744,291057300,291102345,1401374238.2
1745,291057300,49301038855,658358873.191
1746,291057300,49301048856,387648524.554
1747,291057300,294074805,3469189005.13
1748,291057300,130022117,230671058.844
1749,291058301,291059302,3163508732.36
1750,291058301,291105348,0.0
1751,291058301,291107350,1966684049.61
1752,291058301,130007102,1365508017.5
1753,291059302,291105348,1046340443.81
1754,291059302,291107350,0.0
1755,291060303,291061304,0.0
1756,291060303,291092335,1302721126.87
1757,291061304,291064307,412843515.372
1758,291061304,291075318,416216258.825
1759,291061304,291092335,61099302.4684
1760,291061304,291094337,10154868.9245
1761,291062305,291063306,1406253750.21
1762,291062305,291064307,829413612.354
1763,291062305,291092335,1994918219.29
1764,291062305,291105348,851592735.47
1765,291062305,291114357,485201161.162
1766,291063306,291064307,267583776.071
1767,291063306,291065308,1709001858.52
1768,291063306,291105348,243859738.189
1769,291063306,291114357,747620272.415
1770,291063306,13000297,7484333.13675
1771,291063306,130005100,65383900.6313
1772,291063306,130023118,938047614.831
1773,291064307,291065308,3530854536.2
1774,291064307,291066309,905612689.453
1775,291064307,291067310,2011587473.52
1776,291064307,291092335,931001025.865
1777,291064307,291094337,341460592.339
1778,291065308,291066309,1496586808.74
1779,291065308,13000297,1244296315.39
1780,291065308,130024119,14570092.5254
1781,291066309,291067310,1345580384.26
1782,291066309,130012107,138710758.035
1783,291066309,130024119,614445099.591
1784,291067310,291068311,2217524330.88
1785,291067310,291095338,1798457219.6
1786,291067310,130012107,408713999.511
1787,291067310,3250026304,671366447.357
1788,291068311,291081324,1738066658.76
1789,291068311,291095338,348040807.898
1790,291068311,291106349,0.0
1791,291068311,291110353,25776502.7032
1792,291068311,3250026303,8227286.70395
1793,291068311,3250026304,111346231.467
1794,291069312,291073316,30981065.3139
1795,291069312,291083326,0.0
1796,291069312,291093336,625770559.943
1797,291069312,291108351,153520008.083
1798,291069312,291109352,137087419.378
1799,291070313,291071314,82678660.3467
1800,291070313,291080323,241391689.401
1801,291070313,291085328,4907221.56613
1802,291070313,291086329,0.0
1803,291071314,291076319,95821166.2819
1804,291071314,291080323,78587173.6983
1805,291071314,291112355,370763714.172
1806,291072315,291080323,184349243.786
1807,291072315,291099342,502991917.153
1808,291072315,291104347,29760263.284
1809,291072315,292160542,71659877.5618
1810,291073316,291108351,1290973859.41
1811,291073316,291110353,269615780.209
1812,291074317,291098341,187056908.481
1813,291074317,292117499,0.0
1814,291075318,291094337,223895578.112
1815,291076319,291080323,251582119.473
1816,291076319,291100343,212563848.777
1817,291076319,291112355,254109944.315
1818,291077320,291078321,0.0
1819,291077320,292118500,389609381.446
1820,291078321,292118500,48106549.2422
1821,291079322,291080323,57194671.4866
1822,291079322,291083326,432530292.479
1823,291079322,291093336,392347683.049
1824,291079322,291099342,251285792.383
1825,291079322,291100343,195313656.071
1826,291079322,291113356,471694567.739
1827,291080323,291086329,68907901.3576
1828,291080323,291087330,418599065.158
1829,291080323,291099342,358734296.429
1830,291080323,292160542,146161669.895
1831,291081324,291110353,2167167161.31
1832,291081324,3250026302,0.0
1833,291081324,3250026303,385591045.601
1834,291082325,291100343,0.0
1835,291082325,291106349,0.0
1836,291082325,291110353,724112043.121
1837,291082325,291112355,633147200.948
1838,291083326,291093336,344647191.516
1839,291083326,291100343,256477390.78
1840,291084327,291085328,319156351.603
1841,291084327,291086329,57883787.5986
1842,291084327,291087330,100006642.188
1843,291086329,291087330,1080723600.68
1844,291089332,291091334,145350311.059
1845,291089332,291115358,1503490314.29
1846,291089332,291116359,2792232256.45
1847,291089332,291117360,459022461.888
1848,291089332,294020751,106813199.931
1849,291090333,291096339,19770308.8328
1850,291091334,291117360,657158839.227
1851,291091334,294020751,985446487.754
1852,291092335,291105348,140992242.218
1853,291093336,291109352,153035863.224
1854,291093336,291111354,82429310.6791
1855,291093336,291113356,317754893.253
1856,291094337,291095338,15825556.1024
1857,291098341,292117499,356760084.758
1858,291099342,291104347,507656650.236
1859,291099342,291111354,182862612.23
1860,291099342,291113356,403310843.673
1861,291100343,291101344,263775190.209
1862,291100343,291110353,0.0
1863,291100343,291112355,105504680.527
1864,291101344,291108351,0.0
1865,291101344,291110353,272228509.619
1866,291102345,291107350,1992311671.96
1867,291102345,130022117,220679189.346
1868,291104347,291111354,983426411.785
1869,291105348,291114357,233677655.682
1870,291106349,291110353,320752028.822
1871,291107350,130007102,252386577.62
1872,291107350,130022117,123260591.225
1873,291108351,291110353,140993118.102
1874,291109352,291111354,154715468.705
1875,291111354,291113356,1090240219.47
1876,5501001234,5501011235,137578641.82
1877,5501001234,5501031237,313874920.603
1878,5501001234,5501051239,204369638.909
1879,5501001234,5501101243,0.0
1880,5501001234,5501111244,78024615.9918
1881,5501001234,5504071269,0.0
1882,5501001234,5504081270,72766649.7709
1883,5501001234,5504121273,0.0
1884,47903458627,47903448626,145790783.62
1885,47903458627,47903498628,296569913.587
1886,47903458627,47903568631,283205649.588
1887,47903458627,47903598632,456885706.504
1888,4300011161,4300021162,979541352.657
1889,4300011161,4300031163,10343236900.8
1890,4300011161,4300041164,3076457031.19
1891,4300011161,4300081168,5693708153.18
1892,4300011161,37100016883,432024859.975
1893,4300011161,37100026884,1595886508.58
1894,4300011161,37700016937,643733044.105
1895,4300011161,24300035506,4033316579.16
1896,4300021162,4300031163,1234887740.79
1897,4300021162,4300041164,11531423874.8
1898,4300021162,4300051165,403251383.856
1899,4300021162,4300061166,9863206823.03
1900,4300021162,4300081168,18708605048.2
1901,4300031163,4300051165,3995535620.32
1902,4300031163,4300081168,1045864185.96
1903,4300031163,44300018055,1310832187.71
1904,4300031163,37100026884,3875986343.88
1905,4300041164,4300061166,9783868916.05
1906,4300041164,37700016937,1897098063.78
1907,4300041164,37700026938,724550068.267
1908,4300041164,37700036939,456189824.114
1909,4300051165,4300061166,1415371865.98
1910,4300051165,4300071167,1369359053.7
1911,4300061166,4300071167,9114177904.44
1912,4300061166,37700036939,2130360044.99
1913,4300071167,37700036939,28656336.2451
1914,4700011174,4700021175,1453385460.33
1915,4700011174,4700081181,440790277.753
1916,4700011174,4700091182,11089065585.1
1917,4700011174,13100032919,1915004176.32
1918,4700011174,13100042920,1092652657.47
1919,4700011174,24700015618,2588796683.25
1920,4700011174,24900145636,1000194507.56
1921,4700021175,4700031176,2377943809.73
1922,4700021175,4700061179,455314263.835
1923,4700021175,4700081181,20254667.4413
1924,4700021175,24900145636,764470843.002
1925,4700031176,4700041177,9477195501.41
1926,4700031176,4700061179,1445710570.73
1927,4700031176,4700071180,2867624816.47
1928,4700031176,24900145636,183127672.825
1929,4700041177,4700071180,4048021481.09
1930,4700041177,24900145636,104914223.652
1931,4700041177,26100025749,757733535.173
1932,4700041177,27300335806,212164728.971
1933,4700041177,27300355808,392614415.101
1934,4700051178,4700071180,6350394391.33
1935,4700051178,4700091182,4914290541.09
1936,4700051178,42700047285,769246882.872
1937,4700051178,21500195045,417857575.879
1938,4700051178,21500245050,437124865.024
1939,4700051178,24700015618,166151305.084
1940,4700051178,24700035620,248356350.825
1941,4700061179,4700071180,39137277.2006
1942,4700061179,4700081181,201631032.74
1943,4700061179,4700091182,1789972149.94
1944,4700071180,4700091182,5903762920.76
1945,4700071180,21500195045,825141415.654
1946,4700071180,26100025749,351653080.974
1947,4700071180,26100035750,521415575.723
1948,4700071180,26100045751,802401548.853
1949,4700081181,4700091182,286860157.192
1950,4700091182,24700015618,1174214797.01
1951,5300041217,5300191232,4359817371.85
1952,5300041217,45303088254,1417056878.83
1953,5300191232,29901096007,491165155.973
1954,44300018055,44300028057,8986908554.7
1955,44300018055,44300028058,399598633.909
1956,44300018055,44300038056,7942624813.1
1957,44300018055,44300048060,316575082.398
1958,44300018055,37100026884,3404593084.85
1959,44300028057,44300038056,835222554.189
1960,44300028057,44300048059,19380763831.3
1961,44300028058,44300038056,120574386.242
1962,44300028058,44300048060,326065512.477
1963,44300038056,44300048059,39836405592.1
1964,44300038056,44300048060,527085485.598
1965,44300038056,37100026884,4235335116.79
1966,44300038056,37100036885,2757957611.84
1967,44300048059,37100036885,3276622169.39
1968,44300048059,10500041861,24444875943.8
1969,45102138101,45104228120,4263404393.84
1970,45102138101,41300027162,2054973828.19
1971,45102138101,9502051798,1698708974.01
1972,45102138101,32700036314,0.0
1973,45103588115,38300036978,415053877.369
1974,45103588115,43100017304,3617589238.2
1975,45104228120,41300027162,449738312.291
1976,45104228120,41300037163,2174409683.98
1977,45104228120,41300047164,1771188831.09
1978,45301018126,45301148139,1773814676.74
1979,45301018126,45301168141,1553381850.2
1980,45301018126,45301178142,798590714.222
1981,45301018126,45301208145,2827224012.99
1982,45301018126,45301298154,256796816.184
1983,45301018126,45304018318,1886684972.48
1984,45301018126,45304078324,2174155982.61
1985,45301048129,45301408165,385717973.101
1986,45301048129,45301538175,311117652.884
1987,45301048129,45301648181,140297938.33
1988,45301048129,45302118191,169422698.33
1989,45301058130,45301068131,5939563014.22
1990,45301058130,45301198144,0.0
1991,45301058130,45301208145,2332906984.24
1992,45301058130,45301258150,3140863.47792
1993,45301058130,45301548176,1534465705.51
1994,45301068131,45301148139,2684980196.35
1995,45301068131,45301198144,49044513.1893
1996,45301068131,45301208145,0.0
1997,45301068131,214019171,2763865667.29
1998,45301148139,45301158140,273191742.376
1999,45301148139,45301198144,80411588.523
2000,45301148139,45301208145,85085024.9005
2001,45301148139,45301388163,379435496.357
2002,45301148139,45304018318,3058794339.08
2003,45301148139,211003155,0.0
2004,45301148139,214019171,192493830.356
2005,45301158140,45304018318,309786100.957
2006,45301168141,45301298154,47069019.6953
2007,45301168141,45304078324,3321504331.95
2008,45301178142,45301208145,1137849954.96
2009,45301178142,45301218146,912425160.427
2010,45301178142,45301228147,381268915.362
2011,45301178142,45301258150,90492402.4979
2012,45301178142,45301288153,74769289.5951
2013,45301178142,45301298154,585471274.516
2014,45301178142,45301548176,23291942.4292
2015,45301188143,45301218146,29791588.0323
2016,45301188143,45301398164,0.0
2017,45301188143,45301518173,423071493.966
2018,45301188143,45301568177,907013626.143
2019,45301198144,45301208145,61706350.9938
2020,45301208145,45301258150,448741897.561
2021,45301218146,45301228147,684716913.481
2022,45301218146,45301288153,173722874.706
2023,45301218146,45301318156,52478815.9517
2024,45301218146,45301348159,263892372.338
2025,45301218146,45301398164,163434551.202
2026,45301218146,45301418166,345591777.892
2027,45301218146,45301518173,324624679.245
2028,45301218146,45301538175,3724017.31679
2029,45301218146,45301568177,0.0
2030,45301228147,45301268151,0.0
2031,45301228147,45301298154,815542351.47
2032,45301228147,45301518173,269860327.624
2033,45301248149,45301268151,939737307.901
2034,45301248149,45303258270,269537647.059
2035,45301248149,45303298274,18953112.0631
2036,45301248149,45304268343,557446731.148
2037,45301248149,45304328349,37748212.5673
2038,45301248149,45304348351,37681338.4765
2039,45301248149,45304388355,289890464.516
2040,45301248149,45304398356,343235977.298
2041,45301258150,45301548176,296335737.914
2042,45301268151,45301298154,333549571.135
2043,45301268151,45304268343,110302687.501
2044,45301268151,45304278344,12174709.2873
2045,45301268151,45304448361,152386980.01
2046,45301288153,45301538175,215204289.935
2047,45301288153,45301548176,77775724.7264
2048,45301298154,45304078324,148549638.556
2049,45301298154,45304278344,684907966.86
2050,45301298154,45304368353,442383718.29
2051,45301318156,45301348159,44325210.3925
2052,45301318156,45301538175,136255254.616
2053,45301348159,45301418166,32405174.8753
2054,45301348159,45301538175,248735494.068
2055,45301388163,45304018318,343810029.119
2056,45301388163,211003155,4723463.33213
2057,45301388163,214019171,0.0
2058,45301398164,45301408165,450529859.403
2059,45301398164,45301418166,658810014.38
2060,45301398164,45301568177,1268356443.57
2061,45301398164,45301648181,556207796.053
2062,45301398164,45302238203,357722232.192
2063,45301398164,45302488227,0.0
2064,45301408165,45301418166,95985154.5644
2065,45301408165,45301538175,159580946.258
2066,45301408165,45301648181,221759728.399
2067,45301418166,45301538175,850083327.519
2068,45301538175,45301548176,700565426.755
2069,45301568177,45302238203,0.0
2070,45301568177,45302488227,21603054.5527
2071,45301648181,45302098189,161330610.836
2072,45301648181,45302118191,325663482.889
2073,45301648181,45302178197,112927191.95
2074,45301648181,45302238203,52992975.663
2075,45301648181,45302248204,38654928.1507
2076,45302088188,45302778246,487216383.482
2077,45302088188,45303118257,199349490.802
2078,45302088188,45303138259,43517701.2807
2079,45302088188,45303258270,127763037.251
2080,45302098189,45302118191,188482289.609
2081,45302098189,45302228202,760055266.832
2082,45302098189,45302248204,327064298.258
2083,292102484,292127509,303366875.286
2084,292102484,292133515,29961874.8968
2085,6100531358,6100141319,346289422.79
2086,6100531358,6100601365,408240989.053
2087,6100531358,6100691374,533078064.097
2088,6100531358,6100771382,1335353669.41
2089,45302148194,45302508229,1465391871.1
2090,45302148194,45302518230,6721377.24381
2091,45302148194,45303118257,0.0
2092,45302148194,45303138259,475436107.479
2093,45302178197,45302228202,144960734.799
2094,45302178197,45302238203,687870599.62
2095,45302178197,45302248204,375443615.082
2096,45302178197,45302488227,375190735.896
2097,45302228202,45302248204,54555171.8718
2098,45302238203,45302488227,14703903.9627
2099,45302508229,45302518230,507953173.997
2100,45302508229,45303078253,0.0
2101,45302508229,45303118257,389210524.511
2102,45302508229,45303138259,0.0
2103,45302508229,45303298274,675816128.754
2104,45302508229,45303408285,40948816.921
2105,45302508229,45303568298,159569376.022
2106,45302518230,45303078253,481570395.479
2107,45302518230,45303568298,0.0
2108,45302778246,45303118257,436695365.886
2109,45302778246,45303138259,0.0
2110,45303018247,45303178263,0.0
2111,45303018247,45303428287,464895516.85
2112,45303018247,45303518295,550820335.456
2113,45303018247,45303528296,778554403.968
2114,45303018247,45303548297,439578285.281
2115,45303018247,45303568298,214382087.507
2116,45303018247,45303588300,197091184.85
2117,45303018247,45304128329,169820481.517
2118,45303018247,45304548368,101315144.897
2119,45303028248,45303098255,227076394.457
2120,45303028248,45303108256,296314537.732
2121,45303028248,45303158261,1985955118.09
2122,45303028248,45303608302,1108791794.06
2123,45303038249,45303498293,893310325.701
2124,45303038249,45303618303,1128116538.62
2125,45303038249,45303658307,46416379.9697
2126,45303038249,45303668308,255301295.699
2127,45303078253,45303478292,598836738.102
2128,45303078253,45303568298,321032034.01
2129,45303078253,45303648306,1795211107.37
2130,45303088254,45303168262,5993994196.33
2131,45303098255,45303158261,766386343.189
2132,45303098255,45303508294,571493996.423
2133,45303098255,45303608302,16580707.3249
2134,45303098255,45304088325,421691264.792
2135,45303098255,45304358352,969710464.118
2136,45303108256,45303158261,141862867.499
2137,45303108256,45304068323,938877810.487
2138,45303108256,45304088325,524730403.059
2139,45303108256,45304118328,0.0
2140,45303108256,45304148331,1144701222.11
2141,45303108256,45304168333,216135030.022
2142,45303118257,45303138259,537847142.116
2143,45303118257,45303258270,209196287.322
2144,45303118257,45303298274,247876925.333
2145,45303148260,45303178263,316468357.57
2146,45303148260,45303308275,2797622800.07
2147,45303148260,45303398284,269586017.141
2148,45303148260,45303498293,931102304.474
2149,45303148260,45303548297,1169380487.13
2150,45303148260,45303578299,567232276.366
2151,45303148260,45303658307,1547200900.55
2152,45303158261,45304088325,135980702.828
2153,45303168262,45303248269,4104250033.24
2154,45303168262,45303618303,4339788673.95
2155,45303168262,45303658307,845702613.024
2156,45303178263,45303308275,537273529.879
2157,45303178263,45303478292,1230080170.57
2158,45303178263,45303548297,1412846633.23
2159,45303178263,45303568298,285070346.089
2160,45303178263,45303578299,364176641.944
2161,45303178263,45303648306,570477886.503
2162,45303188264,45303248269,679659099.21
2163,45303188264,45303308275,1556966644.04
2164,45303188264,45303388283,1139609773.47
2165,45303188264,45303688310,0.0
2166,45303248269,45303308275,0.0
2167,45303248269,45303658307,1151389165.74
2168,45303248269,45303688310,1137962617.52
2169,45303258270,45303298274,479460138.863
2170,45303298274,45303408285,56939293.9035
2171,45303298274,45303418286,141199133.195
2172,45303298274,45304218338,0.0
2173,45303298274,45304288345,289846690.745
2174,45303298274,45304388355,160366194.743
2175,45303308275,45303388283,1406784851.98
2176,45303308275,45303578299,464108804.267
2177,45303308275,45303648306,321924557.778
2178,45303308275,45303658307,1584289910.81
2179,45303308275,45303688310,144224171.193
2180,45303328277,45303408285,556060263.168
2181,45303328277,45303428287,747640761.561
2182,45303328277,45304618371,261754614.349
2183,45303388283,45303648306,1134705001.78
2184,45303398284,45303498293,145273226.684
2185,45303398284,45303518295,770255829.112
2186,45303398284,45303548297,621944499.41
2187,45303398284,45303638305,561408368.612
2188,45303408285,45303418286,153153957.232
2189,45303408285,45303428287,16107273.3896
2190,45303408285,45303568298,163932994.063
2191,45303408285,45304248341,95082179.398
2192,45303408285,45304378354,333337170.532
2193,45303408285,45304618371,77793412.5339
2194,45303418286,45304218338,52382151.187
2195,45303418286,45304288345,0.0
2196,45303418286,45304378354,309057523.557
2197,45303428287,45303568298,2409921704.98
2198,45303428287,45304128329,93306261.8273
2199,45303428287,45304548368,111166246.534
2200,45303428287,45304618371,486292672.724
2201,45303448289,45303528296,477424079.01
2202,45303448289,45304548368,342516216.541
2203,45303448289,45304588369,303614436.255
2204,45303448289,45304608370,247192506.282
2205,45303478292,45303568298,689556832.437
2206,45303478292,45303648306,198461113.723
2207,45303498293,45303628304,161110445.531
2208,45303498293,45303638305,166026187.436
2209,45303498293,45303658307,790204833.379
2210,45303498293,45303668308,566588219.715
2211,45303508294,45303528296,602426222.706
2212,45303508294,45303588300,326109065.246
2213,45303508294,45303608302,380995387.834
2214,45303508294,45304358352,967386030.607
2215,45303508294,45304588369,169221182.779
2216,45303518295,45303548297,342874591.914
2217,45303518295,45303588300,424038808.928
2218,45303518295,45303638305,171790851.456
2219,45303528296,45303588300,517995596.027
2220,45303528296,45304548368,101102652.736
2221,45303528296,45304588369,330390378.282
2222,45303548297,45303568298,0.0
2223,45303588300,45303608302,906073819.799
2224,45303588300,45303628304,0.0
2225,45303588300,45303638305,46430338.8604
2226,45303608302,45303628304,383677699.346
2227,45303608302,45303638305,0.0
2228,45303608302,45303668308,413511427.423
2229,45303618303,45303658307,1865458042.49
2230,45303628304,45303638305,720392987.001
2231,45303628304,45303668308,1340091003.57
2232,45303658307,45303688310,792133741.06
2233,35500296637,35500266634,455493241.098
2234,35500296637,35500676675,0.0
2235,35500296637,35500036611,480656285.568
2236,35500296637,35500886696,739823090.203
2237,35500296637,35501276734,402096039.816
2238,35500166624,35501146721,874506159.323
2239,35500166624,35500226630,751180822.156
2240,35500166624,35500156623,3707347792.96
2241,35500166624,35501276734,5488014953.7
2242,35501146721,35500986705,0.0
2243,35501146721,35501066713,6050862.74055
2244,35501146721,35500156623,920913615.414
2245,35501146721,35500936700,1054772285.07
2246,35501146721,35500206628,554289579.186
2247,35501146721,35501186725,133709289.998
2248,35501146721,35501166723,303593654.71
2249,35501146721,35500036611,216511463.609
2250,35501146721,35501136720,103699818.493
2251,35501146721,35501276734,836576309.737
2252,35501216728,35500046612,308976537.727
2253,35501216728,35500956702,0.0
2254,35501216728,35501066713,142761886.099
2255,35501216728,35501126719,527926629.203
2256,35501216728,35501186725,0.0
2257,35501216728,35500706678,197316195.637
2258,35501216728,35500486656,365884658.757
2259,35500046612,35500956702,525084274.854
2260,35500046612,35501066713,0.0
2261,35500046612,35500936700,266363991.292
2262,35500046612,35500206628,0.0
2263,35500046612,35501186725,329938732.841
2264,35500046612,35500486656,0.0
2265,35500046612,35500716679,0.0
2266,35500956702,35500946701,0.0
2267,35500956702,35500936700,0.0
2268,35500956702,35500486656,85417658.3686
2269,35500956702,35500726680,550363650.072
2270,35500956702,35500716679,108499747.05
2271,35500636671,35500056613,126915008.223
2272,35500636671,35500426650,170806363.165
2273,35500636671,35500866694,389960774.575
2274,35500636671,35500506658,0.0
2275,35500636671,35500666674,319083401.252
2276,35500636671,35500646672,466389159.941
2277,35500636671,35500196627,1001889383.7
2278,35500986705,35500936700,497758252.973
2279,35500986705,35500976704,92032273.7603
2280,35500986705,35500716679,230159165.035
2281,35500986705,35500746682,529989919.922
2282,35500986705,35501136720,253867259.539
2283,35501066713,35501126719,866212491.773
2284,35501066713,35501186725,395568494.689
2285,35501066713,35501166723,229728346.924
2286,35501126719,35501196726,402285305.727
2287,35501126719,35500706678,103503131.331
2288,35501126719,35501156722,0.0
2289,35501126719,35501166723,256286712.931
2290,35501196726,35500706678,451842800.429
2291,35501196726,35500326640,403031586.401
2292,35501196726,35501156722,401560626.772
2293,35501196726,35501166723,0.0
2294,35500056613,35500946701,792317986.25
2295,35500056613,35500666674,263014649.414
2296,35500056613,35500026610,127766711.499
2297,35500056613,35500876695,0.0
2298,35500056613,35500646672,332530348.85
2299,35500946701,35500486656,817267219.319
2300,35500946701,35500846692,0.0
2301,35500946701,35500666674,0.0
2302,35500946701,35500026610,104730145.624
2303,35500946701,35500876695,250626779.859
2304,35500946701,35500726680,209618987.932
2305,35501226729,35501176724,764431212.35
2306,35501226729,35500086616,930735585.154
2307,35501226729,35501276734,1026080803.8
2308,35501226729,35500066614,1319832046.5
2309,35501226729,35501266733,685821322.701
2310,35501176724,35501276734,591948054.733
2311,35501176724,35500066614,612309318.611
2312,35501176724,35500186626,2205860047.09
2313,35500076615,35500796687,263334565.757
2314,35500076615,35500526660,206007995.739
2315,35500076615,35500996706,205188297.193
2316,35500076615,35500826690,111392818.647
2317,35500076615,35500386646,47265651.204
2318,35500076615,35501036710,875442835.33
2319,35500796687,35500526660,348699221.22
2320,35500796687,35500246632,0.0
2321,35500796687,35500446652,418853424.353
2322,35500796687,35500476655,299653826.338
2323,35500796687,35500766684,178241647.355
2324,35500796687,35500466654,13189638.429
2325,35500796687,35500306638,0.0
2326,35500796687,35500386646,344232630.616
2327,35500526660,35500996706,472060979.194
2328,35500526660,35500826690,107392819.278
2329,35500526660,35500246632,270215426.585
2330,35500526660,35500446652,0.0
2331,35500996706,35500826690,428579346.525
2332,35500826690,35500246632,621408130.896
2333,35500826690,35500516659,688945327.401
2334,35500826690,35501036710,868800660.814
2335,35500916699,35500086616,908746671.428
2336,35500916699,35501206727,599101515.142
2337,35500916699,35500176625,195339979.682
2338,35500916699,35500656673,1484241102.93
2339,35500916699,35500196627,47186480.1997
2340,35500916699,35500926735,0.0
2341,35500916699,35500186626,2118021035.8
2342,35500086616,35500176625,295638428.71
2343,35500086616,35501246731,377416021.14
2344,35500086616,35500066614,928384995.599
2345,35500086616,35501266733,1065585708.95
2346,35500086616,35500186626,31447358.9894
2347,35500086616,35501256732,60908263.527
2348,35501116718,35500496657,343274926.463
2349,35501116718,35501036710,769023933.535
2350,35501116718,35500096617,60109181.7565
2351,35501116718,35501106717,449528852.234
2352,35501116718,40901077135,1082721795.92
2353,35500106618,35500236631,1620010407.9
2354,35500106618,35500126620,2672066102.76
2355,35500106618,35500256633,2706070640.62
2356,35500106618,40901037131,7993510462.81
2357,35500106618,24900035625,839197173.196
2358,35500106618,24900085630,104676858.172
2359,35500236631,35500126620,654192223.92
2360,35500236631,35501056712,1029246688.42
2361,35500236631,35500556663,209162698.029
2362,35500236631,35500546662,0.0
2363,35500236631,35501076714,1543375503.47
2364,35500236631,40901017129,3328937180.77
2365,35500236631,40901037131,925324423.305
2366,35500126620,35500256633,2430746917.5
2367,35500126620,35500116619,5292310097.79
2368,35500126620,35500366644,1406096031.0
2369,35500126620,35501056712,1141363359.85
2370,35500126620,35501086715,3690326191.76
2371,35500126620,35500276635,933594558.119
2372,35500256633,35500116619,5202697767.8
2373,35500256633,24900085630,408442750.429
2374,35500116619,35500366644,1350197035.16
2375,35500116619,24900085630,43688499.4887
2376,35500116619,24900095631,186617445.969
2377,35500116619,24900195641,495506519.755
2378,35500366644,35500276635,1501316706.16
2379,35500366644,35500146622,1309042706.35
2380,35500366644,35501026709,697440639.792
2381,35500366644,24900095631,512175277.184
2382,35500366644,27300235802,3796211422.56
2383,35500366644,27300245803,2699400170.79
2384,35501056712,35501086715,1383511628.58
2385,35501056712,35500556663,344102188.037
2386,35501056712,35500136621,424934421.108
2387,35501056712,35500356643,107289342.358
2388,35501056712,35501046711,291777351.907
2389,35501086715,35500276635,2082124357.01
2390,35501086715,35500376645,2515027822.18
2391,35501086715,35501046711,316394296.689
2392,35500276635,35500146622,2737286953.6
2393,35500276635,35500226630,2970487921.65
2394,35500276635,35500376645,1325059654.11
2395,35500556663,35500136621,544933210.501
2396,35500556663,35500356643,151457859.342
2397,35500556663,35500546662,740703577.639
2398,35500556663,35501076714,0.0
2399,35500146622,35500226630,6579140950.08
2400,35500146622,35501026709,1624628733.62
2401,35500146622,35501276734,2431149206.85
2402,35500146622,27300425810,1938235761.85
2403,35500146622,27300235802,16618805.7025
2404,35500226630,35500156623,481107894.107
2405,35500226630,35500376645,2437377739.55
2406,35500226630,35501276734,2868722032.65
2407,35500156623,35500346642,684800590.477
2408,35500156623,35500246632,353031749.2
2409,35500156623,35500376645,652312517.534
2410,35500156623,35500786686,182378556.238
2411,35500156623,35500806688,111874116.886
2412,35500156623,35501136720,3382653.47287
2413,35500156623,35500286636,201801780.261
2414,35500346642,35500246632,588381143.083
2415,35500346642,35501006707,1529180667.28
2416,35500346642,35500286636,792677046.833
2417,35500246632,35500446652,144038377.243
2418,35500246632,35500606668,530928535.057
2419,35500246632,35500616669,88699282.6821
2420,35500246632,35500756683,104138054.928
2421,35500246632,35500786686,764508894.482
2422,35500246632,35501006707,515433246.748
2423,35500246632,35500516659,767267408.767
2424,35500246632,35500746682,0.0
2425,35500246632,35500806688,210863641.791
2426,35500246632,35501136720,222979407.181
2427,35500266634,35500676675,552148629.157
2428,35500266634,35500886696,0.0
2429,35500266634,35501276734,797923294.922
2430,35500266634,35501266733,59723746.072
2431,35500266634,35501256732,963856063.136
2432,35501206727,35500176625,493330070.816
2433,35501206727,35500906698,552904498.03
2434,35501206727,35500656673,0.0
2435,35501206727,35500896697,10366814.4807
2436,35501206727,35500926735,372476742.414
2437,35501206727,35500926736,210015693.582
