,B01001e1,B01002e1,B02001e1,B02008e1,B02009e1,B02010e1,B02011e1,B02012e1,B02013e1,B03002e1,B03003e1,B08301e1,B08303e1,B09002e1,B09017e1,B11001e1,B11016e1,B12001e1,B15002e1,B16004e1,B17017e1,B17021e1,VTD
0,156.765832106,1.44837997054,156.765832106,129.567746686,0.0,0.0,0.0,0.0,27.1980854197,156.765832106,156.765832106,61.6053019146,61.6053019146,50.7916053019,2.03166421208,34.8659793814,34.8659793814,104.204712813,75.3026509573,139.332842415,34.8659793814,156.765832106,21502485266
0,2494.0,57.1,2494.0,1881.0,143.0,31.0,146.0,0.0,364.0,2494.0,2494.0,1619.0,1462.0,379.0,126.0,1390.0,1390.0,2129.0,1682.0,2289.0,1390.0,2494.0,45304308347
0,230.674955595,6.34191829485,230.674955595,210.301953819,24.1518650089,1.97158081705,0.0,0.0,14.458259325,230.674955595,230.674955595,91.3499111901,87.8996447602,31.7095914742,22.1802841918,71.6341030195,71.6341030195,202.744227353,179.24955595,221.474245115,71.6341030195,162.162522202,46100058435
0,6534.50151456,66.3966943569,6534.50151456,3128.14771823,554.560886666,14.5592983541,488.340507614,0.0,2500.6078955,6534.50151456,6534.50151456,3269.03109196,3221.92114268,1420.07263768,296.32459474,2176.30271326,2176.30271326,5174.37437457,3896.96390503,5915.733559,2176.30271326,6497.64402451,45302178197
0,1276.25265122,7.90074657795,1276.25265122,1101.03215511,0.0,0.0,39.9903264813,0.0,151.578416303,1276.25265122,1276.25265122,504.291536582,497.806950906,400.590797405,45.3521554777,365.072964701,365.072964701,910.998697445,744.823049527,1186.43663481,365.072964701,1276.25265122,21501665190
0,66.5643272006,19.4776414568,66.5643272006,34.4042038694,4.8368451916,0.0,4.39267886855,0.0,22.930599271,66.5643272006,66.5643272006,10.0364979082,10.0364979082,10.5537222106,14.9472299178,31.89777519,31.89777519,51.675211302,51.1621353369,63.7399270208,31.89777519,66.3476397785,294123854
0,1515.34354666,20.5813916449,1515.34354666,1202.16952417,176.85544898,4.73741154753,100.984181411,0.0,34.528837006,1515.34354666,1515.34354666,1007.50395063,994.724594652,100.367722421,100.776596961,274.076683738,274.076683738,1397.12924118,699.570541106,1500.73448841,274.076683738,739.517551689,40901207148
0,680.0,44.2,680.0,585.0,0.0,0.0,0.0,0.0,95.0,680.0,680.0,276.0,276.0,113.0,155.0,261.0,261.0,564.0,455.0,650.0,261.0,680.0,35500416649
0,2575.19331423,80.2493387602,2575.19331423,2122.9721288,0.0,11.0,0.0,0.0,454.221185428,2575.19331423,2575.19331423,1131.79180052,1123.649628,292.834474537,287.900440616,799.415377989,799.415377989,2000.43525244,1579.18468424,2319.66369729,799.415377989,2575.19331423,291007250
0,3781.70133949,47.3135778064,3781.70133949,3382.44968629,0.0,27.1888272432,0.0,0.0,399.251653202,3781.70133949,3781.70133949,1432.73735422,1420.21954667,1169.34656553,314.503809084,974.245668071,974.245668071,2651.22580883,2018.65033954,3384.59410148,974.245668071,3781.70133949,21501525176
0,509.496405005,29.5734569219,509.496405005,509.496405005,0.0,0.0,0.0,0.0,0.0,509.496405005,509.496405005,188.702314215,171.134949557,56.9792974342,174.179249998,247.978264,247.978264,460.388902442,417.591962932,492.138625024,247.978264,509.496405005,29700136002
0,230.910891089,9.13861386139,230.910891089,196.415841584,0.0,5.66336633663,0.0,0.0,34.7524752475,230.910891089,230.910891089,124.851485149,114.03960396,30.3762376238,40.6732673267,79.0297029703,79.0297029703,206.455445545,166.811881188,222.415841584,79.0297029703,230.910891089,31100016234
0,1287.34648586,34.7625548784,1287.34648586,1259.74449581,0.0,0.484245439469,0.0,0.0,27.6019900498,1287.34648586,1287.34648586,647.897322167,566.133693482,209.021198147,187.452989307,519.024074331,519.024074331,1073.82216047,917.718230195,1222.59185511,519.024074331,1272.33487724,310302959
0,3847.95585284,40.3871906355,3847.95585284,3082.62274247,0.0,31.0963210702,0.0,0.0,742.236789298,3847.95585284,3847.95585284,1236.26488294,1217.59665552,890.493979933,811.769230769,1135.3819398,1135.3819398,2673.14280936,2234.32943144,3368.95919732,1135.3819398,3847.95585284,21501305154
0,2494.46541982,87.043522959,2494.46541982,2173.98353131,162.9375,3.07692307692,12.824102989,0.0,146.258747052,2494.46541982,2494.46541982,978.41801132,971.032312512,585.280781728,581.733408084,872.158602563,872.158602563,2013.88693882,1654.74909233,2328.38518573,872.158602563,2494.46541982,14100903117
0,3443.04952065,38.9334460674,3443.04952065,2711.41335432,470.440387356,7.0,66.5180014695,0.0,242.765213216,3443.04952065,3443.04952065,1411.41141906,1392.89383585,959.504393557,237.233068633,1019.89294425,1019.89294425,2534.53596004,2062.31615688,3256.62533221,1019.89294425,3303.04952065,294077808
0,3247.90067301,120.027450184,3247.90067301,1069.93909103,1123.24045134,12.9943820225,0.0,0.0,1059.79829357,3247.90067301,3247.90067301,1207.12817763,1203.83488433,784.645660528,342.07249223,1055.00509412,1055.00509412,2485.43062656,1888.7585951,2852.86019739,1055.00509412,3212.66430938,294003734
0,203.947215885,4.77292632493,203.947215885,143.278703835,0.362776025237,0.329616724739,0.0,0.0,60.429589331,203.947215885,203.947215885,77.3719521901,73.2273803659,58.6454465291,24.1340653773,61.4075981293,61.4075981293,151.611850254,116.598382286,191.422838873,61.4075981293,203.947215885,42700057286
0,2732.03077975,42.337004104,2732.03077975,1880.54445964,630.562243502,160.865253078,11.0,0.0,204.058823529,2732.03077975,2732.03077975,1149.96374829,1149.96374829,831.413816689,67.805745554,800.293433653,800.293433653,1846.750342,1425.37961696,2462.18125855,800.293433653,2682.03077975,294160891
0,1810.76971609,24.1485804416,1810.76971609,1244.81072555,0.0,0.0,38.1293375394,0.0,527.829652997,1810.76971609,1810.76971609,696.794952681,696.794952681,432.880126183,107.659305994,551.006309148,551.006309148,1500.50157729,1060.89274448,1718.81072555,551.006309148,1810.76971609,21500345060
0,3496.11372774,56.9651924182,3496.11372774,2946.19529006,27.8724870764,0.0,7.3348650201,0.0,550.649626651,3496.11372774,3496.11372774,1047.74325101,1035.27398047,813.376220563,540.230327398,951.002871913,951.002871913,2520.78747846,2084.95117748,3253.894888,951.002871913,3496.11372774,46500218455
0,4928.50278179,73.1352639185,4928.50278179,4380.43419851,220.889735342,17.2716306156,334.928425094,0.0914866581957,136.550728138,4928.50278179,4928.50278179,2570.98329764,2471.81747807,1228.21238427,412.293481639,1980.3798894,1980.3798894,3820.6051123,3102.49541531,4554.77910122,1980.3798894,4928.50278179,35501246731
0,1441.51916376,21.8065505226,1441.51916376,1234.07108014,0.0,17.1512195122,118.425087108,23.6850174216,95.5567944251,1441.51916376,1441.51916376,674.614634146,674.614634146,410.812543554,43.2864111498,422.246689895,422.246689895,1088.69407666,814.27456446,1287.15818815,422.246689895,1441.51916376,14101283155
0,2585.81824637,53.4154310226,2585.81824637,2444.99338223,97.3755531669,0.0,63.87301399,0.0,12.6261558785,2585.81824637,2585.81824637,1482.49899137,1394.68583444,495.797335929,346.740593182,1050.93661232,1050.93661232,2224.3970939,1873.72985885,2482.56564359,1050.93661232,2585.81824637,293030574
0,8188.3834213,85.2595467246,8188.3834213,6947.86960571,60.9127600124,0.0,235.978888544,0.0,965.556038497,8188.3834213,8188.3834213,3551.4216082,3403.51940391,2457.45327538,390.801614405,2301.95032599,2301.95032599,5880.0149022,4822.16796026,7519.9493946,2301.95032599,8174.57652903,21500815106
0,31.47751606,1.02248394004,31.47751606,28.7205567452,0.267665952891,0.0,0.0,0.0,2.75695931478,31.47751606,31.47751606,18.3618843683,18.3618843683,2.9443254818,2.75695931478,15.5781584582,15.5781584582,27.9175588865,22.5107066381,29.6841541756,15.5781584582,31.47751606,294211941
0,2194.16781305,60.9775312022,2194.16781305,1982.83602057,59.0841291942,16.5923486186,31.7139657074,0.567020250723,140.512215908,2194.16781305,2194.16781305,1134.04143672,1071.79691677,490.645754082,254.662583479,737.495249737,737.495249737,1718.6290035,1408.18687975,2039.99351708,737.495249737,2194.16781305,18704013781
0,1926.30332634,73.8636472133,1926.30332634,1708.41702897,0.0,4.14577259475,0.0,0.0,272.472303207,1926.30332634,1926.30332634,670.583294972,658.836939287,463.47236288,379.263447735,615.574369597,615.574369597,1506.72798493,1190.30930217,1851.65638586,615.574369597,1926.30332634,21500145040
0,1112.31125722,18.5776412062,1112.31125722,849.401602979,0.0,0.0,0.0,0.0,262.909654239,1112.31125722,1112.31125722,486.776499338,445.006633017,203.677062272,105.591836735,291.22808268,291.22808268,836.164836284,629.721064192,987.28476879,291.22808268,1112.31125722,47904488651
0,761.70261894,45.835714263,761.70261894,717.63054732,38.0520156574,17.6883009289,0.100591715976,0.14606741573,8.38376744172,761.70261894,761.70261894,288.28544844,275.256620641,98.4481055143,216.279396922,294.781886883,294.781886883,616.353802956,543.877088901,706.014284701,294.781886883,706.025578493,391003A7025
0,34.7596153846,,34.7596153846,33.8942307692,0.865384615385,0.0,0.0,0.0,0.0,34.7596153846,34.7596153846,16.5865384615,16.5865384615,6.77884615385,7.21153846154,13.2692307692,13.2692307692,29.7115384615,26.5384615385,32.7403846154,13.2692307692,34.7596153846,26100055752
0,755.257441673,8.98222043443,755.257441673,522.470635559,0.0,14.4408688656,0.0,0.0,228.454545455,755.257441673,755.257441673,202.172164119,196.106999195,255.603378922,158.560740145,239.140788415,239.140788415,497.343523733,413.008849558,695.183427192,239.140788415,748.903459372,21501905213
0,3757.66781768,68.3737914365,3757.66781768,3174.42334254,48.1263812155,17.4250690608,289.145718232,0.0,283.908149171,3757.66781768,3757.66781768,1819.10255525,1717.69993094,1042.5808011,253.550414365,1295.17196133,1295.17196133,3028.30006906,2393.98411602,3615.67092541,1295.17196133,3757.66781768,21500735098
0,5.65925925926,0.102814814815,5.65925925926,3.54962962963,0.4,0.0148148148148,0.207407407407,0.0,1.69185185185,5.65925925926,5.65925925926,2.46814814815,2.38222222222,1.02222222222,1.18222222222,1.85481481481,1.85481481481,4.52148148148,3.6237037037,5.06666666667,1.85481481481,4.93037037037,5504081270
0,92.7107897472,3.33346022115,92.7107897472,75.8605371861,0.0,0.0,0.0,0.0,16.8502525611,92.7107897472,92.7107897472,46.0685175028,45.6995079182,14.4750372993,8.88198666048,25.8811486256,25.8811486256,76.7446294812,63.4404266499,88.2026586993,25.8811486256,92.7107897472,292118500
0,3280.09645583,55.1675939409,3280.09645583,2937.74131646,15.1727683086,4.18283712785,2.48450704225,0.0,365.812213907,3280.09645583,3280.09645583,1287.90991307,1276.50417567,767.61051247,384.464123487,1055.75852617,1055.75852617,2451.73542099,1862.06779257,2958.49984112,1055.75852617,3269.04306937,24900225643
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293179720
0,960.632879037,11.7724451809,960.632879037,886.362408403,7.05165069223,6.29912646598,0.0,0.0,65.8973292587,960.632879037,960.632879037,361.27475615,358.14233379,208.372832999,49.6612939628,243.436566719,243.436566719,680.490542337,489.60541517,888.701950271,243.436566719,956.668406988,46500128452
0,416.385434148,13.1398440712,416.385434148,397.560396612,7.81240063593,0.0,0.0,0.0,16.9649421462,416.385434148,416.385434148,181.172763229,178.355577045,112.266145029,34.6845971796,136.054372823,136.054372823,329.018414916,269.973772573,394.90769237,136.054372823,404.976849093,5700151288
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5501131246
0,5733.20272259,116.184138086,5733.20272259,4622.84082272,248.216283064,6.30633802817,555.701030574,36.0,404.462396903,5733.20272259,5733.20272259,2563.21110152,2482.41915936,1236.53596235,479.146890461,2008.3045932,2008.3045932,4462.34840523,3624.57397753,5235.13157153,2008.3045932,5733.20272259,35500066614
0,1172.52025354,52.622940064,1172.52025354,844.79420477,116.547811147,27.1518985201,0.0,4.68581818182,221.44773857,1172.52025354,1172.52025354,508.564112743,493.704078005,253.150219504,186.940525614,449.333122566,449.333122566,935.820429291,812.380276191,1066.62962201,449.333122566,1149.74379926,17500113619
0,1572.26846257,32.2111547614,1572.26846257,1568.47787159,0.164889253486,0.0123051681706,0.0,0.0,3.64068033081,1572.26846257,1572.26846257,347.116287268,340.334774663,457.112807245,235.681159723,412.164597115,412.164597115,1130.79987437,923.791246205,1410.10119455,412.164597115,1571.71596052,48900098758
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292116498
0,11.0521662246,0.386383731211,11.0521662246,10.7603890363,0.291777188329,0.0,0.0,0.0,0.0,11.0521662246,11.0521662246,4.8275862069,4.71264367816,1.79487179487,1.14942528736,4.22634836428,4.22634836428,9.78779840849,6.70203359859,10.3359858532,4.22634836428,11.0521662246,294210940
0,5528.23994126,,5528.23994126,2168.22003476,708.942722575,20.6491476255,8.59103630605,0.0,2840.93451415,5528.23994126,5528.23994126,2289.13562881,2190.5467462,1301.44975743,181.927837147,1666.88717346,1666.88717346,4289.37363887,3419.59145316,5100.25210972,1666.88717346,4863.52762784,45304078324
0,5522.75432526,100.860438293,5522.75432526,3949.46251442,74.6562860438,151.0,125.430219146,0.0,1381.8615917,5522.75432526,5522.75432526,2179.0911188,2112.0911188,1312.28027682,552.998846597,1636.24567474,1636.24567474,4189.8615917,3400.32756632,5104.66551326,1636.24567474,5485.75432526,291058301
0,2313.66890518,49.4784609233,2313.66890518,2137.23572561,71.8495282665,1.06049149338,19.9737088667,0.0,88.552717472,2313.66890518,2313.66890518,1136.46603904,1099.76745716,639.695951501,189.162040266,749.758288949,749.758288949,1668.32089009,1297.23051318,2082.75073169,749.758288949,2313.66890518,18701133734
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293065609
0,2579.67839647,15.5432298146,2579.67839647,1790.18337094,13.3844339623,0.0,0.0,0.0,776.110591559,2579.67839647,2579.67839647,811.90302134,800.269841302,1112.37169229,49.697551517,561.472268175,561.472268175,1648.35517644,1111.92795712,2336.44077529,561.472268175,2579.67839647,21502415260
0,995.0,43.6,995.0,712.0,13.0,15.0,299.0,0.0,3.0,995.0,995.0,559.0,554.0,225.0,87.0,254.0,254.0,854.0,691.0,966.0,254.0,995.0,5700181291
0,4463.52908233,94.4713316314,4463.52908233,3485.00926316,171.260666438,89.1116479813,341.873252536,14.3872771397,492.13340253,4463.52908233,4463.52908233,2255.79483723,2200.89388386,1030.52671996,357.81659506,1477.97168954,1477.97168954,3518.44194305,2724.00913303,4225.22485607,1477.97168954,4447.4814375,293129672
0,580.633615844,16.8080362227,580.633615844,363.940273094,15.7407143796,22.5680379747,14.9896193772,0.0,165.860368943,580.633615844,580.633615844,269.460550713,269.460550713,103.896281372,36.6979837356,183.773029726,183.773029726,465.535474428,348.019981969,547.629945761,183.773029726,534.170008249,291059302
0,1182.72727273,29.8181818182,1182.72727273,1070.0,5.45454545455,6.36363636364,0.0,0.0,100.909090909,1182.72727273,1182.72727273,311.818181818,311.818181818,253.636363636,163.636363636,331.818181818,331.818181818,920.0,679.090909091,1088.18181818,331.818181818,1176.36363636,48900058754
0,2248.68396626,100.607241322,2248.68396626,2069.59591832,52.30011622,5.92236797283,0.0,0.0,133.413075682,2248.68396626,2248.68396626,1063.2518542,1032.66275664,376.072876041,449.791790057,984.949285056,984.949285056,1914.53552337,1463.58821135,2061.26156043,984.949285056,2088.29954091,4300011161
0,2243.48249179,44.6203979181,2243.48249179,1677.87482108,0.0,22.7558139535,0.0,0.0,604.160681037,2243.48249179,2243.48249179,785.668898251,740.981613861,496.1730181,310.420817091,691.176603558,691.176603558,1706.19432415,1303.64243516,2049.23291469,691.176603558,2227.48188512,46300098445
0,1072.23340912,36.5163840732,1072.23340912,1012.16142026,59.6445915989,0.0,0.736073059361,0.0,15.8838174274,1072.23340912,1072.23340912,525.864249038,525.056943102,324.833559749,164.232650297,420.049394646,420.049394646,829.797152276,718.240700847,970.399688323,420.049394646,1072.23340912,8901031745
0,311.434944238,25.531598513,311.434944238,297.784386617,0.0,0.0,0.0,0.0,13.6505576208,311.434944238,311.434944238,107.182156134,81.3977695167,21.2342007435,85.9479553903,85.4423791822,85.4423791822,269.472118959,220.431226766,299.301115242,85.4423791822,311.434944238,505001A8933
0,2616.0,104.2,2616.0,2055.0,79.0,0.0,17.0,0.0,500.0,2616.0,2616.0,1075.0,1060.0,588.0,424.0,1051.0,1051.0,2016.0,1518.0,2361.0,1051.0,2596.0,35500696677
0,3793.34647338,51.6662067955,3793.34647338,3219.91268327,23.7770897833,3.43070229956,0.0,0.0,664.166468327,3793.34647338,3793.34647338,1047.0084532,947.254063927,1148.91948441,510.959144345,998.778644735,998.778644735,2685.16143593,2055.94276844,3539.45711115,998.778644735,3779.28059395,21502295248
0,2670.73596777,76.4904492227,2670.73596777,1738.77640982,149.974038313,0.0,0.0,0.0,781.985519639,2670.73596777,2670.73596777,1137.49457554,1117.73395445,590.726809153,309.258847795,855.305853086,855.305853086,2117.77087736,1685.65267128,2514.49077329,855.305853086,2434.85385081,17700033630
0,1892.90116618,38.5995918367,1892.90116618,1689.4451895,0.0,0.0,0.0,0.0,203.455976676,1892.90116618,1892.90116618,346.065306122,346.065306122,387.897376093,589.451895044,740.617784257,740.617784257,1462.22099125,1288.23760933,1729.37580175,740.617784257,1892.90116618,2150194A5282
0,0.583089723409,0.00607150888239,0.583089723409,0.192714189341,0.240161906904,0.0,0.00202383629413,0.0,0.16550483472,0.583089723409,0.583089723409,0.21025410389,0.199460310322,0.213402293681,0.0240611648302,0.18979087025,0.18979087025,0.371036653924,0.319316393074,0.508432651226,0.18979087025,0.549583989206,45301258150
0,1210.0921273,29.5938023451,1210.0921273,1142.69262982,0.0,0.0,0.0,0.0,67.3994974874,1210.0921273,1210.0921273,517.504187605,478.768844221,241.708542714,201.423785595,382.70519263,382.70519263,943.592964824,805.695142379,1071.41959799,382.70519263,1210.0921273,6100381343
0,1371.9734252,65.0159448819,1371.9734252,1257.06102362,23.0236220472,0.0,47.937992126,0.0,86.1328740157,1371.9734252,1371.9734252,646.540354331,646.540354331,333.888779528,126.083661417,610.247047244,610.247047244,1001.99901575,929.816929134,1283.3523622,610.247047244,1317.9734252,294091822
0,2287.10544714,28.0550994954,2287.10544714,1085.59271945,0.0,43.2893610168,33.5108421583,0.0,1132.28204647,2287.10544714,2287.10544714,698.022925858,658.486203065,613.159260365,202.21882485,693.04101868,693.04101868,1634.15861481,1146.05474265,1876.03752673,693.04101868,2276.6051672,21500575083
0,2998.04286616,59.5518334318,2998.04286616,2338.39674666,43.3593236261,61.0,0.0,0.0,584.646119504,2998.04286616,2998.04286616,994.287470228,990.453065083,738.864926848,302.654054634,793.54390525,793.54390525,2323.44764008,1602.50528077,2826.91961792,793.54390525,2998.04286616,21500665092
0,4927.05720366,105.539924512,4927.05720366,2627.27475407,27.125,127.865546218,0.0,0.0,2355.90744959,4927.05720366,4927.05720366,2172.61448899,2135.04306042,984.769273584,494.528842314,1559.41938158,1559.41938158,3861.75901667,3009.29517941,4416.80422104,1559.41938158,4927.05720366,292057439
0,3918.0,62.2,3918.0,2834.0,17.0,61.0,170.0,0.0,965.0,3918.0,3918.0,1571.0,1556.0,915.0,285.0,1164.0,1164.0,3096.0,2390.0,3724.0,1164.0,3870.0,291057300
0,5883.09233407,127.989429408,5883.09233407,5004.20763835,232.502667969,29.9323001631,62.1433773327,0.0,799.687934658,5883.09233407,5883.09233407,3109.76279074,3056.90449732,1144.29438346,649.722925152,2093.1196293,2093.1196293,4634.37152454,3768.77850774,5358.2517103,2093.1196293,5842.35359943,46900188505
0,2622.6135921,85.8148528526,2622.6135921,1791.27993767,0.0,122.018606793,0.0,0.0,709.315047633,2622.6135921,2622.6135921,1097.32837058,1029.32837058,591.382753125,355.719538195,853.146290328,853.146290328,2162.17054928,1702.54009279,2540.46758508,853.146290328,2616.12220137,292056438
0,2403.09024249,58.030139862,2403.09024249,2367.51887172,0.0,34.4310279263,0.0,0.0,43.7463866311,2403.09024249,2403.09024249,1116.93669473,1024.1546945,453.970549898,670.425096647,1111.78351581,1111.78351581,2029.92594845,1810.74004017,2318.41813735,1111.78351581,2403.09024249,17100013602
0,4397.29035167,106.530477908,4397.29035167,3079.66726781,44.1370604148,86.0964833183,0.0,0.0,1220.48602344,4397.29035167,4397.29035167,1622.46348061,1610.46348061,1378.78449053,409.749323715,1361.91523895,1361.91523895,3028.05500451,2512.09017133,4155.83318305,1361.91523895,4374.03246168,291041284
0,180.688328394,9.72343961057,180.688328394,166.061130775,4.9089080085,6.0858778254,1.58200168209,0.0,9.87624226233,180.688328394,180.688328394,94.5412973049,85.0037359695,25.0134476912,40.4021834133,96.8467113124,96.8467113124,156.658247243,145.069776576,178.01105799,96.8467113124,180.56355121,4300051165
0,6431.0,59.1,6431.0,5093.0,165.0,14.0,67.0,0.0,1156.0,6431.0,6431.0,3024.0,2958.0,1583.0,405.0,1788.0,1788.0,4786.0,3615.0,5945.0,1788.0,6333.0,14101203147
0,2346.35280482,28.8654854927,2346.35280482,1245.40145488,199.867089771,27.3874574623,30.8108896451,0.0,904.018117789,2346.35280482,2346.35280482,1330.60765145,1313.65672243,484.885649241,44.6424611973,1005.89146223,1005.89146223,1873.96128923,821.912010743,2137.73784341,1005.89146223,2346.35280482,20904154976
0,2714.05944376,82.0348589234,2714.05944376,1708.60748609,0.0,17.7946360153,5.65143603133,0.0,1149.3648221,2714.05944376,2714.05944376,1048.48206435,987.876048458,589.716321809,296.614799287,916.608629448,916.608629448,1991.73321647,1587.71698532,2407.75260791,916.608629448,2714.05944376,21500265052
0,5938.97346192,136.933098298,5938.97346192,4185.3022365,0.0,160.4386149,2.33263378804,0.0,1672.00385921,5938.97346192,5938.97346192,2236.37105134,2214.03841755,1600.94858013,491.828418954,1566.32787783,1566.32787783,4478.97327642,3236.91448059,5561.20639733,1566.32787783,5935.97346192,14100023029
0,2867.21370968,105.017473118,2867.21370968,2440.93145161,9.37096774194,0.0,0.0,0.0,518.911290323,2867.21370968,2867.21370968,951.130376344,951.130376344,539.377688172,506.282258065,815.451612903,815.451612903,2232.61693548,1843.81854839,2630.00537634,815.451612903,2867.21370968,14100733100
0,557.33721619,45.9094878127,557.33721619,478.605261557,0.0,0.856216216216,0.0,0.0,79.7513365031,557.33721619,557.33721619,199.451163943,193.460972502,179.52826057,73.8275305586,194.053074217,194.053074217,429.642811798,331.251769557,512.52944468,194.053074217,550.011810785,10900011866
0,3564.69705254,87.7514160976,3564.69705254,2891.21312264,480.971135837,91.0593775632,49.105272975,0.0,257.797774579,3564.69705254,3564.69705254,1853.73945704,1828.81351617,656.106774853,413.827522405,1372.5882008,1372.5882008,3008.46827604,2556.75627704,3421.29254453,1372.5882008,3550.18868873,213016168
0,2781.91023208,29.6125162879,2781.91023208,1984.61711597,47.9795638505,109.299615637,0.0,2.7243272927,731.83149998,2781.91023208,2781.91023208,1075.9549055,1067.28659138,642.996537743,281.373059927,797.684704737,797.684704737,1998.32288523,1628.07918434,2551.13551844,797.684704737,2774.34632533,13000297
0,138.596954315,5.83370558376,138.596954315,106.455837563,0.0,0.0,3.52994923858,0.0,32.1411167513,138.596954315,138.596954315,42.1736040609,39.9441624365,41.2446700508,25.8243654822,58.3370558376,58.3370558376,100.696446701,84.7187817259,122.990862944,58.3370558376,138.596954315,5501051239
0,265.9719371,6.59969042165,265.9719371,222.276827985,19.0609975068,6.25846470278,5.36468330134,0.0,19.2694283069,265.9719371,265.9719371,113.891264001,113.891264001,65.3819940168,40.0539406304,105.570626904,105.570626904,199.565866948,170.23703131,236.926506099,105.570626904,265.9719371,5700051278
0,2443.87599244,25.5307372401,2443.87599244,2072.44990548,286.067296786,0.0,112.273724008,0.0,40.756899811,2443.87599244,2443.87599244,1214.24801512,1171.18412098,668.259357278,199.170510397,1003.54253308,1003.54253308,1837.13648393,1564.14215501,2200.10359168,1003.54253308,2443.87599244,293107650
0,4205.03273463,90.0181051165,4205.03273463,3762.82209094,59.4077593032,9.0,272.893111639,0.0,100.909772747,4205.03273463,4205.03273463,2290.21777412,2164.11989011,1109.32276133,380.528924401,1649.29017417,1649.29017417,3225.03015515,2832.46982329,3926.81868113,1649.29017417,4205.03273463,45303628304
0,4097.0,121.1,4097.0,3404.0,30.0,53.0,23.0,0.0,699.0,4097.0,4097.0,1655.0,1655.0,643.0,661.0,1294.0,1294.0,3188.0,2544.0,3909.0,1294.0,4097.0,35500756683
0,1256.8426501,26.0091097308,1256.8426501,1106.97308489,0.0,0.0,25.3747412008,0.0,124.494824017,1256.8426501,1256.8426501,536.041407867,514.631469979,337.008281573,106.256728778,312.426501035,312.426501035,879.393374741,722.387163561,1165.65217391,312.426501035,1256.8426501,6101011399
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294175906
0,1927.68440591,98.6084982236,1927.68440591,1750.93249922,13.1581975072,5.96008424228,0.172579098754,0.0,190.461045848,1927.68440591,1927.68440591,726.861286105,716.07452825,456.863389147,393.497470273,809.205221499,809.205221499,1497.71839845,1290.16740915,1830.06801206,809.205221499,1922.11201857,46300028438
0,501.511532503,31.9083958267,501.511532503,501.457742772,0.0,0.161369193154,0.0,0.0,0.0,501.511532503,501.511532503,215.375117117,147.708001269,8.22259467329,209.919834263,250.089042349,250.089042349,497.727105769,479.305265123,501.511532503,250.089042349,501.511532503,29901026005
0,958.406316944,32.9667690487,958.406316944,957.262062665,0.0,4.94234875445,0.0,0.0,1.14425427873,958.406316944,958.406316944,339.881909701,339.881909701,183.063606226,317.488804392,326.779921517,326.779921517,831.904936091,674.888036962,957.961329168,326.779921517,958.406316944,21501815204
0,5698.87188927,162.15982778,5698.87188927,5138.57289273,33.4950326426,11.5525882784,24.9673573659,0.0,565.5448548,5698.87188927,5698.87188927,2294.65092375,2201.13195849,1434.06280642,829.152397965,1991.966095,1991.966095,4473.30300124,3779.79957558,5304.502079,1991.966095,5682.87188927,325002C6304
0,1234.87660302,17.0919726183,1234.87660302,1067.31536522,0.0,0.309302325581,0.0,0.0,167.743563375,1234.87660302,1234.87660302,458.356130028,445.769991697,407.571938343,120.059959804,355.918505849,355.918505849,928.127012928,678.389635108,1123.10772183,355.918505849,1234.66171929,46300108446
0,162.398868458,6.42715700141,162.398868458,138.138613861,0.0,3.98302687412,0.0,0.0,24.441301273,162.398868458,162.398868458,87.8076379066,80.2036775106,21.3635077793,28.6053748232,55.5813295615,55.5813295615,145.199434229,117.31824611,156.424328147,55.5813295615,162.398868458,311002B6237
0,4072.15931181,143.066835395,4072.15931181,2823.10260609,63.9605150215,14.7527896996,27.1347639485,11.0,1261.22841225,4072.15931181,4072.15931181,1420.99607193,1386.99607193,638.712162907,678.167413532,1217.9489695,1217.9489695,3243.29799982,2558.73721569,3781.303212,1217.9489695,4072.15931181,291032275
0,4766.335827,84.3288627004,4766.335827,4564.70997893,63.5767511177,106.741202465,87.5616139606,1.68112935199,52.996891639,4766.335827,4766.335827,1882.42460833,1841.19546534,874.576885344,1076.26160025,1923.46609299,1923.46609299,3826.69085299,3348.4701904,4515.46993192,1923.46609299,4738.16348066,26504065776
0,3.77283950617,0.0685432098765,3.77283950617,2.36641975309,0.266666666667,0.00987654320988,0.138271604938,0.0,1.12790123457,3.77283950617,3.77283950617,1.64543209877,1.58814814815,0.681481481481,0.788148148148,1.23654320988,1.23654320988,3.01432098765,2.41580246914,3.37777777778,1.23654320988,3.28691358025,5504071269
